id,nama,nama_lengkap,nama_lembaga,id_provinsi,nama_provinsi,jumlah_kursi,jumlah_penduduk
3300-08-0105,Cilacap 5,Cilacap 5,DPRDII,33,Jateng,7,
3300-08-0106,Cilacap 6,Cilacap 6,DPRDII,33,Jateng,11,
3300-08-0201,Banyumas 1,Banyumas 1,DPRDII,33,Jateng,8,
3300-08-0202,Banyumas 2,Banyumas 2,DPRDII,33,Jateng,8,
3300-08-0203,Banyumas 3,Banyumas 3,DPRDII,33,Jateng,8,
3300-08-0204,Banyumas 4,Banyumas 4,DPRDII,33,Jateng,9,
3300-08-0205,Banyumas 5,Banyumas 5,DPRDII,33,Jateng,9,
3300-08-0206,Banyumas 6,Banyumas 6,DPRDII,33,Jateng,8,
3300-09-0101,Tegal 1,Tegal 1,DPRDII,33,Jateng,7,
3300-09-0102,Tegal 2,Tegal 2,DPRDII,33,Jateng,10,
3300-09-0103,Tegal 3,Tegal 3,DPRDII,33,Jateng,9,
3300-09-0104,Tegal 4,Tegal 4,DPRDII,33,Jateng,8,
3300-09-0105,Tegal 5,Tegal 5,DPRDII,33,Jateng,7,
3300-09-0106,Tegal 6,Tegal 6,DPRDII,33,Jateng,9,
3300-09-0201,Brebes 1,Brebes 1,DPRDII,33,Jateng,9,
3300-09-0202,Brebes 2,Brebes 2,DPRDII,33,Jateng,10,
3300-09-0203,Brebes 3,Brebes 3,DPRDII,33,Jateng,8,
3300-09-0204,Brebes 4,Brebes 4,DPRDII,33,Jateng,6,
3300-09-0205,Brebes 5,Brebes 5,DPRDII,33,Jateng,8,
3300-09-0206,Brebes 6,Brebes 6,DPRDII,33,Jateng,9,
3300-09-0301,Kota Tegal 1,Kota Tegal 1,DPRDII,33,Jateng,7,
3300-09-0302,Kota Tegal 2,Kota Tegal 2,DPRDII,33,Jateng,6,
3300-09-0303,Kota Tegal 3,Kota Tegal 3,DPRDII,33,Jateng,8,
3300-09-0304,Kota Tegal 4,Kota Tegal 4,DPRDII,33,Jateng,9,
3300-10-0101,Batang 1,Batang 1,DPRDII,33,Jateng,8,
3300-10-0102,Batang 2,Batang 2,DPRDII,33,Jateng,10,
3300-10-0103,Batang 3,Batang 3,DPRDII,33,Jateng,10,
3300-10-0104,Batang 4,Batang 4,DPRDII,33,Jateng,8,
3300-10-0105,Batang 5,Batang 5,DPRDII,33,Jateng,9,
3300-10-0201,Pekalongan 1,Pekalongan 1,DPRDII,33,Jateng,6,
3300-10-0202,Pekalongan 2,Pekalongan 2,DPRDII,33,Jateng,7,
3300-10-0203,Pekalongan 3,Pekalongan 3,DPRDII,33,Jateng,10,
3300-10-0204,Pekalongan 4,Pekalongan 4,DPRDII,33,Jateng,11,
3300-10-0205,Pekalongan 5,Pekalongan 5,DPRDII,33,Jateng,11,
3300-10-0301,Pemalang 1,Pemalang 1,DPRDII,33,Jateng,6,
3300-10-0302,Pemalang 2,Pemalang 2,DPRDII,33,Jateng,7,
3300-10-0303,Pemalang 3,Pemalang 3,DPRDII,33,Jateng,8,
3300-10-0304,Pemalang 4,Pemalang 4,DPRDII,33,Jateng,10,
3300-10-0305,Pemalang 5,Pemalang 5,DPRDII,33,Jateng,11,
3300-10-0306,Pemalang 6,Pemalang 6,DPRDII,33,Jateng,8,
3300-10-0401,Kota Pekalongan 1,Kota Pekalongan 1,DPRDII,33,Jateng,9,
3300-10-0402,Kota Pekalongan 2,Kota Pekalongan 2,DPRDII,33,Jateng,8,
3300-10-0403,Kota Pekalongan 3,Kota Pekalongan 3,DPRDII,33,Jateng,7,
3300-10-0404,Kota Pekalongan 4,Kota Pekalongan 4,DPRDII,33,Jateng,6,
3400-01-0101,Kota Yogyakarta 1,Kota Yogyakarta 1,DPRDII,34,DI Yogyakarta,9,
3400-01-0102,Kota Yogyakarta 2,Kota Yogyakarta 2,DPRDII,34,DI Yogyakarta,7,
3400-01-0103,Kota Yogyakarta 3,Kota Yogyakarta 3,DPRDII,34,DI Yogyakarta,8,
3400-01-0104,Kota Yogyakarta 4,Kota Yogyakarta 4,DPRDII,34,DI Yogyakarta,7,
3400-01-0105,Kota Yogyakarta 5,Kota Yogyakarta 5,DPRDII,34,DI Yogyakarta,9,
3400-02-0102,Bantul 2,Bantul 2,DPRDII,34,DI Yogyakarta,8,
3400-02-0103,Bantul 3,Bantul 3,DPRDII,34,DI Yogyakarta,7,
3400-02-0104,Bantul 4,Bantul 4,DPRDII,34,DI Yogyakarta,8,
3400-03-0101,Bantul 1,Bantul 1,DPRDII,34,DI Yogyakarta,8,
3400-03-0105,Bantul 5,Bantul 5,DPRDII,34,DI Yogyakarta,7,
3400-03-0106,Bantul 6,Bantul 6,DPRDII,34,DI Yogyakarta,7,
3400-04-0101,Kulonprogo 1,Kulonprogo 1,DPRDII,34,DI Yogyakarta,11,
3400-04-0102,Kulonprogo 2,Kulonprogo 2,DPRDII,34,DI Yogyakarta,8,
3400-04-0103,Kulonprogo 3,Kulonprogo 3,DPRDII,34,DI Yogyakarta,8,
3400-04-0104,Kulonprogo 4,Kulonprogo 4,DPRDII,34,DI Yogyakarta,7,
3400-04-0105,Kulonprogo 5,Kulonprogo 5,DPRDII,34,DI Yogyakarta,6,
3400-05-0104,Sleman 4,Sleman 4,DPRDII,34,DI Yogyakarta,9,
3400-05-0105,Sleman 5,Sleman 5,DPRDII,34,DI Yogyakarta,9,
3400-05-0106,Sleman 6,Sleman 6,DPRDII,34,DI Yogyakarta,9,
3400-06-0101,Sleman 1,Sleman 1,DPRDII,34,DI Yogyakarta,7,
3400-06-0102,Sleman 2,Sleman 2,DPRDII,34,DI Yogyakarta,8,
3400-06-0103,Sleman 3,Sleman 3,DPRDII,34,DI Yogyakarta,8,
3400-07-0101,Gunungkidul 1,Gunungkidul 1,DPRDII,34,DI Yogyakarta,12,
3400-07-0102,Gunungkidul 2,Gunungkidul 2,DPRDII,34,DI Yogyakarta,8,
3400-07-0103,Gunungkidul 3,Gunungkidul 3,DPRDII,34,DI Yogyakarta,10,
3400-07-0104,Gunungkidul 4,Gunungkidul 4,DPRDII,34,DI Yogyakarta,8,
3400-07-0105,Gunungkidul 5,Gunungkidul 5,DPRDII,34,DI Yogyakarta,7,
3500-01-0101,Sidoarjo 1,Sidoarjo 1,DPRDII,35,Jatim,11,
3500-01-0102,Sidoarjo 2,Sidoarjo 2,DPRDII,35,Jatim,7,
3500-01-0103,Sidoarjo 3,Sidoarjo 3,DPRDII,35,Jatim,6,
3500-01-0104,Sidoarjo 4,Sidoarjo 4,DPRDII,35,Jatim,7,
3500-01-0105,Sidoarjo 5,Sidoarjo 5,DPRDII,35,Jatim,11,
3500-01-0106,Sidoarjo 6,Sidoarjo 6,DPRDII,35,Jatim,8,
3500-01-0201,Kota Surabaya 1,Kota Surabaya 1,DPRDII,35,Jatim,11,
3500-01-0202,Kota Surabaya 2,Kota Surabaya 2,DPRDII,35,Jatim,11,
3500-01-0203,Kota Surabaya 3,Kota Surabaya 3,DPRDII,35,Jatim,9,
3500-01-0204,Kota Surabaya 4,Kota Surabaya 4,DPRDII,35,Jatim,10,
3500-01-0205,Kota Surabaya 5,Kota Surabaya 5,DPRDII,35,Jatim,9,
3500-02-0101,Probolinggo 1,Probolinggo 1,DPRDII,35,Jatim,6,
3500-02-0102,Probolinggo 2,Probolinggo 2,DPRDII,35,Jatim,6,
3500-02-0103,Probolinggo 3,Probolinggo 3,DPRDII,35,Jatim,7,
3500-02-0104,Probolinggo 4,Probolinggo 4,DPRDII,35,Jatim,7,
3500-02-0105,Probolinggo 5,Probolinggo 5,DPRDII,35,Jatim,6,
3500-02-0106,Probolinggo 6,Probolinggo 6,DPRDII,35,Jatim,7,
3500-02-0107,Probolinggo 7,Probolinggo 7,DPRDII,35,Jatim,6,
3500-02-0201,Pasuruan 1,Pasuruan 1,DPRDII,35,Jatim,8,
3500-02-0202,Pasuruan 2,Pasuruan 2,DPRDII,35,Jatim,10,
3500-02-0203,Pasuruan 3,Pasuruan 3,DPRDII,35,Jatim,9,
3500-02-0204,Pasuruan 4,Pasuruan 4,DPRDII,35,Jatim,11,
3500-02-0205,Pasuruan 5,Pasuruan 5,DPRDII,35,Jatim,12,
3500-02-0301,Kota Probolinggo 1,Kota Probolinggo 1,DPRDII,35,Jatim,9,
3500-02-0302,Kota Probolinggo 2,Kota Probolinggo 2,DPRDII,35,Jatim,9,
3500-02-0303,Kota Probolinggo 3,Kota Probolinggo 3,DPRDII,35,Jatim,12,
3500-02-0401,Kota Pasuruan 1,Kota Pasuruan 1,DPRDII,35,Jatim,7,
3500-02-0402,Kota Pasuruan 2,Kota Pasuruan 2,DPRDII,35,Jatim,11,
3500-02-0403,Kota Pasuruan 3,Kota Pasuruan 3,DPRDII,35,Jatim,4,
3500-02-0404,Kota Pasuruan 4,Kota Pasuruan 4,DPRDII,35,Jatim,8,
3500-03-0101,Banyuwangi 1,Banyuwangi 1,DPRDII,35,Jatim,11,
3500-03-0102,Banyuwangi 2,Banyuwangi 2,DPRDII,35,Jatim,8,
3500-03-0103,Banyuwangi 3,Banyuwangi 3,DPRDII,35,Jatim,11,
3500-03-0104,Banyuwangi 4,Banyuwangi 4,DPRDII,35,Jatim,10,
3500-03-0105,Banyuwangi 5,Banyuwangi 5,DPRDII,35,Jatim,10,
3500-03-0201,Bondowoso 1,Bondowoso 1,DPRDII,35,Jatim,9,
3500-03-0202,Bondowoso 2,Bondowoso 2,DPRDII,35,Jatim,9,
3500-03-0203,Bondowoso 3,Bondowoso 3,DPRDII,35,Jatim,9,
3500-03-0204,Bondowoso 4,Bondowoso 4,DPRDII,35,Jatim,9,
3500-03-0205,Bondowoso 5,Bondowoso 5,DPRDII,35,Jatim,9,
3500-03-0301,Situbondo 1,Situbondo 1,DPRDII,35,Jatim,8,
3500-03-0302,Situbondo 2,Situbondo 2,DPRDII,35,Jatim,10,
3500-03-0303,Situbondo 3,Situbondo 3,DPRDII,35,Jatim,7,
3500-03-0304,Situbondo 4,Situbondo 4,DPRDII,35,Jatim,7,
3500-03-0305,Situbondo 5,Situbondo 5,DPRDII,35,Jatim,7,
3500-03-0306,Situbondo 6,Situbondo 6,DPRDII,35,Jatim,6,
3500-04-0101,Lumajang 1,Lumajang 1,DPRDII,35,Jatim,12,
3500-04-0102,Lumajang 2,Lumajang 2,DPRDII,35,Jatim,11,
3500-04-0103,Lumajang 3,Lumajang 3,DPRDII,35,Jatim,10,
3500-04-0104,Lumajang 4,Lumajang 4,DPRDII,35,Jatim,7,
3500-04-0105,Lumajang 5,Lumajang 5,DPRDII,35,Jatim,10,
3500-04-0201,Jember 1,Jember 1,DPRDII,35,Jatim,9,
3500-04-0202,Jember 2,Jember 2,DPRDII,35,Jatim,6,
3500-04-0203,Jember 3,Jember 3,DPRDII,35,Jatim,9,
3500-04-0204,Jember 4,Jember 4,DPRDII,35,Jatim,10,
3500-04-0205,Jember 5,Jember 5,DPRDII,35,Jatim,7,
3500-04-0206,Jember 6,Jember 6,DPRDII,35,Jatim,9,
3500-05-0101,Malang 1,Malang 1,DPRDII,35,Jatim,7,
3500-05-0102,Malang 2,Malang 2,DPRDII,35,Jatim,8,
3500-05-0103,Malang 3,Malang 3,DPRDII,35,Jatim,7,
3500-05-0104,Malang 4,Malang 4,DPRDII,35,Jatim,7,
3500-05-0105,Malang 5,Malang 5,DPRDII,35,Jatim,7,
3500-05-0106,Malang 6,Malang 6,DPRDII,35,Jatim,7,
3500-05-0107,Malang 7,Malang 7,DPRDII,35,Jatim,7,
3500-05-0201,Kota Malang 1,Kota Malang 1,DPRDII,35,Jatim,10,
3500-05-0202,Kota Malang 2,Kota Malang 2,DPRDII,35,Jatim,10,
3500-05-0203,Kota Malang 3,Kota Malang 3,DPRDII,35,Jatim,6,
3500-05-0204,Kota Malang 4,Kota Malang 4,DPRDII,35,Jatim,9,
3500-05-0205,Kota Malang 5,Kota Malang 5,DPRDII,35,Jatim,10,
3500-05-0301,Kota Batu 1,Kota Batu 1,DPRDII,35,Jatim,12,
3500-05-0302,Kota Batu 2,Kota Batu 2,DPRDII,35,Jatim,7,
3500-05-0303,Kota Batu 3,Kota Batu 3,DPRDII,35,Jatim,6,
3500-06-0101,Tulungagung 1,Tulungagung 1,DPRDII,35,Jatim,10,
3500-06-0102,Tulungagung 2,Tulungagung 2,DPRDII,35,Jatim,11,
3500-06-0103,Tulungagung 3,Tulungagung 3,DPRDII,35,Jatim,9,
3500-06-0104,Tulungagung 4,Tulungagung 4,DPRDII,35,Jatim,9,
3500-06-0105,Tulungagung 5,Tulungagung 5,DPRDII,35,Jatim,11,
3500-06-0201,Blitar 1,Blitar 1,DPRDII,35,Jatim,11,
3500-06-0202,Blitar 2,Blitar 2,DPRDII,35,Jatim,12,
3500-06-0203,Blitar 3,Blitar 3,DPRDII,35,Jatim,11,
3500-06-0204,Blitar 4,Blitar 4,DPRDII,35,Jatim,7,
3500-06-0205,Blitar 5,Blitar 5,DPRDII,35,Jatim,9,
3500-06-0301,Kediri 1,Kediri 1,DPRDII,35,Jatim,10,
3500-06-0302,Kediri 2,Kediri 2,DPRDII,35,Jatim,10,
3500-06-0303,Kediri 3,Kediri 3,DPRDII,35,Jatim,6,
3500-06-0304,Kediri 4,Kediri 4,DPRDII,35,Jatim,7,
3500-06-0305,Kediri 5,Kediri 5,DPRDII,35,Jatim,8,
3500-06-0306,Kediri 6,Kediri 6,DPRDII,35,Jatim,9,
3500-06-0401,Kota Kediri 1,Kota Kediri 1,DPRDII,35,Jatim,10,
3500-06-0402,Kota Kediri 2,Kota Kediri 2,DPRDII,35,Jatim,9,
3500-06-0403,Kota Kediri 3,Kota Kediri 3,DPRDII,35,Jatim,11,
3500-06-0501,Kota Blitar 1,Kota Blitar 1,DPRDII,35,Jatim,9,
3500-06-0502,Kota Blitar 2,Kota Blitar 2,DPRDII,35,Jatim,7,
3500-06-0503,Kota Blitar 3,Kota Blitar 3,DPRDII,35,Jatim,9,
3500-07-0101,Pacitan 1,Pacitan 1,DPRDII,35,Jatim,8,
3500-07-0102,Pacitan 2,Pacitan 2,DPRDII,35,Jatim,5,
3500-07-0103,Pacitan 3,Pacitan 3,DPRDII,35,Jatim,6,
3500-07-0104,Pacitan 4,Pacitan 4,DPRDII,35,Jatim,6,
3500-07-0105,Pacitan 5,Pacitan 5,DPRDII,35,Jatim,9,
3500-07-0106,Pacitan 6,Pacitan 6,DPRDII,35,Jatim,6,
3500-07-0201,Ponorogo 1,Ponorogo 1,DPRDII,35,Jatim,7,
3500-07-0202,Ponorogo 2,Ponorogo 2,DPRDII,35,Jatim,8,
3500-07-0203,Ponorogo 3,Ponorogo 3,DPRDII,35,Jatim,8,
3500-07-0204,Ponorogo 4,Ponorogo 4,DPRDII,35,Jatim,9,
3500-07-0205,Ponorogo 5,Ponorogo 5,DPRDII,35,Jatim,6,
3500-07-0206,Ponorogo 6,Ponorogo 6,DPRDII,35,Jatim,7,
3500-07-0301,Trenggalek 1,Trenggalek 1,DPRDII,35,Jatim,12,
3500-07-0302,Trenggalek 2,Trenggalek 2,DPRDII,35,Jatim,10,
3500-07-0303,Trenggalek 3,Trenggalek 3,DPRDII,35,Jatim,12,
3500-07-0304,Trenggalek 4,Trenggalek 4,DPRDII,35,Jatim,11,
3500-07-0401,Magetan 1,Magetan 1,DPRDII,35,Jatim,10,
3500-07-0402,Magetan 2,Magetan 2,DPRDII,35,Jatim,8,
3500-07-0403,Magetan 3,Magetan 3,DPRDII,35,Jatim,8,
3500-07-0404,Magetan 4,Magetan 4,DPRDII,35,Jatim,10,
3500-07-0405,Magetan 5,Magetan 5,DPRDII,35,Jatim,9,
3500-07-0501,Ngawi 1,Ngawi 1,DPRDII,35,Jatim,6,
3500-07-0502,Ngawi 2,Ngawi 2,DPRDII,35,Jatim,9,
3500-07-0503,Ngawi 3,Ngawi 3,DPRDII,35,Jatim,7,
3500-07-0504,Ngawi 4,Ngawi 4,DPRDII,35,Jatim,9,
3500-07-0505,Ngawi 5,Ngawi 5,DPRDII,35,Jatim,7,
3500-07-0506,Ngawi 6,Ngawi 6,DPRDII,35,Jatim,7,
3500-08-0101,Mojokerto 1,Mojokerto 1,DPRDII,35,Jatim,10,
3500-08-0102,Mojokerto 2,Mojokerto 2,DPRDII,35,Jatim,10,
3500-08-0103,Mojokerto 3,Mojokerto 3,DPRDII,35,Jatim,8,
3500-08-0104,Mojokerto 4,Mojokerto 4,DPRDII,35,Jatim,10,
3500-08-0105,Mojokerto 5,Mojokerto 5,DPRDII,35,Jatim,12,
3500-08-0201,Jombang 1,Jombang 1,DPRDII,35,Jatim,8,
3500-08-0202,Jombang 2,Jombang 2,DPRDII,35,Jatim,10,
3500-08-0203,Jombang 3,Jombang 3,DPRDII,35,Jatim,10,
3500-08-0204,Jombang 4,Jombang 4,DPRDII,35,Jatim,9,
3500-08-0205,Jombang 5,Jombang 5,DPRDII,35,Jatim,6,
3500-08-0206,Jombang 6,Jombang 6,DPRDII,35,Jatim,7,
3500-08-0301,Nganjuk 1,Nganjuk 1,DPRDII,35,Jatim,8,
3500-08-0302,Nganjuk 2,Nganjuk 2,DPRDII,35,Jatim,9,
3500-08-0303,Nganjuk 3,Nganjuk 3,DPRDII,35,Jatim,9,
3500-08-0304,Nganjuk 4,Nganjuk 4,DPRDII,35,Jatim,9,
3500-08-0305,Nganjuk 5,Nganjuk 5,DPRDII,35,Jatim,10,
3500-08-0401,Madiun 1,Madiun 1,DPRDII,35,Jatim,8,
3500-08-0402,Madiun 2,Madiun 2,DPRDII,35,Jatim,8,
3500-08-0403,Madiun 3,Madiun 3,DPRDII,35,Jatim,7,
3500-08-0404,Madiun 4,Madiun 4,DPRDII,35,Jatim,8,
3500-08-0405,Madiun 5,Madiun 5,DPRDII,35,Jatim,7,
3500-08-0406,Madiun 6,Madiun 6,DPRDII,35,Jatim,7,
3500-08-0501,Kota Mojokerto 1,Kota Mojokerto 1,DPRDII,35,Jatim,11,
3500-08-0502,Kota Mojokerto 2,Kota Mojokerto 2,DPRDII,35,Jatim,7,
3500-08-0503,Kota Mojokerto 3,Kota Mojokerto 3,DPRDII,35,Jatim,7,
3500-08-0601,Kota Madiun 1,Kota Madiun 1,DPRDII,35,Jatim,8,
3500-08-0602,Kota Madiun 2,Kota Madiun 2,DPRDII,35,Jatim,7,
3500-08-0603,Kota Madiun 3,Kota Madiun 3,DPRDII,35,Jatim,6,
3500-08-0604,Kota Madiun 4,Kota Madiun 4,DPRDII,35,Jatim,9,
3500-09-0101,Bojonegoro 1,Bojonegoro 1,DPRDII,35,Jatim,10,
3500-09-0102,Bojonegoro 2,Bojonegoro 2,DPRDII,35,Jatim,9,
3500-09-0103,Bojonegoro 3,Bojonegoro 3,DPRDII,35,Jatim,11,
3500-09-0104,Bojonegoro 4,Bojonegoro 4,DPRDII,35,Jatim,9,
3500-09-0105,Bojonegoro 5,Bojonegoro 5,DPRDII,35,Jatim,11,
3500-09-0201,Tuban 1,Tuban 1,DPRDII,35,Jatim,11,
3500-09-0202,Tuban 2,Tuban 2,DPRDII,35,Jatim,9,
3500-09-0203,Tuban 3,Tuban 3,DPRDII,35,Jatim,12,
3500-09-0204,Tuban 4,Tuban 4,DPRDII,35,Jatim,9,
3500-09-0205,Tuban 5,Tuban 5,DPRDII,35,Jatim,9,
3500-10-0101,Lamongan 1,Lamongan 1,DPRDII,35,Jatim,10,
3500-10-0102,Lamongan 2,Lamongan 2,DPRDII,35,Jatim,10,
3500-10-0103,Lamongan 3,Lamongan 3,DPRDII,35,Jatim,10,
3500-10-0104,Lamongan 4,Lamongan 4,DPRDII,35,Jatim,10,
3500-10-0105,Lamongan 5,Lamongan 5,DPRDII,35,Jatim,10,
3500-10-0201,Gresik 1,Gresik 1,DPRDII,35,Jatim,7,
3500-10-0202,Gresik 2,Gresik 2,DPRDII,35,Jatim,7,
3500-10-0203,Gresik 3,Gresik 3,DPRDII,35,Jatim,7,
3500-10-0204,Gresik 4,Gresik 4,DPRDII,35,Jatim,10,
3500-10-0205,Gresik 5,Gresik 5,DPRDII,35,Jatim,4,
3500-10-0206,Gresik 6,Gresik 6,DPRDII,35,Jatim,7,
3500-10-0207,Gresik 7,Gresik 7,DPRDII,35,Jatim,8,
3500-11-0101,Bangkalan 1,Bangkalan 1,DPRDII,35,Jatim,9,
3500-11-0102,Bangkalan 2,Bangkalan 2,DPRDII,35,Jatim,9,
3500-11-0103,Bangkalan 3,Bangkalan 3,DPRDII,35,Jatim,8,
3500-11-0104,Bangkalan 4,Bangkalan 4,DPRDII,35,Jatim,9,
3500-11-0105,Bangkalan 5,Bangkalan 5,DPRDII,35,Jatim,7,
3500-11-0106,Bangkalan 6,Bangkalan 6,DPRDII,35,Jatim,8,
3500-11-0201,Sampang 1,Sampang 1,DPRDII,35,Jatim,9,
3500-11-0202,Sampang 2,Sampang 2,DPRDII,35,Jatim,11,
3500-11-0203,Sampang 3,Sampang 3,DPRDII,35,Jatim,8,
3500-11-0204,Sampang 4,Sampang 4,DPRDII,35,Jatim,9,
3500-11-0205,Sampang 5,Sampang 5,DPRDII,35,Jatim,8,
3500-11-0301,Pamekasan 1,Pamekasan 1,DPRDII,35,Jatim,8,
3500-11-0302,Pamekasan 2,Pamekasan 2,DPRDII,35,Jatim,9,
3500-11-0303,Pamekasan 3,Pamekasan 3,DPRDII,35,Jatim,11,
3500-11-0304,Pamekasan 4,Pamekasan 4,DPRDII,35,Jatim,8,
3500-11-0305,Pamekasan 5,Pamekasan 5,DPRDII,35,Jatim,9,
3500-11-0401,Sumenep 1,Sumenep 1,DPRDII,35,Jatim,9,
3500-11-0402,Sumenep 2,Sumenep 2,DPRDII,35,Jatim,8,
3500-11-0403,Sumenep 3,Sumenep 3,DPRDII,35,Jatim,7,
3500-11-0404,Sumenep 4,Sumenep 4,DPRDII,35,Jatim,7,
3500-11-0405,Sumenep 5,Sumenep 5,DPRDII,35,Jatim,7,
3500-11-0406,Sumenep 6,Sumenep 6,DPRDII,35,Jatim,5,
3500-11-0407,Sumenep 7,Sumenep 7,DPRDII,35,Jatim,7,
3600-01-0101,Kota Serang 1,Kota Serang 1,DPRDII,36,Banten,9,
3600-01-0102,Kota Serang 2,Kota Serang 2,DPRDII,36,Banten,9,
3600-01-0103,Kota Serang 3,Kota Serang 3,DPRDII,36,Banten,6,
3600-01-0104,Kota Serang 4,Kota Serang 4,DPRDII,36,Banten,9,
3600-01-0105,Kota Serang 5,Kota Serang 5,DPRDII,36,Banten,6,
3600-01-0106,Kota Serang 6,Kota Serang 6,DPRDII,36,Banten,6,
3600-02-0101,Serang 1,Serang 1,DPRDII,36,Banten,11,
3600-02-0102,Serang 2,Serang 2,DPRDII,36,Banten,11,
3600-02-0103,Serang 3,Serang 3,DPRDII,36,Banten,10,
3600-02-0104,Serang 4,Serang 4,DPRDII,36,Banten,10,
3600-02-0105,Serang 5,Serang 5,DPRDII,36,Banten,8,
3600-03-0101,Tangerang 1,Tangerang 1,DPRDII,36,Banten,9,
3600-03-0105,Tangerang 5,Tangerang 5,DPRDII,36,Banten,8,
3600-03-0106,Tangerang 6,Tangerang 6,DPRDII,36,Banten,8,
3600-04-0102,Tangerang 2,Tangerang 2,DPRDII,36,Banten,8,
3600-04-0103,Tangerang 3,Tangerang 3,DPRDII,36,Banten,8,
3600-04-0104,Tangerang 4,Tangerang 4,DPRDII,36,Banten,9,
3600-05-0101,Kota Tangerang 1,Kota Tangerang 1,DPRDII,36,Banten,10,
3600-05-0102,Kota Tangerang 2,Kota Tangerang 2,DPRDII,36,Banten,11,
3600-05-0103,Kota Tangerang 3,Kota Tangerang 3,DPRDII,36,Banten,8,
3600-06-0104,Kota Tangerang 4,Kota Tangerang 4,DPRDII,36,Banten,10,
3600-06-0105,Kota Tangerang 5,Kota Tangerang 5,DPRDII,36,Banten,11,
3600-07-0101,Kota Tangerang Selatan 1,Kota Tangerang Selatan 1,DPRDII,36,Banten,8,
3600-07-0102,Kota Tangerang Selatan 2,Kota Tangerang Selatan 2,DPRDII,36,Banten,5,
3600-07-0103,Kota Tangerang Selatan 3,Kota Tangerang Selatan 3,DPRDII,36,Banten,11,
3600-07-0104,Kota Tangerang Selatan 4,Kota Tangerang Selatan 4,DPRDII,36,Banten,7,
3600-07-0105,Kota Tangerang Selatan 5,Kota Tangerang Selatan 5,DPRDII,36,Banten,7,
3600-07-0106,Kota Tangerang Selatan 6,Kota Tangerang Selatan 6,DPRDII,36,Banten,12,
3600-08-0101,Lebak 1,Lebak 1,DPRDII,36,Banten,12,
3600-08-0102,Lebak 2,Lebak 2,DPRDII,36,Banten,8,
3600-08-0103,Lebak 3,Lebak 3,DPRDII,36,Banten,8,
3600-08-0104,Lebak 4,Lebak 4,DPRDII,36,Banten,8,
3600-08-0105,Lebak 5,Lebak 5,DPRDII,36,Banten,6,
3600-08-0106,Lebak 6,Lebak 6,DPRDII,36,Banten,8,
3600-09-0101,Pandeglang 1,Pandeglang 1,DPRDII,36,Banten,10,
3600-09-0102,Pandeglang 2,Pandeglang 2,DPRDII,36,Banten,8,
3600-09-0103,Pandeglang 3,Pandeglang 3,DPRDII,36,Banten,8,
3600-09-0104,Pandeglang 4,Pandeglang 4,DPRDII,36,Banten,7,
3600-09-0105,Pandeglang 5,Pandeglang 5,DPRDII,36,Banten,8,
3600-09-0106,Pandeglang 6,Pandeglang 6,DPRDII,36,Banten,9,
3600-10-0101,Kota Cilegon 1,Kota Cilegon 1,DPRDII,36,Banten,8,
3600-10-0102,Kota Cilegon 2,Kota Cilegon 2,DPRDII,36,Banten,10,
3600-10-0103,Kota Cilegon 3,Kota Cilegon 3,DPRDII,36,Banten,8,
3600-10-0104,Kota Cilegon 4,Kota Cilegon 4,DPRDII,36,Banten,9,
5100-01-0101,Kota Denpasar 1,Kota Denpasar 1,DPRDII,51,Bali,7,
5100-01-0102,Kota Denpasar 2,Kota Denpasar 2,DPRDII,51,Bali,6,
5100-01-0103,Kota Denpasar 3,Kota Denpasar 3,DPRDII,51,Bali,11,
5100-01-0104,Kota Denpasar 4,Kota Denpasar 4,DPRDII,51,Bali,9,
5100-01-0105,Kota Denpasar 5,Kota Denpasar 5,DPRDII,51,Bali,12,
5100-02-0101,Badung 1,Badung 1,DPRDII,51,Bali,5,
5100-02-0102,Badung 2,Badung 2,DPRDII,51,Bali,6,
5100-02-0103,Badung 3,Badung 3,DPRDII,51,Bali,10,
5100-02-0104,Badung 4,Badung 4,DPRDII,51,Bali,11,
5100-02-0105,Badung 5,Badung 5,DPRDII,51,Bali,8,
5100-03-0101,Tabanan 1,Tabanan 1,DPRDII,51,Bali,10,
5100-03-0102,Tabanan 2,Tabanan 2,DPRDII,51,Bali,10,
5100-03-0103,Tabanan 3,Tabanan 3,DPRDII,51,Bali,9,
5100-03-0104,Tabanan 4,Tabanan 4,DPRDII,51,Bali,11,
5100-04-0101,Jembrana 1,Jembrana 1,DPRDII,51,Bali,10,
5100-04-0102,Jembrana 2,Jembrana 2,DPRDII,51,Bali,7,
5100-04-0103,Jembrana 3,Jembrana 3,DPRDII,51,Bali,11,
5100-04-0104,Jembrana 4,Jembrana 4,DPRDII,51,Bali,7,
5100-05-0101,Buleleng 1,Buleleng 1,DPRDII,51,Bali,10,
5100-05-0102,Buleleng 2,Buleleng 2,DPRDII,51,Bali,5,
5100-05-0103,Buleleng 3,Buleleng 3,DPRDII,51,Bali,8,
5100-05-0104,Buleleng 4,Buleleng 4,DPRDII,51,Bali,9,
5100-05-0105,Buleleng 5,Buleleng 5,DPRDII,51,Bali,7,
5100-05-0106,Buleleng 6,Buleleng 6,DPRDII,51,Bali,6,
5100-06-0101,Bangli 1,Bangli 1,DPRDII,51,Bali,11,
5100-06-0102,Bangli 2,Bangli 2,DPRDII,51,Bali,6,
