lembaga,tahun,id_provinsi,nama_provinsi,id_dapil,nama_dapil,id_partai,nama_partai,urutan,id,nama,jenis_kelamin,domisili,foto_url,agama,tempat_lahir,tanggal_lahir
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,4,DPR12030404,"DR. JUNIMART GIRSANG, SH, MBA, MH",L,BEKASI,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/04.%20PDIP_SUMUT%203/04.%20R.%20JUNIMART%20GIRSANG%2C%20SH.%2C%20MBA.%2C%20MH.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,5,DPR12030405,Drs. SUNGGUL H. SIAHAAN,L,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/04.%20PDIP_SUMUT%203/05.%20Drs.%20SUNGGUL%20H.%20SIAHAAN.JPG,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,6,DPR12030406,"EFALINA GULTOM, SE",P,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/04.%20PDIP_SUMUT%203/06.%20EFALINA%20GULTOM%2C%20SE.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,7,DPR12030407,H. SYAMSUL HILAL,L,MEDAN,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/04.%20PDIP_SUMUT%203/07.%20H.%20SYAMSUL%20HILAL..jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,8,DPR12030408,"Dr. ANTONIUS DIEBEN ROBINSON MANURUNG, M.Si",L,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/04.%20PDIP_SUMUT%203/08.%20Dr.%20ANTONIUS%20DIEBEN%20ROBINSON%20MANURUNG%2C%20M.Si.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,9,DPR12030409,ISABELLA MARLENE,P,KOTA DEPOK,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/04.%20PDIP_SUMUT%203/09.%20ISABELLA%20MARLENE.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,10,DPR12030410,"H. EDWIN GINTING SUKA, A.Md",L,MEDAN,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/04.%20PDIP_SUMUT%203/10.%20H.%20EDWIN%20GINTING%20SUKA%2C%20Amd%20%28mar%29.JPG,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,8,PARTAI AMANAT NASIONAL,1,DPR12030801,"NASRIL BAHAR H, SE",L,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/08.%20PAN/01%20-%20Nasril%20Bahar%2C%20H.%2C%20SE..jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,8,PARTAI AMANAT NASIONAL,2,DPR12030802,"Ir. H. KAMALUDDIN HARAHAP, M.Si",L,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/08.%20PAN/02%20-%20Kamaluddin%20Harahap%2C%20Ir.%2C%20M.Si..jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,8,PARTAI AMANAT NASIONAL,3,DPR12030803,"TENGKU SALTI OSIANA, S.PdI",P,BEKASI,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/08.%20PAN/03%20-%20Tengku%20Salti%20Osiana%2C%20S.PdI..jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,8,PARTAI AMANAT NASIONAL,4,DPR12030804,"RAJIN SITEPU, S. Sos",L,KOTA BINJAI,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/08.%20PAN/04%20-%20Rajin%20Sitepu.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,8,PARTAI AMANAT NASIONAL,5,DPR12030805,"ABDUL RAHMAN SYAH PUTRA BATUBARA, S.Sos.I",L,DELI SERDANG,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/08.%20PAN/05%20-%20Abdul%20Rahman%20Syah%20Putra%20Batubara%2C%20S.Sosi..jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,8,PARTAI AMANAT NASIONAL,6,DPR12030806,RESSY ARZA,P,TANAH DATAR,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/08.%20PAN/06%20-%20Ressy%20Arza.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,8,PARTAI AMANAT NASIONAL,7,DPR12030807,ARIROH REZEKI MATANARI,P,DAIRI,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/08.%20PAN/07%20-%20Ariroh%20Rezeki%20Matanari.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,8,PARTAI AMANAT NASIONAL,8,DPR12030808,IR. JUNISAB AKBAR,L,JAKARTA BARAT,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/08.%20PAN/08%20-%20Ir.%20Junisab%20Akbar.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,8,PARTAI AMANAT NASIONAL,9,DPR12030809,DELMENITA,P,JAKARTA UTARA,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/08.%20PAN/09%20-%20Delmenita.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,8,PARTAI AMANAT NASIONAL,10,DPR12030810,HAMDANI,L,LEBAK,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/08.%20PAN/10%20-%20Hamdani.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,1,DPR12031501,"BERLIAN RUMAPEA, SH, MH",L,KOTA JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/15.%20PKPI/01.%20BERLIAN%20RUMAPEA.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,2,DPR12031502,"S. FRANSISKA H.M. SINAGA, SH",P,KOTA BEKASI,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/15.%20PKPI/02.%20FRANSISKA%20SINAGA.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,3,DPR12031503,"H.M. NASIB RUSDIONO, Ir",L,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/15.%20PKPI/03.%20NASIB%20RUSDIONO.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,4,DPR12031504,POSMAN BUTAR BUTAR,L,KOTA DEPOK,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/15.%20PKPI/04.%20POSMAN%20BUTAR%20BUTAR.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,5,DPR12031505,SARINITA SEMBIRING,P,KOTA JAKARTA UTARA,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/15.%20PKPI/05.%20SARINITA%20SEMBIRING.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,6,DPR12031506,"MITAR PELAWI, SH, MM",L,KOTA BEKASI,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/15.%20PKPI/06.%20MITAR%20PELAWI.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,7,DPR12031507,YUDITH HAFNI NASUTION,P,KOTA MEDAN,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/15.%20PKPI/07.%20YUDITH%20HAFNI.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,8,DPR12031508,Drs. JANNES TAMBUNAN,L,DELI SERDANG,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/15.%20PKPI/08.%20JANES%20TAMBUNAN.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,9,DPR12031509,"HASIHOLAN SIMAMORA, AK",L,KOTA JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/15.%20PKPI/09.%20HASIHOLAN%20SIMAMORA.jpg,,,
DPR,2014,12,SUMATERA UTARA,1203,SUMATERA UTARA III,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,10,DPR12031510,CESMA JUTERS,L,KOTA JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1203.%20SUMUT%20III/15.%20PKPI/10.%20CESMA%20JUTERS.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,1,PARTAI NasDem,1,DPR13010101,IR. BACHTUL,L,KOTA PADANG,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/01.%20NASDEM/01.%20IR.%20BACHTUL.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,1,PARTAI NasDem,2,DPR13010102,H. ENDRE SAIFOEL,L,KOTA PADANG,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/01.%20NASDEM/02.%20H.%20Endre%20Saifoel.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,1,PARTAI NasDem,3,DPR13010103,"HJ. ERLIM CONTESA, S. PTN. AMD",P,KOTA PADANG,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/01.%20NASDEM/03.%20HJ.%20ERLIM%20CONTESA%2C%20S.Ptn%2C%20A.Md.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,1,PARTAI NasDem,4,DPR13010104,"DR. H. CHAIRUL UMAIYA, MM. AK",L,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/01.%20NASDEM/04.DR.%20H.CHAIRUL%20UMAIYA%2C%20MM%2C%20Ak.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,1,PARTAI NasDem,5,DPR13010105,"BAKRI BAKAR, SH",L,SOLOK SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/01.%20NASDEM/05.BAKRI%20BAKAR%2C%20SH.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,1,PARTAI NasDem,6,DPR13010106,"FANNY YULIA, S.SOS",P,SOLOK,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/01.%20NASDEM/06.%20FANNY%20YULIA.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,1,PARTAI NasDem,7,DPR13010107,"YUHELMIS SIEINIFA, S.SI., MM., MARS",P,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/01.%20NASDEM/07.%20YUHELMIS%20S.%2C%20MM%2C%20MARS.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,1,PARTAI NasDem,8,DPR13010108,IR. MUCHLIZAR MURKAN,L,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/01.%20NASDEM/08.IR.%20MUCHLIZAR%20MURKAN.JPG,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,5,PARTAI GOLONGAN KARYA,1,DPR13010501,Drs.H. DARUL SISKA,L,KOTA DEPOK,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/05.GOLKAR/01DARUL%20SISKA.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,5,PARTAI GOLONGAN KARYA,2,DPR13010502,"DR.HM. AZWIR DAINY TARA, MBA",L,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/05.GOLKAR/02AZWIR%20DAINY%20TARA.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,5,PARTAI GOLONGAN KARYA,3,DPR13010503,EVA ELIZA WIBISONO,P,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/05.GOLKAR/03EVA%20ELIZA%20WIBISONO.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,5,PARTAI GOLONGAN KARYA,4,DPR13010504,DR. POEMPIDA HIDAYATULLOH,L,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/05.GOLKAR/04POEMPIDA%20HIDAYATULLOH.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,5,PARTAI GOLONGAN KARYA,5,DPR13010505,"H. YAN HIKSAS DT TAN ALI, SE, M.Si",L,JAKARTA PUSAT,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/05.GOLKAR/05YAN%20HIKSAS.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,5,PARTAI GOLONGAN KARYA,6,DPR13010506,"BETTI SHADIQ PASADIGOE, SE,Ak ,MM",P,TANAH DATAR,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/05.GOLKAR/06BETTI%20SHADIQ.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,5,PARTAI GOLONGAN KARYA,7,DPR13010507,"ZULHENDRI HASAN, SH, MH",L,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/05.GOLKAR/07ZULHENDRI%20HASAN.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,5,PARTAI GOLONGAN KARYA,8,DPR13010508,"Hj. ANANTA TRIA NURWITA YUNUS, SE",P,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/05.GOLKAR/08ANANTA%20TRIA.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR13010901,"H. EPYARDI ASDA, M.Mar.",L,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/09.PPP/01.%20Epyardi.JPG,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,9,PARTAI PERSATUAN PEMBANGUNAN,2,DPR13010902,"Drs. H. HASANUDDIN AS, M.Si",L,KOTA DEPOK,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/09.PPP/02.%20Hasanudin%20Samah.JPG,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,9,PARTAI PERSATUAN PEMBANGUNAN,3,DPR13010903,Dra. Hj. JUMAIYAH,P,KOTA PADANG,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/09.PPP/03.%20Jumaiah.JPG,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,9,PARTAI PERSATUAN PEMBANGUNAN,4,DPR13010904,"PEMI APRIYANTO, S.IP",L,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/09.PPP/04.%20Pemi%20A.JPG,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,9,PARTAI PERSATUAN PEMBANGUNAN,5,DPR13010905,MUHAMMAD TULUS,L,SOLOK SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/09.PPP/05.%20M%20TUlus.JPG,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,9,PARTAI PERSATUAN PEMBANGUNAN,6,DPR13010906,HELVIYANTI,P,JAKARTA BARAT,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/09.PPP/06.%20Helviyanti.JPG,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,9,PARTAI PERSATUAN PEMBANGUNAN,7,DPR13010907,"UNDRIZON, SH",L,KOTA PADANG,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/09.PPP/07.%20Unorizon.JPG,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,9,PARTAI PERSATUAN PEMBANGUNAN,8,DPR13010908,ATHARI GAUTHI ARDI,P,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/09.PPP/08.%20Athari%20Ghauty.JPG,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,2,PARTAI KEBANGKITAN BANGSA,1,DPR13010201,EMI SUSANTI,P,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/02.PKB_SUMBAR%20I/01.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,2,PARTAI KEBANGKITAN BANGSA,2,DPR13010202,Drs. ZULHENDRI,L,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/02.PKB_SUMBAR%20I/02.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,2,PARTAI KEBANGKITAN BANGSA,3,DPR13010203,"JEFFRY, ENS, SE",L,KOTA TANGERANG,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/02.PKB_SUMBAR%20I/03.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,2,PARTAI KEBANGKITAN BANGSA,4,DPR13010204,M. HUSNI NAHAR,L,KOTA PADANG,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/02.PKB_SUMBAR%20I/04.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,2,PARTAI KEBANGKITAN BANGSA,5,DPR13010205,KHAIRIL ANWAR,L,KOTA PADANG,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/02.PKB_SUMBAR%20I/05.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,2,PARTAI KEBANGKITAN BANGSA,6,DPR13010206,JUWITA KUMALA,P,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/02.PKB_SUMBAR%20I/06.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,2,PARTAI KEBANGKITAN BANGSA,7,DPR13010207,ASWIL DT. R. BILANG,L,PESISIR SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/02.PKB_SUMBAR%20I/07.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,2,PARTAI KEBANGKITAN BANGSA,8,DPR13010208,OKI YOSHIANA,P,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/02.PKB_SUMBAR%20I/08.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR13010601,"dr. H. SUIR SYAM, Mkes",L,KOTA PADANG PANJANG,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/06.%20GERINDRA/01.%20dr.%20H.%20SUIR%20SYAM%2C%20M.Kes.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,6,PARTAI GERAKAN INDONESIA RAYA,2,DPR13010602,"H. ZARMEDI ABIDIN, BSc, MBA",L,KOTA JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/06.%20GERINDRA/02.%20H.%20ZARMEDI%20ABIDIN%2C%20BSc%2C%20MBA.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,6,PARTAI GERAKAN INDONESIA RAYA,3,DPR13010603,JANE MARNY A BOER - HADJU,P,KOTA JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/06.%20GERINDRA/03.%20JANE%20MARNY%20A%20BOER%20-%20HADJU.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,6,PARTAI GERAKAN INDONESIA RAYA,4,DPR13010604,"H. AFRIZAL, SE, BAc",L,KOTA PADANG,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/06.%20GERINDRA/04.%20H.%20AFRIZAL%2C%20SE%2C%20Bac.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,6,PARTAI GERAKAN INDONESIA RAYA,5,DPR13010605,Ir. RINIE SRI YANTI,P,KOTA DEPOK,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/06.%20GERINDRA/05.%20Ir.%20RINIE%20SRI%20YANTI.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,6,PARTAI GERAKAN INDONESIA RAYA,6,DPR13010606,"SYAMMY DUSMAN, SE",L,KOTA JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/06.%20GERINDRA/06.%20SYAMMY%20DUSMAN%2C%20SE.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,6,PARTAI GERAKAN INDONESIA RAYA,7,DPR13010607,"BURMALIS ILYAS, S.AG, S.IP, MA, M.Si",L,KOTA JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/06.%20GERINDRA/07.%20BURMALIS%20ILYAS%2C%20S.Ag%2C%20S.Ip%2C%20MA%2C%20M.Si.JPG,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,6,PARTAI GERAKAN INDONESIA RAYA,8,DPR13010608,"YULNIWARTI ZAKARIA, S.Sos, MM",P,KOTA JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/06.%20GERINDRA/08.%20YULNIWARTI%20ZAKARIA%20SHIMKO%2C%20S.Sos%2C%20MM.JPG,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,10,PARTAI HATI NURANI RAKYAT,1,DPR13011001,SAMUEL KOTO,L,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/10.%20HANURA/01.%20SAMUEL%20KOTO.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,10,PARTAI HATI NURANI RAKYAT,2,DPR13011002,"IRJEN POL (PURN) Drs. H. MARWAN PARIS, MBA Dt. MARUHUN SARIPADO",L,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/10.%20HANURA/02.%20MARWAN%20PARIS.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,10,PARTAI HATI NURANI RAKYAT,3,DPR13011003,WARTINI,P,KOTA DEPOK,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/10.%20HANURA/03.%20WARTINI.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,10,PARTAI HATI NURANI RAKYAT,4,DPR13011004,H. M. TAUHID,L,KOTA PADANG,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/10.%20HANURA/04.%20H.%20M.TAUHID.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,10,PARTAI HATI NURANI RAKYAT,5,DPR13011005,Ir. H. AZHAR LATIF,L,KOTA PADANG,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/10.%20HANURA/05.%20AZHAR%20LATIF.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,10,PARTAI HATI NURANI RAKYAT,6,DPR13011006,YENNY AMIR,P,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/10.%20HANURA/06.%20YENNY%20AMIR.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,10,PARTAI HATI NURANI RAKYAT,7,DPR13011007,"YUJOSNIL ADAM, SE",L,TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/10.%20HANURA/07.%20YUJOSNIL%20ADAM%2C%20SE.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,10,PARTAI HATI NURANI RAKYAT,8,DPR13011008,SESKA LAODE,P,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/10.%20HANURA/08.%20SESKA%20LAODE.jpg,,,
DPR,2014,13,SUMATERA BARAT,1301,SUMATERA BARAT I,3,PARTAI KEADILAN SEJAHTERA,1,DPR13010301,"HERMANTO, SE, MM",L,KOTA BOGOR,http://dct.kpu.go.id/images/foto/DPR/1301.%20SUMBAR%20I/03.%20PKS/01.%20Hermanto%20Sumbar%20I%203x4.jpg,,,
