id,region_id,region_name,name,pemilih,pengguna_hak_pilih,perolehan_suara,suara_sah,suara_tidak_sah,total_suara,link,resource
2652,183,KABUPATEN SIGI,MARAWOLA BARAT,4.328,3.538,[1] 538 [2] 1.227 [3] 1.323 [4] 218,3.306,153,3.464,https://pilkada2015.kpu.go.id/sigikab/marawola_barat,https://pilkada2015.kpu.go.id/sigikab
2653,183,KABUPATEN SIGI,NOKILALAKI,4.341,2.884,[1] 1.156 [2] 653 [3] 725 [4] 173,2.677,127,2.884,https://pilkada2015.kpu.go.id/sigikab/nokilalaki,https://pilkada2015.kpu.go.id/sigikab
2654,183,KABUPATEN SIGI,PALOLO,23.398,16.075,[1] 5.720 [2] 3.634 [3] 3.910 [4] 2.313,15.577,498,16.075,https://pilkada2015.kpu.go.id/sigikab/palolo,https://pilkada2015.kpu.go.id/sigikab
2655,183,KABUPATEN SIGI,PIPIKORO,5.759,5.265,[1] 1.993 [2] 1.508 [3] 1.237 [4] 376,5.134,131,5.265,https://pilkada2015.kpu.go.id/sigikab/pipikoro,https://pilkada2015.kpu.go.id/sigikab
2656,183,KABUPATEN SIGI,SIGI BIROMARU,38.515,24.312,[1] 7.289 [2] 8.414 [3] 3.659 [4] 4.502,23.86,447,24.314,https://pilkada2015.kpu.go.id/sigikab/sigi_biromaru,https://pilkada2015.kpu.go.id/sigikab
2657,183,KABUPATEN SIGI,TANAMBULAVA,6.927,4.757,[1] 1.432 [2] 833 [3] 1.529 [4] 842,4.636,121,4.757,https://pilkada2015.kpu.go.id/sigikab/tanambulava,https://pilkada2015.kpu.go.id/sigikab
2658,184,KABUPATEN SIJUNJUNG,IV NAGARI,10.145,5.649,[1] 2.143 [2] 1.516 [3] 1.824,5.483,166,5.649,https://pilkada2015.kpu.go.id/sijunjungkab/iv_nagari,https://pilkada2015.kpu.go.id/sijunjungkab
2659,184,KABUPATEN SIJUNJUNG,KAMANG BARU,29.442,18.618,[1] 2.774 [2] 12.967 [3] 2.405,18.04,472,18.623,https://pilkada2015.kpu.go.id/sijunjungkab/kamang_baru,https://pilkada2015.kpu.go.id/sijunjungkab
2660,184,KABUPATEN SIJUNJUNG,KOTO VII,23.397,12.874,[1] 4.272 [2] 5.512 [3] 2.653,12.544,345,12.889,https://pilkada2015.kpu.go.id/sijunjungkab/koto_vii,https://pilkada2015.kpu.go.id/sijunjungkab
2661,184,KABUPATEN SIJUNJUNG,KUPITAN,8.773,5.209,[1] 3.386 [2] 1.050 [3] 624,5.06,149,5.209,https://pilkada2015.kpu.go.id/sijunjungkab/kupitan,https://pilkada2015.kpu.go.id/sijunjungkab
2662,184,KABUPATEN SIJUNJUNG,LUBUAK TAROK,10.881,6.673,[1] 1.282 [2] 2.250 [3] 2.830,6.354,235,6.589,https://pilkada2015.kpu.go.id/sijunjungkab/lubuak_tarok,https://pilkada2015.kpu.go.id/sijunjungkab
2663,184,KABUPATEN SIJUNJUNG,SIJUNJUNG,29.555,18.736,[1] 3.801 [2] 5.129 [3] 9.244,18.174,420,18.594,https://pilkada2015.kpu.go.id/sijunjungkab/sijunjung,https://pilkada2015.kpu.go.id/sijunjungkab
2664,184,KABUPATEN SIJUNJUNG,SUMPUR KUDUS,17.329,10.704,[1] 2.931 [2] 3.023 [3] 4.281,10.383,273,10.656,https://pilkada2015.kpu.go.id/sijunjungkab/sumpur_kudus,https://pilkada2015.kpu.go.id/sijunjungkab
2665,184,KABUPATEN SIJUNJUNG,TANJUNG GADANG,18.263,10.059,[1] 1.596 [2] 5.643 [3] 2.192,9.425,303,9.728,https://pilkada2015.kpu.go.id/sijunjungkab/tanjung_gadang,https://pilkada2015.kpu.go.id/sijunjungkab
2666,186,KABUPATEN SINTANG,AMBALAU,10.745,7.35,[1] 2.750 [2] 2.512 [3] 1.866,7.128,222,7.35,https://pilkada2015.kpu.go.id/sintangkab/ambalau,https://pilkada2015.kpu.go.id/sintangkab
2667,186,KABUPATEN SINTANG,BINJAI HULU,9.795,6.366,[1] 2.089 [2] 1.385 [3] 2.757,6.231,96,6.331,https://pilkada2015.kpu.go.id/sintangkab/binjai_hulu,https://pilkada2015.kpu.go.id/sintangkab
2668,186,KABUPATEN SINTANG,DEDAI,23.8,19.446,[1] 5.999 [2] 5.090 [3] 8.301,19.39,366,19.756,https://pilkada2015.kpu.go.id/sintangkab/dedai,https://pilkada2015.kpu.go.id/sintangkab
2669,186,KABUPATEN SINTANG,KAYAN HILIR,22.267,20.063,[1] 5.942 [2] 6.716 [3] 6.120,18.778,1.183,19.961,https://pilkada2015.kpu.go.id/sintangkab/kayan_hilir,https://pilkada2015.kpu.go.id/sintangkab
2670,186,KABUPATEN SINTANG,KAYAN HULU,19.021,15.103,[1] 2.784 [2] 4.741 [3] 7.308,14.833,213,15.046,https://pilkada2015.kpu.go.id/sintangkab/kayan_hulu,https://pilkada2015.kpu.go.id/sintangkab
2671,186,KABUPATEN SINTANG,KELAM PERMAI,12.299,9.636,[1] 2.931 [2] 3.178 [3] 3.331,9.44,193,9.633,https://pilkada2015.kpu.go.id/sintangkab/kelam_permai,https://pilkada2015.kpu.go.id/sintangkab
2672,186,KABUPATEN SINTANG,KETUNGAU HILIR,15.356,13.491,[1] 4.236 [2] 4.868 [3] 4.123,13.227,301,13.528,https://pilkada2015.kpu.go.id/sintangkab/ketungau_hilir,https://pilkada2015.kpu.go.id/sintangkab
2673,186,KABUPATEN SINTANG,KETUNGAU HULU,16.71,11.135,[1] 4.700 [2] 3.016 [3] 3.272,10.988,136,11.124,https://pilkada2015.kpu.go.id/sintangkab/ketungau_hulu,https://pilkada2015.kpu.go.id/sintangkab
2674,186,KABUPATEN SINTANG,KETUNGAU TENGAH,20.049,16.914,[1] 4.763 [2] 5.480 [3] 6.399,16.642,233,16.875,https://pilkada2015.kpu.go.id/sintangkab/ketungau_tengah,https://pilkada2015.kpu.go.id/sintangkab
2675,186,KABUPATEN SINTANG,SEPAUK,37.248,27.915,[1] 13.021 [2] 5.442 [3] 9.080,27.543,315,27.858,https://pilkada2015.kpu.go.id/sintangkab/sepauk,https://pilkada2015.kpu.go.id/sintangkab
2676,186,KABUPATEN SINTANG,SERAWAI,18.556,12.198,[1] 3.514 [2] 3.525 [3] 4.870,11.909,261,12.17,https://pilkada2015.kpu.go.id/sintangkab/serawai,https://pilkada2015.kpu.go.id/sintangkab
2677,186,KABUPATEN SINTANG,SINTANG,48.932,36.689,[1] 7.071 [2] 7.241 [3] 22.279,36.591,556,37.147,https://pilkada2015.kpu.go.id/sintangkab/sintang,https://pilkada2015.kpu.go.id/sintangkab
2678,186,KABUPATEN SINTANG,SUNGAI TEBELIAN,24.607,16.414,[1] 2.788 [2] 5.477 [3] 7.695,15.96,384,16.354,https://pilkada2015.kpu.go.id/sintangkab/sungai_tebelian,https://pilkada2015.kpu.go.id/sintangkab
2679,186,KABUPATEN SINTANG,TEMPUNAK,21.011,16.555,[1] 4.732 [2] 5.140 [3] 6.377,16.249,306,16.555,https://pilkada2015.kpu.go.id/sintangkab/tempunak,https://pilkada2015.kpu.go.id/sintangkab
2680,187,KABUPATEN SITUBONDO,ARJASA,32.908,24.743,[1] 524 [2] 7.924 [3] 15.742,24.457,285,24.743,https://pilkada2015.kpu.go.id/situbondokab/arjasa,https://pilkada2015.kpu.go.id/situbondokab
2681,187,KABUPATEN SITUBONDO,ASEMBAGUS,37.513,26.223,[1] 799 [2] 10.904 [3] 14.165,25.866,357,26.223,https://pilkada2015.kpu.go.id/situbondokab/asembagus,https://pilkada2015.kpu.go.id/situbondokab
2682,187,KABUPATEN SITUBONDO,BANYUGLUGUR,17.619,12.184,[1] 1.044 [2] 5.742 [3] 5.126,11.912,272,12.184,https://pilkada2015.kpu.go.id/situbondokab/banyuglugur,https://pilkada2015.kpu.go.id/situbondokab
2683,187,KABUPATEN SITUBONDO,BANYUPUTIH,42.13,27.357,[1] 781 [2] 16.151 [3] 10.088,27.02,337,27.357,https://pilkada2015.kpu.go.id/situbondokab/banyuputih,https://pilkada2015.kpu.go.id/situbondokab
2684,187,KABUPATEN SITUBONDO,BESUKI,46.299,32.454,[1] 2.119 [2] 15.495 [3] 14.167,31.787,667,32.454,https://pilkada2015.kpu.go.id/situbondokab/besuki,https://pilkada2015.kpu.go.id/situbondokab
2685,187,KABUPATEN SITUBONDO,BUNGATAN,19.397,15.236,[1] 431 [2] 8.184 [3] 6.511,14.944,206,15.154,https://pilkada2015.kpu.go.id/situbondokab/bungatan,https://pilkada2015.kpu.go.id/situbondokab
2686,187,KABUPATEN SITUBONDO,JANGKAR,29.781,23.541,[1] 474 [2] 9.987 [3] 12.834,23.295,246,23.541,https://pilkada2015.kpu.go.id/situbondokab/jangkar,https://pilkada2015.kpu.go.id/situbondokab
2687,187,KABUPATEN SITUBONDO,JATIBANTENG,17.913,12.081,[1] 764 [2] 6.016 [3] 5.052,11.834,247,12.081,https://pilkada2015.kpu.go.id/situbondokab/jatibanteng,https://pilkada2015.kpu.go.id/situbondokab
2688,187,KABUPATEN SITUBONDO,KAPONGAN,28.498,23.943,[1] 659 [2] 8.857 [3] 14.205,23.631,312,23.943,https://pilkada2015.kpu.go.id/situbondokab/kapongan,https://pilkada2015.kpu.go.id/situbondokab
2689,187,KABUPATEN SITUBONDO,KENDIT,22.74,17.406,[1] 1.175 [2] 6.125 [3] 9.824,17.124,282,17.406,https://pilkada2015.kpu.go.id/situbondokab/kendit,https://pilkada2015.kpu.go.id/situbondokab
2690,187,KABUPATEN SITUBONDO,MANGARAN,26.049,20.89,[1] 3.821 [2] 6.728 [3] 10.062,20.611,279,20.89,https://pilkada2015.kpu.go.id/situbondokab/mangaran,https://pilkada2015.kpu.go.id/situbondokab
2691,187,KABUPATEN SITUBONDO,MLANDINGAN,18.23,14.669,[1] 425 [2] 7.141 [3] 6.922,14.491,178,14.669,https://pilkada2015.kpu.go.id/situbondokab/mlandingan,https://pilkada2015.kpu.go.id/situbondokab
2692,187,KABUPATEN SITUBONDO,PANARUKAN,41.48,29.902,[1] 1.693 [2] 11.802 [3] 15.833,29.328,570,29.902,https://pilkada2015.kpu.go.id/situbondokab/panarukan,https://pilkada2015.kpu.go.id/situbondokab
2693,187,KABUPATEN SITUBONDO,PANJI,50.43,41.152,[1] 1.742 [2] 13.375 [3] 24.900,40.266,851,41.117,https://pilkada2015.kpu.go.id/situbondokab/panji,https://pilkada2015.kpu.go.id/situbondokab
2694,187,KABUPATEN SITUBONDO,SITUBONDO,34.534,26.184,[1] 1.268 [2] 10.777 [3] 13.137,25.358,838,26.249,https://pilkada2015.kpu.go.id/situbondokab/situbondo,https://pilkada2015.kpu.go.id/situbondokab
2695,187,KABUPATEN SITUBONDO,SUBOH,20.933,15.714,[1] 609 [2] 6.819 [3] 8.017,15.445,269,15.714,https://pilkada2015.kpu.go.id/situbondokab/suboh,https://pilkada2015.kpu.go.id/situbondokab
2696,187,KABUPATEN SITUBONDO,SUMBERMALANG,21.986,15.192,[1] 633 [2] 6.609 [3] 7.695,14.937,255,15.192,https://pilkada2015.kpu.go.id/situbondokab/sumbermalang,https://pilkada2015.kpu.go.id/situbondokab
2697,188,KABUPATEN SLEMAN,BERBAH,38.884,28.287,[1] 11.976 [2] 14.434,26.505,1.783,28.288,https://pilkada2015.kpu.go.id/slemankab/berbah,https://pilkada2015.kpu.go.id/slemankab
2698,188,KABUPATEN SLEMAN,CANGKRINGAN,22.479,17.912,[1] 7.623 [2] 8.819,16.187,1.373,17.56,https://pilkada2015.kpu.go.id/slemankab/cangkringan,https://pilkada2015.kpu.go.id/slemankab
2699,188,KABUPATEN SLEMAN,DEPOK,87.358,54.683,[1] 25.007 [2] 25.138,50.581,3.698,54.073,https://pilkada2015.kpu.go.id/slemankab/depok,https://pilkada2015.kpu.go.id/slemankab
2700,188,KABUPATEN SLEMAN,GAMPING,66.269,46.959,[1] 18.555 [2] 24.804,43.079,3.271,46.403,https://pilkada2015.kpu.go.id/slemankab/gamping,https://pilkada2015.kpu.go.id/slemankab
2701,188,KABUPATEN SLEMAN,GODEAN,51.452,39.005,[1] 14.977 [2] 20.228,35.668,2.835,38.509,https://pilkada2015.kpu.go.id/slemankab/godean,https://pilkada2015.kpu.go.id/slemankab
2702,188,KABUPATEN SLEMAN,KALASAN,57.064,40.468,[1] 15.222 [2] 22.482,36.854,2.255,39.109,https://pilkada2015.kpu.go.id/slemankab/kalasan,https://pilkada2015.kpu.go.id/slemankab
2703,188,KABUPATEN SLEMAN,MINGGIR,25.579,19.611,[1] 7.953 [2] 10.195,17.155,1.271,18.425,https://pilkada2015.kpu.go.id/slemankab/minggir,https://pilkada2015.kpu.go.id/slemankab
2704,188,KABUPATEN SLEMAN,MLATI,68.91,46.137,[1] 19.047 [2] 23.513,42.314,3.526,45.841,https://pilkada2015.kpu.go.id/slemankab/mlati,https://pilkada2015.kpu.go.id/slemankab
2705,188,KABUPATEN SLEMAN,MOYUDAN,25.755,20.217,[1] 6.570 [2] 12.528,19.098,1.119,20.217,https://pilkada2015.kpu.go.id/slemankab/moyudan,https://pilkada2015.kpu.go.id/slemankab
2706,188,KABUPATEN SLEMAN,NGAGLIK,66.16,45.947,[1] 19.276 [2] 23.036,41.02,2.931,43.951,https://pilkada2015.kpu.go.id/slemankab/ngaglik,https://pilkada2015.kpu.go.id/slemankab
2707,188,KABUPATEN SLEMAN,NGEMPLAK,43.696,32,[1] 13.820 [2] 15.744,29.162,2.211,31.629,https://pilkada2015.kpu.go.id/slemankab/ngemplak,https://pilkada2015.kpu.go.id/slemankab
2708,188,KABUPATEN SLEMAN,PAKEM,26.508,21.243,[1] 7.656 [2] 11.834,19.757,1.478,21.234,https://pilkada2015.kpu.go.id/slemankab/pakem,https://pilkada2015.kpu.go.id/slemankab
2709,188,KABUPATEN SLEMAN,PRAMBANAN,39.465,28.619,[1] 10.301 [2] 16.458,26.17,1.814,27.984,https://pilkada2015.kpu.go.id/slemankab/prambanan,https://pilkada2015.kpu.go.id/slemankab
2710,188,KABUPATEN SLEMAN,SEYEGAN,36.753,28.421,[1] 11.198 [2] 15.676,26.513,1.975,28.488,https://pilkada2015.kpu.go.id/slemankab/seyegan,https://pilkada2015.kpu.go.id/slemankab
2711,188,KABUPATEN SLEMAN,SLEMAN,49.646,38.954,[1] 14.575 [2] 21.418,36.286,2.442,38.742,https://pilkada2015.kpu.go.id/slemankab/sleman,https://pilkada2015.kpu.go.id/slemankab
2712,188,KABUPATEN SLEMAN,TEMPEL,39.677,32.077,[1] 12.866 [2] 16.697,29.676,2.283,31.859,https://pilkada2015.kpu.go.id/slemankab/tempel,https://pilkada2015.kpu.go.id/slemankab
2713,188,KABUPATEN SLEMAN,TURI,26.863,21.796,[1] 8.716 [2] 11.648,20.383,1.324,21.707,https://pilkada2015.kpu.go.id/slemankab/turi,https://pilkada2015.kpu.go.id/slemankab
2714,189,KABUPATEN SOLOK,BUKIT SUNDI,18.301,10.999,[1] 5.974 [2] 1.214 [3] 3.320,10.508,491,10.999,https://pilkada2015.kpu.go.id/solokkab/bukit_sundi,https://pilkada2015.kpu.go.id/solokkab
2715,189,KABUPATEN SOLOK,DANAU KEMBAR,15.905,7.402,[1] 2.268 [2] 1.133 [3] 3.658,7.059,343,7.402,https://pilkada2015.kpu.go.id/solokkab/danau_kembar,https://pilkada2015.kpu.go.id/solokkab
2716,189,KABUPATEN SOLOK,GUNUNG TALANG,36.107,23.077,[1] 10.386 [2] 5.153 [3] 6.500,22.261,816,23.077,https://pilkada2015.kpu.go.id/solokkab/gunung_talang,https://pilkada2015.kpu.go.id/solokkab
2717,189,KABUPATEN SOLOK,HILIRAN GUMANTI,12.804,8.451,[1] 3.142 [2] 640 [3] 4.411,8.166,285,8.451,https://pilkada2015.kpu.go.id/solokkab/hiliran_gumanti,https://pilkada2015.kpu.go.id/solokkab
2718,189,KABUPATEN SOLOK,IX KOTO SEI LASI,7.985,4.882,[1] 2.221 [2] 1.130 [3] 1.380,4.731,151,4.882,https://pilkada2015.kpu.go.id/solokkab/ix_koto_sei_lasi,https://pilkada2015.kpu.go.id/solokkab
2719,189,KABUPATEN SOLOK,JUNJUNG SIRI,9.127,5.259,[1] 2.394 [2] 389 [3] 2.219,5.002,257,5.259,https://pilkada2015.kpu.go.id/solokkab/junjung_siri,https://pilkada2015.kpu.go.id/solokkab
2720,189,KABUPATEN SOLOK,KUBUNG,42.205,24.836,[1] 11.598 [2] 3.897 [3] 8.469,23.965,740,24.705,https://pilkada2015.kpu.go.id/solokkab/kubung,https://pilkada2015.kpu.go.id/solokkab
2721,189,KABUPATEN SOLOK,LEMBAH GUMANTI,42.622,18.974,[1] 6.701 [2] 1.742 [3] 9.703,18.146,800,18.949,https://pilkada2015.kpu.go.id/solokkab/lembah_gumanti,https://pilkada2015.kpu.go.id/solokkab
2722,189,KABUPATEN SOLOK,LEMBANG JAYA,19.886,11.38,[1] 5.646 [2] 2.401 [3] 2.594,10.641,500,11.141,https://pilkada2015.kpu.go.id/solokkab/lembang_jaya,https://pilkada2015.kpu.go.id/solokkab
2723,189,KABUPATEN SOLOK,PANTAI CERMIN,15.766,8.595,[1] 4.268 [2] 820 [3] 3.080,8.161,434,8.595,https://pilkada2015.kpu.go.id/solokkab/pantai_cermin,https://pilkada2015.kpu.go.id/solokkab
2724,189,KABUPATEN SOLOK,PAYUNG SEKAKI,6.209,4.177,[1] 2.155 [2] 802 [3] 1.069,4.026,151,4.177,https://pilkada2015.kpu.go.id/solokkab/payung_sekaki,https://pilkada2015.kpu.go.id/solokkab
2725,189,KABUPATEN SOLOK,TIGO LURAH,7.606,5.048,[1] 2.379 [2] 1.044 [3] 1.458,4.881,148,5.029,https://pilkada2015.kpu.go.id/solokkab/tigo_lurah,https://pilkada2015.kpu.go.id/solokkab
2726,189,KABUPATEN SOLOK,X KOTO DIATAS,15.106,8.762,[1] 3.477 [2] 1.695 [3] 3.214,8.386,376,8.762,https://pilkada2015.kpu.go.id/solokkab/x_koto_diatas,https://pilkada2015.kpu.go.id/solokkab
2727,189,KABUPATEN SOLOK,X KOTO SINGKARAK,25.367,14.517,[1] 6.522 [2] 3.315 [3] 3.657,13.494,526,14.02,https://pilkada2015.kpu.go.id/solokkab/x_koto_singkarak,https://pilkada2015.kpu.go.id/solokkab
2728,190,KABUPATEN SOLOK SELATAN,KOTO PARIK GADANG DIATEH,18.104,10.994,[1] 7.169 [2] 3.534,10.707,291,10.994,https://pilkada2015.kpu.go.id/solokselatankab/koto_parik_gadang_diateh,https://pilkada2015.kpu.go.id/solokselatankab
2729,190,KABUPATEN SOLOK SELATAN,PAUH DUO,11.781,8.377,[1] 5.840 [2] 2.333,8.175,204,8.379,https://pilkada2015.kpu.go.id/solokselatankab/pauh_duo,https://pilkada2015.kpu.go.id/solokselatankab
2730,190,KABUPATEN SOLOK SELATAN,SANGIR,29.232,21.197,[1] 5.256 [2] 15.488,20.492,456,20.948,https://pilkada2015.kpu.go.id/solokselatankab/sangir,https://pilkada2015.kpu.go.id/solokselatankab
2731,190,KABUPATEN SOLOK SELATAN,SANGIR BALAI JANGGO,11.667,6.857,[1] 2.445 [2] 4.433,6.632,176,6.857,https://pilkada2015.kpu.go.id/solokselatankab/sangir_balai_janggo,https://pilkada2015.kpu.go.id/solokselatankab
2732,190,KABUPATEN SOLOK SELATAN,SANGIR BATANG HARI,10.31,7.029,[1] 3.117 [2] 3.680,6.797,223,7.029,https://pilkada2015.kpu.go.id/solokselatankab/sangir_batang_hari,https://pilkada2015.kpu.go.id/solokselatankab
2733,190,KABUPATEN SOLOK SELATAN,SANGIR JUJUAN,8.849,7.125,[1] 2.875 [2] 4.111,6.986,139,7.125,https://pilkada2015.kpu.go.id/solokselatankab/sangir_jujuan,https://pilkada2015.kpu.go.id/solokselatankab
2734,190,KABUPATEN SOLOK SELATAN,SUNGAI PAGU,21.68,15.202,[1] 11.062 [2] 3.684,14.737,289,15.026,https://pilkada2015.kpu.go.id/solokselatankab/sungai_pagu,https://pilkada2015.kpu.go.id/solokselatankab
2735,191,KABUPATEN SOPPENG,CITTA,6.636,4.81,[1] 2.304 [2] 2.496,4.8,10,4.81,https://pilkada2015.kpu.go.id/soppengkab/citta,https://pilkada2015.kpu.go.id/soppengkab
2736,191,KABUPATEN SOPPENG,DONRI DONRI,18.043,14.822,[1] 7.193 [2] 7.585,14.778,44,14.822,https://pilkada2015.kpu.go.id/soppengkab/donri_donri,https://pilkada2015.kpu.go.id/soppengkab
2737,191,KABUPATEN SOPPENG,GANRA,9.134,7.424,[1] 3.766 [2] 3.511,7.277,17,7.294,https://pilkada2015.kpu.go.id/soppengkab/ganra,https://pilkada2015.kpu.go.id/soppengkab
2738,191,KABUPATEN SOPPENG,LALABATA,34.328,28.656,[1] 11.393 [2] 17.094,28.382,129,28.611,https://pilkada2015.kpu.go.id/soppengkab/lalabata,https://pilkada2015.kpu.go.id/soppengkab
2739,191,KABUPATEN SOPPENG,LILIRIAJA,21.394,16.538,[1] 7.085 [2] 9.382,16.173,71,15.914,https://pilkada2015.kpu.go.id/soppengkab/liliriaja,https://pilkada2015.kpu.go.id/soppengkab
2740,191,KABUPATEN SOPPENG,LILIRILAU,30.923,23.942,[1] 9.982 [2] 13.842,23.824,118,23.942,https://pilkada2015.kpu.go.id/soppengkab/lilirilau,https://pilkada2015.kpu.go.id/soppengkab
2741,191,KABUPATEN SOPPENG,MARIORIAWA,22.144,17.542,[1] 7.955 [2] 9.523,17.483,73,17.549,https://pilkada2015.kpu.go.id/soppengkab/marioriawa,https://pilkada2015.kpu.go.id/soppengkab
2742,191,KABUPATEN SOPPENG,MARIORIWAWO,38.303,26.92,[1] 9.428 [2] 17.369,26.797,123,26.92,https://pilkada2015.kpu.go.id/soppengkab/marioriwawo,https://pilkada2015.kpu.go.id/soppengkab
2743,192,KABUPATEN SORONG SELATAN,FKOUR,761,696,[1] 188 [2] 498,686,10,696,https://pilkada2015.kpu.go.id/sorongselatankab/fkour,https://pilkada2015.kpu.go.id/sorongselatankab
2744,192,KABUPATEN SORONG SELATAN,INANWATAN,2.152,1.683,[1] 1.033 [2] 539,1.572,8,1.48,https://pilkada2015.kpu.go.id/sorongselatankab/inanwatan,https://pilkada2015.kpu.go.id/sorongselatankab
2745,192,KABUPATEN SORONG SELATAN,KAIS,1.531,1.473,[1] 866 [2] 467,1.419,16,1.435,https://pilkada2015.kpu.go.id/sorongselatankab/kais,https://pilkada2015.kpu.go.id/sorongselatankab
2746,192,KABUPATEN SORONG SELATAN,KAIS DARAT,1.067,1.058,[1] 503 [2] 537,1.04,14,1.057,https://pilkada2015.kpu.go.id/sorongselatankab/kais_darat,https://pilkada2015.kpu.go.id/sorongselatankab
2747,192,KABUPATEN SORONG SELATAN,KOKODA,5.175,5.175,[1] 3.450 [2] 1.653,5.103,72,5.175,https://pilkada2015.kpu.go.id/sorongselatankab/kokoda,https://pilkada2015.kpu.go.id/sorongselatankab
2748,192,KABUPATEN SORONG SELATAN,KOKODA UTARA,2.033,1.987,[1] 1.634 [2] 353,1.987,9,2.001,https://pilkada2015.kpu.go.id/sorongselatankab/kokoda_utara,https://pilkada2015.kpu.go.id/sorongselatankab
2749,192,KABUPATEN SORONG SELATAN,KONDA,995,970,[1] 469 [2] 796,1.258,87,1.345,https://pilkada2015.kpu.go.id/sorongselatankab/konda,https://pilkada2015.kpu.go.id/sorongselatankab
2750,192,KABUPATEN SORONG SELATAN,METEMANI,2.093,2.093,[1] 1.128 [2] 839,1.967,37,2.004,https://pilkada2015.kpu.go.id/sorongselatankab/metemani,https://pilkada2015.kpu.go.id/sorongselatankab
2751,192,KABUPATEN SORONG SELATAN,MOSWAREN,2.08,1.738,[1] 716 [2] 936,1.652,100,1.738,https://pilkada2015.kpu.go.id/sorongselatankab/moswaren,https://pilkada2015.kpu.go.id/sorongselatankab
2752,192,KABUPATEN SORONG SELATAN,SAIFI,1.611,1.582,[1] 568 [2] 992,1.56,20,1.585,https://pilkada2015.kpu.go.id/sorongselatankab/saifi,https://pilkada2015.kpu.go.id/sorongselatankab
2753,192,KABUPATEN SORONG SELATAN,SALKMA,744,742,[1] 232 [2] 503,735,7,742,https://pilkada2015.kpu.go.id/sorongselatankab/salkma,https://pilkada2015.kpu.go.id/sorongselatankab
2754,192,KABUPATEN SORONG SELATAN,SAWIAT,1.589,1.583,[1] 890 [2] 690,1.58,3,1.583,https://pilkada2015.kpu.go.id/sorongselatankab/sawiat,https://pilkada2015.kpu.go.id/sorongselatankab
2755,192,KABUPATEN SORONG SELATAN,SEREMUK,1.28,1.28,[1] 593 [2] 681,1.274,5,1.279,https://pilkada2015.kpu.go.id/sorongselatankab/seremuk,https://pilkada2015.kpu.go.id/sorongselatankab
2756,192,KABUPATEN SORONG SELATAN,TEMINABUAN,10.371,8.288,[1] 3.473 [2] 4.572,8.045,107,8.15,https://pilkada2015.kpu.go.id/sorongselatankab/teminabuan,https://pilkada2015.kpu.go.id/sorongselatankab
2757,192,KABUPATEN SORONG SELATAN,WAYER,1.975,1.974,[1] 687 [2] 1.268,1.955,3,1.958,https://pilkada2015.kpu.go.id/sorongselatankab/wayer,https://pilkada2015.kpu.go.id/sorongselatankab
2758,193,KABUPATEN SRAGEN,GEMOLONG,40.118,28.091,[1] 2.005 [2] 11.208 [3] 11.324 [4] 3.178,27.716,645,28.361,https://pilkada2015.kpu.go.id/sragenkab/gemolong,https://pilkada2015.kpu.go.id/sragenkab
2759,193,KABUPATEN SRAGEN,GESI,17.335,12.817,[1] 2.393 [2] 4.379 [3] 4.378 [4] 1.490,12.64,177,12.817,https://pilkada2015.kpu.go.id/sragenkab/gesi,https://pilkada2015.kpu.go.id/sragenkab
2760,193,KABUPATEN SRAGEN,GONDANG,38.411,27.375,[1] 4.196 [2] 10.971 [3] 8.709 [4] 3.227,27.088,287,27.375,https://pilkada2015.kpu.go.id/sragenkab/gondang,https://pilkada2015.kpu.go.id/sragenkab
2761,193,KABUPATEN SRAGEN,JENAR,23.497,16.86,[1] 1.232 [2] 6.056 [3] 8.512 [4] 880,16.68,180,16.86,https://pilkada2015.kpu.go.id/sragenkab/jenar,https://pilkada2015.kpu.go.id/sragenkab
2762,193,KABUPATEN SRAGEN,KALIJAMBE,41.452,29.068,[1] 1.882 [2] 11.511 [3] 10.045 [4] 4.406,28.244,669,28.913,https://pilkada2015.kpu.go.id/sragenkab/kalijambe,https://pilkada2015.kpu.go.id/sragenkab
2763,193,KABUPATEN SRAGEN,KARANGMALANG,54.096,40.408,[1] 5.228 [2] 14.090 [3] 18.464 [4] 1.331,39.747,577,40.334,https://pilkada2015.kpu.go.id/sragenkab/karangmalang,https://pilkada2015.kpu.go.id/sragenkab
2764,193,KABUPATEN SRAGEN,KEDAWUNG,52.762,36.607,[1] 6.153 [2] 11.751 [3] 17.044 [4] 1.438,35.821,408,36.229,https://pilkada2015.kpu.go.id/sragenkab/kedawung,https://pilkada2015.kpu.go.id/sragenkab
2765,193,KABUPATEN SRAGEN,MASARAN,58.45,45.489,[1] 12.428 [2] 12.816 [3] 17.251 [4] 1.831,44.324,754,45.078,https://pilkada2015.kpu.go.id/sragenkab/masaran,https://pilkada2015.kpu.go.id/sragenkab
2766,193,KABUPATEN SRAGEN,MIRI,29.037,20.445,[1] 1.214 [2] 7.661 [3] 9.679 [4] 1.918,20.472,290,20.762,https://pilkada2015.kpu.go.id/sragenkab/miri,https://pilkada2015.kpu.go.id/sragenkab
2767,193,KABUPATEN SRAGEN,MONDOKAN,30.549,20.682,[1] 4.643 [2] 5.850 [3] 6.454 [4] 3.467,20.414,268,20.682,https://pilkada2015.kpu.go.id/sragenkab/mondokan,https://pilkada2015.kpu.go.id/sragenkab
