lembaga,tahun,id_provinsi,nama_provinsi,id_dapil,nama_dapil,id_partai,nama_partai,urutan,id,nama,jenis_kelamin,domisili,foto_url,agama,tempat_lahir,tanggal_lahir
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,8,PARTAI AMANAT NASIONAL,1,DPRDKALBAR616104p0801,"DEDY ISWADI, S.T.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,8,PARTAI AMANAT NASIONAL,2,DPRDKALBAR616104p0802,"TONY KURNIADI, S.T.",L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,8,PARTAI AMANAT NASIONAL,3,DPRDKALBAR616104p0803,MARDIAH,P,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,8,PARTAI AMANAT NASIONAL,4,DPRDKALBAR616104p0804,"EDY FAISAL, S.Sos.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,8,PARTAI AMANAT NASIONAL,5,DPRDKALBAR616104p0805,Hj. ZULFIKAR,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,8,PARTAI AMANAT NASIONAL,6,DPRDKALBAR616104p0806,"TAQIUDDIN, S.Ag.",L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,8,PARTAI AMANAT NASIONAL,7,DPRDKALBAR616104p0807,RABUNAH,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,8,PARTAI AMANAT NASIONAL,8,DPRDKALBAR616104p0808,"GUNTUR, S.P.",L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,8,PARTAI AMANAT NASIONAL,1,DPRDKALBAR616105p0801,"B.R. RODES, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,8,PARTAI AMANAT NASIONAL,2,DPRDKALBAR616105p0802,THERYTHA ERLY NYARONG,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,8,PARTAI AMANAT NASIONAL,3,DPRDKALBAR616105p0803,WAN AGUSTIAN,L,KABUPATEN LANDAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,8,PARTAI AMANAT NASIONAL,4,DPRDKALBAR616105p0804,"RUSMYATI, S.H.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,8,PARTAI AMANAT NASIONAL,5,DPRDKALBAR616105p0805,ABET NEGO,L,KABUPATEN LANDAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,8,PARTAI AMANAT NASIONAL,1,DPRDKALBAR616106p0801,"IMELDA NALAPRANA, S.Sos.",P,KABUPATEN SANGGAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,8,PARTAI AMANAT NASIONAL,2,DPRDKALBAR616106p0802,"SAPARUDIN, S.P.",L,KABUPATEN SEKADAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,8,PARTAI AMANAT NASIONAL,3,DPRDKALBAR616106p0803,"SUPRIADI, S.E.",L,KABUPATEN SANGGAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,8,PARTAI AMANAT NASIONAL,4,DPRDKALBAR616106p0804,TAUFIK KURRAHMAN,L,KABUPATEN SANGGAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,8,PARTAI AMANAT NASIONAL,5,DPRDKALBAR616106p0805,"TITIK SUDIARTI, S.Sos.",P,KABUPATEN SEKADAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,8,PARTAI AMANAT NASIONAL,6,DPRDKALBAR616106p0806,SAFTIAR SAFARENG,L,KABUPATEN SANGGAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,8,PARTAI AMANAT NASIONAL,7,DPRDKALBAR616106p0807,"NURLIANTI, S.Pd.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,8,PARTAI AMANAT NASIONAL,8,DPRDKALBAR616106p0808,Drs. SESUANTO,L,KABUPATEN SEKADAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,8,PARTAI AMANAT NASIONAL,1,DPRDKALBAR616107p0801,Drs. H. SYAFARUDIN HUM,L,KABUPATEN MELAWI,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,8,PARTAI AMANAT NASIONAL,2,DPRDKALBAR616107p0802,"H. AMRI KALAM, S.H., M.H.",L,KABUPATEN MELAWI,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,8,PARTAI AMANAT NASIONAL,3,DPRDKALBAR616107p0803,SARINAH,P,KABUPATEN KAPUAS HULU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,8,PARTAI AMANAT NASIONAL,4,DPRDKALBAR616107p0804,"Drs. H. ANDI IRWANDI, M.Si.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,8,PARTAI AMANAT NASIONAL,5,DPRDKALBAR616107p0805,H. A. AKHMAD MUZANI ALWI,L,KABUPATEN KAPUAS HULU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,8,PARTAI AMANAT NASIONAL,6,DPRDKALBAR616107p0806,Hj. NENENG YUANTI,P,KABUPATEN MELAWI,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,8,PARTAI AMANAT NASIONAL,7,DPRDKALBAR616107p0807,"MARSUDI, S.E.",L,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,8,PARTAI AMANAT NASIONAL,8,DPRDKALBAR616107p0808,"YENITA KARMILA, S.Pd.SD",P,KABUPATEN MELAWI,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,8,PARTAI AMANAT NASIONAL,9,DPRDKALBAR616107p0809,INAYATI,P,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,8,PARTAI AMANAT NASIONAL,10,DPRDKALBAR616107p0810,ERLINDA ROSA,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,8,PARTAI AMANAT NASIONAL,11,DPRDKALBAR616107p0811,"RAYENDRA, S.H.",L,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,8,PARTAI AMANAT NASIONAL,1,DPRDKALBAR616108p0801,"H. HUSNI, B.A.",L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,8,PARTAI AMANAT NASIONAL,2,DPRDKALBAR616108p0802,"SYARIF MUSSADEQ, S.T.",L,KABUPATEN KAYONG UTARA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,8,PARTAI AMANAT NASIONAL,3,DPRDKALBAR616108p0803,"NURUL UYUN, A.Md.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,8,PARTAI AMANAT NASIONAL,4,DPRDKALBAR616108p0804,SYAFRUDDIN HEMON,L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,8,PARTAI AMANAT NASIONAL,5,DPRDKALBAR616108p0805,"Hj. PRIYANI, A.Md.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,8,PARTAI AMANAT NASIONAL,6,DPRDKALBAR616108p0806,H. ALI SABRI,L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,8,PARTAI AMANAT NASIONAL,7,DPRDKALBAR616108p0807,HERLINA,P,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,8,PARTAI AMANAT NASIONAL,8,DPRDKALBAR616108p0808,"ISMAIL SUKIRMAN, S.Sos.",L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,14,PARTAI BULAN BINTANG,1,DPRDKALBAR616101p1401,"H. A. HAMID SAAD, S.E.",L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,14,PARTAI BULAN BINTANG,2,DPRDKALBAR616101p1402,"H. EDI SATRIA, S.Ag.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,14,PARTAI BULAN BINTANG,3,DPRDKALBAR616101p1403,"DAHLIA, S.P.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,14,PARTAI BULAN BINTANG,4,DPRDKALBAR616101p1404,"MUHAMMAD SHALAHUDDIN, A.Md.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,14,PARTAI BULAN BINTANG,5,DPRDKALBAR616101p1405,"FEBRI TAUFIKURAKHMAN, A.Md.",L,KABUPATEN KAPUAS HULU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,14,PARTAI BULAN BINTANG,6,DPRDKALBAR616101p1406,SUGIANA,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,14,PARTAI BULAN BINTANG,7,DPRDKALBAR616101p1407,DENNY KURNIAWAN,L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,14,PARTAI BULAN BINTANG,8,DPRDKALBAR616101p1408,DIAN CAHYANINGSIH,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,14,PARTAI BULAN BINTANG,1,DPRDKALBAR616102p1401,"ARDIANSYAH, S.T., M.M.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,14,PARTAI BULAN BINTANG,2,DPRDKALBAR616102p1402,Hj. IRYANTI PURNAMASARI,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,14,PARTAI BULAN BINTANG,3,DPRDKALBAR616102p1403,SYAMSU GUNAWAN,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,14,PARTAI BULAN BINTANG,4,DPRDKALBAR616102p1404,"DEDY EFFENDY, A.Md",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,14,PARTAI BULAN BINTANG,5,DPRDKALBAR616102p1405,"ANGGI, S.Pd.I.",P,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,14,PARTAI BULAN BINTANG,6,DPRDKALBAR616102p1406,Drs. H. SYUKRI MUSA IBRAHIM,L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,14,PARTAI BULAN BINTANG,7,DPRDKALBAR616102p1407,"SUHDI, S.Pd.I.",L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,14,PARTAI BULAN BINTANG,8,DPRDKALBAR616102p1408,RADEN TUTI,P,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,14,PARTAI BULAN BINTANG,9,DPRDKALBAR616102p1409,KURNIAWAN ISWANDI,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,14,PARTAI BULAN BINTANG,10,DPRDKALBAR616102p1410,"HERU PRIHANDOKO, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,14,PARTAI BULAN BINTANG,1,DPRDKALBAR616103p1401,ULYA ALFISA,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,14,PARTAI BULAN BINTANG,2,DPRDKALBAR616103p1402,DYAH LAKSMISARI,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,14,PARTAI BULAN BINTANG,3,DPRDKALBAR616103p1403,SUKARTONO,L,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,14,PARTAI BULAN BINTANG,1,DPRDKALBAR616104p1401,GUSTAMI ASBAN,L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,14,PARTAI BULAN BINTANG,2,DPRDKALBAR616104p1402,"EFFENDI MULYADI, S.E.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,14,PARTAI BULAN BINTANG,3,DPRDKALBAR616104p1403,MEGAWATI,P,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,14,PARTAI BULAN BINTANG,4,DPRDKALBAR616104p1404,"H. KURNIADI, S.E.",L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,14,PARTAI BULAN BINTANG,5,DPRDKALBAR616104p1405,ELIN DIANA,P,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,14,PARTAI BULAN BINTANG,1,DPRDKALBAR616106p1401,"M. S. JEFFERI, S.E.",L,KABUPATEN SANGGAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,14,PARTAI BULAN BINTANG,2,DPRDKALBAR616106p1402,"ZELFIA, S.E.",P,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,14,PARTAI BULAN BINTANG,1,DPRDKALBAR616107p1401,"H. ACHMAD SUTARMIN, S.Hut., M.M.",L,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,14,PARTAI BULAN BINTANG,2,DPRDKALBAR616107p1402,"DICKY DAUD SANGI, S.Sos.",L,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,14,PARTAI BULAN BINTANG,3,DPRDKALBAR616107p1403,OSLINA,P,KABUPATEN MELAWI,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,14,PARTAI BULAN BINTANG,4,DPRDKALBAR616107p1404,"DEDY KURNIAWAN AR., S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,14,PARTAI BULAN BINTANG,5,DPRDKALBAR616107p1405,WIRA HERNIWATI,P,KABUPATEN KAPUAS HULU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,14,PARTAI BULAN BINTANG,6,DPRDKALBAR616107p1406,"INTI RAHAYU, S.Pd.I.",P,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,14,PARTAI BULAN BINTANG,7,DPRDKALBAR616107p1407,"INDRA JAYA ASWAD, A.Md.",L,KABUPATEN KAPUAS HULU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,14,PARTAI BULAN BINTANG,1,DPRDKALBAR616108p1401,RUSTUMOYO,L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,14,PARTAI BULAN BINTANG,2,DPRDKALBAR616108p1402,"RYANI YULIAN, S.Pd.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,14,PARTAI BULAN BINTANG,3,DPRDKALBAR616108p1403,H. ABDURAHMAN YASIN,L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,14,PARTAI BULAN BINTANG,4,DPRDKALBAR616108p1404,TENGKU AMIRIL MUKMININ,L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,14,PARTAI BULAN BINTANG,5,DPRDKALBAR616108p1405,"MIFTAHUDDIN, S.P.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,14,PARTAI BULAN BINTANG,6,DPRDKALBAR616108p1406,"AMALIA, A.Md.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,14,PARTAI BULAN BINTANG,7,DPRDKALBAR616108p1407,RUSDIYANTI,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,14,PARTAI BULAN BINTANG,8,DPRDKALBAR616108p1408,"MOHTAR LOTFI OBEID, S.Sos.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPRDKALBAR616101p0401,"M. SYAFRANI, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPRDKALBAR616101p0402,Drs. TOMMY SAGIMAN,L,JAKARTA SELATAN,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,3,DPRDKALBAR616101p0403,"ROTUA ULINA LUBIS, S.H.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,4,DPRDKALBAR616101p0404,"H. EKA KURNIAWAN, S.E., M.M.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,5,DPRDKALBAR616101p0405,"IRENIUS KADEM, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,6,DPRDKALBAR616101p0406,Dra. DIAH AMALIA,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,7,DPRDKALBAR616101p0407,YULIE EKA DHARMAWIENNY,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPRDKALBAR616102p0401,"M. JIMI, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPRDKALBAR616102p0402,"ERIC SULASMONO, S.T.",L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,3,DPRDKALBAR616102p0403,"MEISKE ANGGRAINY, S.Sos., M.M.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,4,DPRDKALBAR616102p0404,SARJU PURNOMO,L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,5,DPRDKALBAR616102p0405,"YASINTA, S.Pd.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,6,DPRDKALBAR616102p0406,Drs. FLORENSIUS ZOANA DJAIS,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,7,DPRDKALBAR616102p0407,"MASTUR TUTU, S.H.",L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,8,DPRDKALBAR616102p0408,MUSAFARSYAH,L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,9,DPRDKALBAR616102p0409,"SUTARTIK, S.Pd.",P,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,10,DPRDKALBAR616102p0410,THOMAS BUN,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,11,DPRDKALBAR616102p0411,"RITA SAODAH, S.E.",P,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPRDKALBAR616103p0401,"HARITUS, S.E.",L,KABUPATEN BENGKAYANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPRDKALBAR616103p0402,HELDI,L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,3,DPRDKALBAR616103p0403,"MARSELINA MARYANI, S.Hut.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,4,DPRDKALBAR616103p0404,"ALITON CONTRADUS A.O, S.H., M.H.",L,KABUPATEN BENGKAYANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,5,DPRDKALBAR616103p0405,"PARIAMAN SIAGIAN, S.H., M.H.",L,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,6,DPRDKALBAR616103p0406,"NIKEN TIA TANTINA, S.Hut.",P,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPRDKALBAR616104p0401,"Drs. TUFITRIANDI, M.M.",L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPRDKALBAR616104p0402,DARSO,L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,3,DPRDKALBAR616104p0403,"NUNUK PRIYANTI, S.Sos.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,4,DPRDKALBAR616104p0404,"ALEX SANDRA DJAOENG, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,5,DPRDKALBAR616104p0405,JAN MIN,L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,6,DPRDKALBAR616104p0406,"LESTARI EVI KADARSIH, S.H.",P,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,7,DPRDKALBAR616104p0407,DEDI S. HELMI,L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,8,DPRDKALBAR616104p0408,"URAI INNIKE SUKMAWATI, S.Pd.",P,KABUPATEN SAMBAS,,,,
