id_calon,ringkasan
7200-00-0000-0031,"2004-20011, KEPALA KUA KEC. TOJO BARAT, TOMBIANO"
7200-00-0000-0031,"2011-2012, KEPALA KUA KEC. TJO, UEKULI"
7300-00-0000-0002,"1990-2013, GAMA COLLEGE, DIREKTUR UTAMA"
7300-00-0000-0002,"2000-2013, ART & KONVEKSI LA LINO YOGYA, KOMISARIS, YOGYAKARTA"
7300-00-0000-0002,"2007-2013, THE INQUIRE INSTITUTE INDONESIA, PIMPINAN"
7300-00-0000-0003,"1990-1998, YAYASAN AL-BAYAN, PENDIRI DAN PEMBINA"
7300-00-0000-0003,"1998-2013, PESANTREN HIDAYATULLAH DEPOK, PENGAJAR/DOSEN"
7300-00-0000-0003,"2005-2008, DPD RI, WAKIL KETUA KELOMPOK"
7300-00-0000-0003,"2005-2007, DPD RI, ANGGOTA"
7300-00-0000-0004,"0-0, PONTREN DARUL ARQAM MUHAMMADIYAH, WAKIL DIREKTUR"
7300-00-0000-0004,"0-0, PONTREN DARUL AMAN GOMBARA, DIREKTUR"
7300-00-0000-0004,"0-0, YAYASAN PEMBINA DAKWAH ISLAMIYAH, PENDIRI"
7300-00-0000-0004,"0-0, YAYASAN BUQ'ATUN MUBARAKAH PUSAT, PENDIRI"
7300-00-0000-0004,"0-0, KOPONTREN ALMUAWANAH, KETUA"
7300-00-0000-0005,"1998-1990, LPPM UMI, SARJANA PENDAMPING DESA TERTINGGAL"
7300-00-0000-0005,"1991-1993, BDNI LIFE, KONSULTAN EXECUTIVE"
7300-00-0000-0005,"2003-2003, PANWASLU KOTA MAKASSAR, KETUA"
7300-00-0000-0006,"1996-2013, FAKULTAS HUKUM UMI, DOSEN TETAP, MAKASSAR"
7300-00-0000-0007,"1997-1999, DPRF PROVINSI SULAWESI SELATAN, ANGGOTA"
7300-00-0000-0007,"1999-2004, DPRD PROVINSI SULAWESI SELATAN, ANGGOTA"
7300-00-0000-0008,"1998-2000, IN'TL ISLAMIC RELIEF ORE"
7300-00-0000-0009,"0-0, -, MUBALLIGATH"
7300-00-0000-0010,"1991-1994, DINAS P DAN K KAB. SOPPENG, KEPALA, SOPPENG"
7300-00-0000-0010,"1994-1999, BAPPEDA KAB. SOPPENG, KETUA, SOPPENG"
7300-00-0000-0010,"1999-2000, PEMDA KAB. SIDRAP, SEKRETARIS DAERAH, SIDRAP"
7300-00-0000-0011,"2008-2013, PT. LUDICROUS, KOMISARIS"
7300-00-0000-0012,"0-0, PT. GRACINDO NUSANTARA, KOMISARIS"
7300-00-0000-0012,"0-0, KOSPERMINDO, KETUA"
7300-00-0000-0013,"1980-2002, DEPARTEMEN PARPOSTEL"
7300-00-0000-0013,"2000-2009, PT BINTANG REJEKI CEMERLANG, DIREKTUR"
7300-00-0000-0013,"2009-2014, DPD RI, ANGGOTA"
7300-00-0000-0014,"0-0, PT. MULTI SENTRAL MANDIRI, DIREKTUR UTAMA"
7300-00-0000-0014,"0-0, PT. INTERNUSA MULTI CELEBES, KOMISARIS UTAMA"
7300-00-0000-0014,"0-0, YAYASAN ASERA KARYA, KETUA"
7300-00-0000-0015,"1994-1997, PEMDA KOTA PALOPO, AJUDAN WALIKOTA, PALOPO"
7300-00-0000-0015,"1997-1998, PEMDA KOTA PALOPO, KEPALA DESA PETA, PALOPO"
7300-00-0000-0015,"2000-2001, PEMKAB LUWU, KEPALA RUMAH TANGGA BUPATI, LUWU"
7300-00-0000-0015,"2002-2004, DPRD KOTA PALOPO, KETUA KOMISI E, PALOPO"
7300-00-0000-0015,"2005-2007, PEMKOT PALOPO, KONSULTAN HUKUM"
7300-00-0000-0016,"2006-2010, DEPARTEMEN LUAR NEGERI, DUTA BESAR LUAR BIASA DAN BERKUASA PENUH RI, CHILE"
7300-00-0000-0016,"2001-2004, DPR RI, KETUA KOMISI I"
7300-00-0000-0016,"1997-2004, DPR MPR RI, ANGGOTA"
7300-00-0000-0016,"1993-1997, KEMENTRIAN PERENCANAAN DAN"
7300-00-0000-0017,"1992-1993, PT ERA MOBITEL, STAF PERSONALIA, JAKARTA"
7300-00-0000-0017,"1993-1995, PT. LARIKERINDO, MANAJER PERSONALIA, JAKARTA"
7300-00-0000-0017,"1996-1998, WORLD BANK, RESOURCE ASSISTANT, JAKARTA"
7300-00-0000-0017,"1998-2000, SMERU, WORLD BANK, RESOURCE ASSISTANT, JAKARTA"
7300-00-0000-0018,"1973-1975, SEKOLAH TINGGI THEOLOGIA RANTEPAO, DOSEN, TORAJA UTARA"
7300-00-0000-0018,"1983-1988, JEMAAT LABUANG BAJI, PENDETA"
7300-00-0000-0018,"1989-1992, STT INTIM UJUNG PANDANG, DOSEN, MAKASSAR"
7300-00-0000-0018,"1992-2001, BADAN PEKERJA GEREJA SINODE TORAJA"
7300-00-0000-0019,"0-0, Soksi GOLKAR, KETUA II WSI DPP, -"
7300-00-0000-0019,"2006-2008, BKASP BANGLADESH, ANGGOTA, -"
7300-00-0000-0019,"2006-2008, BKSAP AUSTRALIA, ANGGOTA, -"
7300-00-0000-0020,"2009-2014, DPD RI, ANGGOTA, -"
7300-00-0000-0020,"2007-2013, PT. LIMA MUDA MAKASSAR NUSANTARA, KOMISARIS, -"
7300-00-0000-0020,"2002-2007, PT. LIMA MUDA MAKASSAR NUSANTARA,"
7300-00-0000-0021,"0-0, KOPERASI SIMPAN PINJAM WIRA SEJAHTERA"
7300-00-0000-0022,"2013-2013, PT. INSURIN, MANAGER OPERATIONAL, MAKASSAR"
7300-00-0000-0023,"1986-2013, PONDOK PESANTREN TEHFIDZUL QUR'AN ALFAUZAN, PEMIMPIN, WAJO"
7300-00-0000-0024,"2012-2013, ENERGI TERBARUKAN NUSANTARA, TIM KERJA,"
7300-00-0000-0025,"0-0, PT. AGRI MANDIRI LESTARI, KOMISARIS UTAMA, -"
7300-00-0000-0025,"0-0, MULIA JAYA HUTAMA (MJH), DIREKTUR UTAMA, -"
7300-00-0000-0026,"2002-2008, P & K KOTA MAKASSAR, KEPALA DINAS, MAKASSAR"
7300-00-0000-0027,"2010-2013, POLRES MAROS, KANIT 6 SAT INTELKAM, MAROS"
7300-00-0000-0028,"2005-2013, -, WIRASWASTA, -"
7300-00-0000-0028,"1991-2005, HARIAN SURYA SURABAYA, WARTAWAN"
7300-00-0000-0029,"2009-2013, DPR RI, ANGGOTA KOMISI X, -"
7300-00-0000-0029,"1997-1999, DPR RI, PIMPINAN KOMISI VIII, -"
7300-00-0000-0030,"2011-sekarang, Kepala Sub Direktorat Penomoran Telekomunikasi dan Informatika Direktorat Telekomunikasi"
7300-00-0000-0030,"2006-2008, Ketua Komunitas Postel untuk bantuan gempa Yogyakarta melaui pembengunan sekolah TK berbasis teknologi Komunikasi dan Informasi."
7300-00-0000-0030,"2002-2011, Kepala Sub Direktorat Operasi Telekomunikasi Direktorat Telekomunikasi."
7300-00-0000-0030,"1999-2001, Kepala Sub Bidang Kerjasama Penelitian Pada Bidang Litbang Postel"
7300-00-0000-0030,"1996-1999, Kepala Seksi Usaha Telekomunikasi Pada Direktorat Telekomunikasi."
7300-00-0000-0030,"1991-1996, Kepala Seksi Kerjasama Telekomunikasi Pada Direktorat Telekomunikasi."
7300-00-0000-0030,"1987-1988, Staf Perlengkapan Pada Setditjen Postel."
7300-00-0000-0030,"1986-1988, Dosen Fakultas Hukum UKI Jakarta"
7300-00-0000-0030,"1984-1987, Pengacara/Penasehat Hukum"
7300-00-0000-0032,"0-0, PROVINSI SULAWESI SELATAN, KEPALA BAGIAN"
7300-00-0000-0033,"2002-2007, YAYASAN ANAK YATIM, ORANG TUA JOMPO, FAKIR, PENDIRI, JAKARTA"
7400-00-0000-0001,"Pegawai Negeri, Kepala Sub Dinas Bina Produksi Hortikultura, Dinas Pertanian Tanaman Pangan Sulawesi Tenggara Sejak 1 Mei 1997 sampai 31 Augustus 2000"
7400-00-0000-0001,"Pegawai Negeri, Kepala Sub Dinas Produksi, Dinas Pertanian Tanaman Pangan Sulawesi Tenggara Sejak 21 July 1997 sampai 1 Mei 1997"
7400-00-0000-0001,"Pegawai Negeri, Kepala Sub Dinas Bina Program, Dinas Pertanian Tanaman Pangan Sulawesi Tenggara Sejak 26 Desember 1983 sampai 21 Juli 1989"
7400-00-0000-0001,"Pegawai Negeri, Kepala Dinas Pertanian Tanaman Pangan Kabupaten Selayar Prop. Sulawesi Selatan, Sejak 19 Maret sampai 8 Desember 1983."
7400-00-0000-0002,PERS
7400-00-0000-0003,DIANGKAT SEBAGAI PEGAWAI NEGERI PADA
7400-00-0000-0003,KANTOR DATI II KENDARI TAHUN 1962
7400-00-0000-0003,WAKIL CAMAT KENDARI TAHUN 1974-1977
7400-00-0000-0003,CAMAT RANOMEETO TAHUN 1977-1985
7400-00-0000-0003,KABAG TATA HUKUM PADA SEKRETARIAT DATI II KENDARI PADA TAHUN 1985-1986
7400-00-0000-0003,CAMAT MANDONGA TAHUN 1986-1989
7400-00-0000-0003,KABAG PEMERINTAHAN KAB. KENDARI TAHUN 1989-1994
7400-00-0000-0003,KADIS PENDAPATAN KAB. KENDARI TAHUN 1994-1997
7400-00-0000-0003,ANGGOTA DPRD KAB. KENDARI TAHUN 1997-1999
7400-00-0000-0003,KETUA DPRD KAB. KENDARI (KONAWE) TAHUN 1999-2004
7400-00-0000-0003,KETUA DPRD KAB. KONAWE PADA TAHUN 2004-2009
7400-00-0000-0005,"Tahun 1990 s/d Tahun 1993 sebagai Drafter,Estimator dan pengawas lapangan pada Proyek Pembangunan Gedung Kanwil P&K, Kanwil Kehutanan, Balai Pengawas Obat Dan Makanan serta Pengadilan Tinggi Kenfari."
7400-00-0000-0005,Tahun 1994 s/d Tahun 1998 sebagai Tenaga Teknik CV.PLADESY Consultant.
7400-00-0000-0005,Bulan Agustus 1998 s/d Februari 1999 sebagai Tenaga Teknik pada Proyek Padat Karya Desa-Pengembangan Wilayah Tertinggal Terpadu (PKD-PWT) Loan IBRD No.4007-IND di Kabupaten Muna.
7400-00-0000-0005,Bulan Juli Tahun 2000 s/d Desember Tahun 2000 sebagai Konsultant Supervisi Teknik On The Job Training (KST-OJT) Program JPS-Padat Karya Perkotaan (PKP) Kota Kendari Prov.Sultra.
7400-00-0000-0005,Tahun 2001 s/d Tahun 2002 sebagai Team Leader CV.Gita Metris Consultan.
7400-00-0000-0005,Bulan Maret Tahun 2003 sampai Agustus 2004 sabagai Fasilitator Teknik Kecamatan pada Program PPK Fase II di Kecamatan GU Kabupaten Buton.
7400-00-0000-0005,Bulan Agustus 2004 s/d Bulan Oktober 2004 sebagai Fasilitator Teknik Kecamatan pada Program PPK II di Kecamatan Batauga Kabupaten Buton.
7400-00-0000-0005,Bulan Oktober 2004 s/d Juli 2005 sebagai Fasilitator Teknik PPK fase II di Kecamatan GU Kabupaten Buton
7400-00-0000-0005,Bulan Agustus 2005 s/d Nopember 2005 sebagai Fasilitator Teknik PPK Fase III di Kecamatan Mawasangka Kabupaten Buton
7400-00-0000-0005,Bulan Nopember Tahun 2005 sampai Mei 2007 sebagai Konsultan Manajemen Teknik Program Pengembangan Kecamatan PPK Fase III di Kabupaten Kolaka Utara.
7400-00-0000-0005,Bulan Mei Tahun 2007 sampai 30 April 2009 sebagai Konsultan Manajemen Teknik PNPM MP (Program Nasional Pemberdayaan Masyarakat Mandiri Perdesaan) di Kabupaten Konawe Selatan.
7400-00-0000-0005,Bulan Mei 2009 sampai Agustus 2009 sebagai Konsultan Manajemen Teknik PNPM Mandiri Perdesaan
7400-00-0000-0005,"Bulan Januari 2010 s/d Juni 2011 sebagai Pelaksana Proyek Pembangunan Rumah Trans & Jamban Keluarga Tipe 36 1/2 Tenaga dan Sarana Air Bersih (SGL) di Lokasi Arongo Kecamatan Landono Kabupaten Konawe Selatan,TA.2010."
7400-00-0000-0005,"Bulan Januari 2011 s/d Desember 2012 sebagai Spesialist Renewable Energy (Energy Terbarukan Pembagkit Listrik Tenaga Mikro Hydro) Provinsi Sulawesi Tenggara wilayah kerja Kabupaten Buton, Muna, dan Kabupaten Kolaka."
7400-00-0000-0006,Tahun 1994-2000 Staf Konsultan Perencanaan.
7400-00-0000-0006,Tahun 2000-2003 direktur CV. Rekeyasa Intim.
7400-00-0000-0006,Tahun 2002-2003 Direktur I PT. Rekeyasa Intim Kandarino
7400-00-0000-0006,Anggota DPRD Kabupaten Konawe Selatan periode 2004-2009.
7400-00-0000-0008,Main Film sejak Tahun 1988 sampai sekarang
7400-00-0000-0008,Menjadi Hamba Tuhan sejak Tahun 1998 diawali dengan Pelayanan Anak jalanan/Pemulung Godangdia Jakarta Pusat sampai Tahun 2000
7400-00-0000-0008,Pelayanan Gereja Tiberias di Gedung Penin Jakarta Tahun 1999.
7400-00-0000-0008,Memimpin GBI Jakarta Utara Tahun 2005.
7400-00-0000-0008,Memimpin GBI Mandongan Kendari Tahun 2007.
7400-00-0000-0009,Wakil Bupati Buton Thn 2006-2011.
7400-00-0000-0010,Pelatihan Balai Latihan Koperasi Prov. Sultra - 1-5-1986 55 1-5-1986 Kakansil Depkop Sultra
7400-00-0000-0010,Kasi Penyusunan Program IV/a 15-6-1989 008 15-6-1989 Kakansil Depkop Sultra
7400-00-0000-0010,Kepala Balai Latihan Koperasi Prov. Sultra III/a 25-2-1993 671 25-2-1993 Kakansil Depkop Sultra
7400-00-0000-0010,Kepala Bidang Pembinaan Koperasi Pedesaan Kantor Wilayah Departemen Koperasi Prov. Sultra III/a 2-2-1995 220 2-2-1995 Sekjen Dep. Koperasi
7400-00-0000-0010,Kepala Kantor Departemen Koperasi dan Pembinaan Pengusaha Kecil Kab. Buton III/a 21-8-1997 185 21-8-1997 Sekjen Dep. Koperasi
7400-00-0000-0010,"Kepala Dinas Koperasi, Usaha Kecil dan Menengah Kab. Buton II/b 24-1-2001 05 24-1-2001 Bupati Buton"
7400-00-0000-0010,Kepala Dinas Pendapatan Daerah Kabupaten Buton II/b 17-4-2003 105 17-4-2003 Bupati Buton
7400-00-0000-0010,Sekda Wakatobi II/b -7-2004 - Gubernur Sultra
7400-00-0000-0011,"Kasubdin Program Disbun Sultra, 1-7-1989 s/d 21-11-1996"
7400-00-0000-0011,"Wakil Kepala Disbunhorti, 26-2-2001 s/d 22-10-2001"
7400-00-0000-0011,"Kadis Perkebunanhorti Sultra, 23-10-2001 s/d 19-6-2005"
7400-00-0000-0011,"Staf Ahli Gubernur Sultra Bid. Investasi dan SDA, 30-1-2006 s/d 18-9-2007"
7400-00-0000-0011,"Kadis Perkebunanhorti Sultra, 19-9-200 s/d 5-2-2008"
7400-00-0000-0011,"Kepala Badan Penanaman Modal Daerah Sultra,"
7400-00-0000-0013,Guru SMEP 1971-1974 Kolonodale
7400-00-0000-0013,Asisten Dosen IAIN Kendari 1978-1981
7400-00-0000-0014,Direktur Eksekutif LSM Lembaga Kontrol Publik Indonesia Prov. Sultra Tahun 2003 s/d 2006
7400-00-0000-0014,Direktur Eksekutif LSM Lembaga Kontrol Publik Indonesia Pusat Jakarta Tahun 2006 s/d Sekarang
7400-00-0000-0015,"Tenaga Teknis Perencana dan Pelaksana pada Program Pengembangan Kecamatan (Program pemberdayaan pemberdayaan masyarakat kerjasama World Bank), di Desa Tongali, Kec Siompu, Kabupaten Buton, Tahun 2000"
7400-00-0000-0015,"Ketua Unit Pengelola Kegiatan pada Program Pengembangan Kecamatan (Program pemberdayaan masyarakat kerjasama World Bank) di Kecamatan Batauga, Kadatua, Siompu, dan Siompu Barat, Kabupaten Buton, Tahun 2000 - Tahun 2003"
7400-00-0000-0015,"Anggota Komisi Pemilihan Umum Kabupaten Buton, Provinsi Sulawesi Tenggara, Tahun 2003 - Tahun 2008"
7400-00-0000-0015,"Ketua Komisi Pemilihan Umum Provinsi Sulawesi Tenggara, Tahun 2008 - Tahun 2011; dan"
7400-00-0000-0015,"Anggota Komisi Pemilihan Umum Provinsi Sulawesi Tenggara, Tahun 2011 - Tahun 2012."
7400-00-0000-0016,ABRI - POLRI = Polda Maluku: 11 Th . KP 3 Ambon 1974-1978 . STAF BINMAS POLDA MALUKU 1981-1982 . WADAN DODIKLAT PASSO-Ambon 1982-1986 . KA SPN PASSO-Ambon 1986-1988 = Polda Jatim . Kabag Min Pers Dit Pers Polda Jatim 1989-1991 . Kapolresta Surabaya Timur 1991-1992 . Kapolresta Pasuruau 1992 = Polda sumbgsel: Polwil Lampung 1992-1994 . Kapolres Lampung Selatan 1992-1994 = Kabag ren set demin kapolri-jakarta 1994-1996 = Dosen sesko abri - bandung 1997-1994 = Paban-iii ren pro gar srena polri-jakarta 1998-2001 = Widya iswara muda sespimiti polri/lemdik pol-lembang bandung 2001-2002 = Wakapolda sultra-kendari 2002-2004 = Kapus info lahta div tel polri-jakarta 2004 = Kapolda sultra-kendari 2004-2006 = Karo bin ops sops polri-jakarta 2006-2009
7400-00-0000-0016,SKK Migas: satuan kerja khusu pelaksana kegiatan usaha hulu migas Staf ahli bidang keamanan sekretaris SKK Migas (2009-2013)
7400-00-0000-0016,"Penugasan Luar Negeri = Kuliah Kerja Luar Negeri (KKLN): studi banding (2001-2004) . Malaysia, Thailand,philipina,Pakistan 2001-2002 . China: Bejing-hongkong 2012"
7400-00-0000-0016,"Studi Banding Ke Kepolisian USA: (lapd,fbi,dea,nypd,police academy) 1999-2002 = Kerjasma dengan kepolisian Malaysia dan philipina = Pengamanan unfccc di bali (2007) = Tugas supervice un di Darfur (UNAMID) sudan dan turki (2008) =Pengamanan sail bunaken dan WDC George,Darwin-mando = Peninjauan ke kapal induk uss George Washington di perairan philindo-manado (2009) = Seminar asis internasional di usia-Philadelphia (2012)"
7400-00-0000-0017,UNITED NATIONS CHILDREN FUND(UNICEF)1990-2000
7400-00-0000-0017,DOSEN PTS DAN WIRASWASTAWAN2005-2013
7400-00-0000-0017,1975-1990 ASST. MANAGER PTSEMEN CIBINO N G
7400-00-0000-0017,1990-2000 UNITED NATIONS CHILDREN FUND (UNICEF)
7400-00-0000-0017,2001-2013 DOSEN SEKOLAHTINGGI TEKNOLOGI MUHAMMADIYAH JAKARTA
7400-00-0000-0018,Kepala Dinas Perhubungan Provinsi Sulawesi Tenggara Tahun 2008 s/d 2010
7400-00-0000-0018,Pejabat Bupati Konawe Utara Tahun 2009 s/d 2010
7400-00-0000-0019,Pewira Penyidik/ Wakil Komandan Team Khusus Anti Bandit (WADAN TEKAD) Wakil Komandan 1970-1971 Kota Banung
7400-00-0000-0019,Perwira Staf Lalu Lintas Staf 1971-1972 Kota Bandung
7400-00-0000-0019,"Kepala Sub Seksi Pembinaan anak-anak, pemuda dan wanita Kepala Sub Seksi 1972 Kota Bandung"
7400-00-0000-0019,Komandan Sektor Kota Kepolisian di Bandung Utara Komandan 1972-1973 Bandung Utara
7400-00-0000-0019,Komandan Seksi Kota Kepolisian di Pusat Kota Bandung Komandan Seksi 1973-1975 Kota Bandung
7400-00-0000-0019,Diperbantukan pada KOPKAMTIB guna penanggulangan pungali/premenisme Sebagai OPSTIB 1977 Surabaya
7400-00-0000-0019,Perwira Penyidik / Staf Operasi Reserve Mabes POLRI Penyidik 1978-1984 Jakarta
7400-00-0000-0019,Tugas Khusus Operasi Penanggulangan Penylundupan Timah di Pulau Bangka Anggota 1979 Bangka-Sumsel
7400-00-0000-0019,Perwira Staf Intel Pilda Jatim Perwira Staf 1984 Surabaya
7400-00-0000-0019,Kalporesta / KA. KP3 Tanjung Perak KA. KP3 1985-1986 Surabaya
7400-00-0000-0019,Kasat Lantas Polwiltabes Surabaya Kasatlantas 1986-1987 Surabaya
7400-00-0000-0019,Ka. Ops Jarlat merangkap Dosen Sespim Pol Lembang Ka. Ops dan Dosen 1987-1991 Bandung
7400-00-0000-0019,Perencanaan dan Anggaran Kapolda Sumut Asisten 1991-1992 Sumut
7400-00-0000-0020,Dosen STAI Syarif Muhammad 1997-2004
7400-00-0000-0021,"PT.Global Sinergi Utama di Jakarta, tahun 2003"
7400-00-0000-0021,"PT. Tiara Sumasu (pendiri) di Jakarta, tahun 2005"
7400-00-0000-0021,"CFCD (community Development) di Jakarta, tahun 2007."
7400-00-0000-0021,"ICED (LSM bidang pengembangan energi) di Jakarta, tahun 2003-sekarang."
7400-00-0000-0022,DIANGKAT CPNS DINKES TAHUN 1985
7400-00-0000-0022,KA. PUSKESMA PAMANDATI TAHUN 1985-1989
7400-00-0000-0022,STAF KEUANGAN DINKES 1989-1997
7400-00-0000-0022,KA. TATA USAHA PUS. AHUHU TAHUN 1997-1998
7400-00-0000-0022,KA. SUBAG PERLENGKAPAN AKPER TAHUN 1998-1999.
7400-00-0000-0022,KA. SIE PENYULUHAN DINKES TAHUN 2000-2002.
7400-00-0000-0022,MUNDUR DENGAN HORMAT DARI PNS DINKES KAB. KONAWE TAHUN 2003
7400-00-0000-0022,ANGGOTA DPRD KAB. KONAWE TAHUN 2004-2009
7400-00-0000-0023,KADIS PERINDAG KOPERASI KAB. KOLAKA UTARA TAHUN 2004-2006
7400-00-0000-0023,PEJABAT BUPATI KOLAKA UTARA TAHUN 2005-2006
7400-00-0000-0024,"Karyawan PT. BAMAS, JAKARTA"
7400-00-0000-0024,Karyawan PT. RAMA SINTA Bandar lampung
7400-00-0000-0024,"Karyawan PT. ASA UTAMA NUSANTRA LAMPUNG, SURABAYA"
7400-00-0000-0024,PT. CAHAYA ABALONG
7400-00-0000-0025,General Manajer Pekerjaan PT. Rapesa Cabang Kendari Tahun 1999-2001
7400-00-0000-0025,Team Leader Pada Beberapa Perusahaan Konsultan Yang Ada Di Sulawesi Tenggara
7400-00-0000-0025,Direktur Utama PT. Indopurna Nusa Guna Cabang Kendari
7400-00-0000-0026,"1986-2013, UNIVERSITAS HALUOLRO, DOSEN, KENDARI"
7400-00-0000-0027,TAHUN 1999-2004: DOSEN LUAR BIASA (LB) PADA SEKOLAH TINGGI AGAMA ISLAM (STAIN) KENDARI
7400-00-0000-0027,TAHUN 2004-2005:WIRASWASTA
7400-00-0000-0027,TAHUN 2005-2013: MITRA KERJA PADA PT. ASURANSI UMUM BUMIDA 1967 CABANG KENDARI
7400-00-0000-0027,TAHUN 2012-SEKARANG: DIREKTUR CV. AZZIKRA NADIA
7400-00-0000-0028,"Sekertaris Kota kendari, Pada Pemerintah Kota Kendari tahun 1996-2002"
7400-00-0000-0028,"Ka. Bapedalda Prov. Sultra, Tahun 2005 s/d 2005"
7400-00-0000-0028,"Ka. Bapedalda Prov. Sultra, Tahun 2002 s/d 2005"
7400-00-0000-0028,Asisten II Sekda Prov.Sultra Tahun 2006 s/d 2007
7400-00-0000-0028,"Ka. Baparsenibud Prov. Sultra, Tahun 2007 s/d 2008"
7400-00-0000-0028,"Asisten I Sekda Prov. Sultra, Tahun 2008 s/d 2009"
7400-00-0000-0028,"Ka. Bappeda Prov. Sultra, Tahun 2009 s/d 2011"
7400-00-0000-0030,Peneliti Komite Pemantauan Pelaksanaan Otonomi Daerah (KPPOD) di Jakarta Tahun 2003-2006.
7400-00-0000-0030,Peneliti LP3ES di Jakarta Tahun 2003-2004
7400-00-0000-0030,Staf Pengajar STIE Dwipe Wacana Jakarta Tahun 2003-2007.
7400-00-0000-0030,Staf Pengajar STIMA Jakarta Tahun 2008-Sekarang.
7400-00-0000-0030,Konsultan Pada Regional Partnership Jakarta Tahun 2005-Sekarang.
7400-00-0000-0031,"PLS. KEPALA PUSKESMAS KEC. SAMPOLAWA, DINAS KESEHATAN KAB. BUTON, TH. 1983-1983"
7400-00-0000-0031,"KEPALA PUSKESMAS KEC. KULISUSU, DINAS KESEHATAN KAB. MUNA, TH. 1983-1986"
7400-00-0000-0031,"DIREKTUR RSU RAHA, KAB. MUNA, TH. 1986-1997"
7400-00-0000-0031,"KEPALA BIDANG REGISTRASI DAN AKREDITASI, KANWIL DEPKES PROV. SULTRA, TH. 1997-2001"
7400-00-0000-0031,"WADIR BID. ADMINISTRASI DAN KEUANGAN RSU PROVINSI PROV. SULTRA, TH. 2001-2002"
7400-00-0000-0031,"KA. SUBDIN UPAKES DAN GIZI DINAS KESEHATAN PROV. SULAWESI TENGGARA, TH. 2002-2002"
7400-00-0000-0031,"KEPALA DINAS KESEHATAN DAN KESOS KAB. KONAWE SELATAN, TH. 2003-2004"
7400-00-0000-0031,"KEPALA DINAS KESEHATAN KAB. KONAWE SELATAN, TH.2004-2010"
7400-00-0000-0031,"KEPALA BADAN PEMBERDAYAAN PEREMPUAN DAN KB, KAB. KONAWE SELATAN, TH. 2010-2010"
7400-00-0000-0031,"DOKTER RSUD KEBUPATEN KAB KONAWE SELATAN, TH. 2010-2011"
7400-00-0000-0031,"DOKTER RSUD PROVINSI SULAWESI TENGGARA, TH. 2012-2013"
7400-00-0000-0032,"Gueu SMA Neg. 2 Baubau tahun 1987 sampai dengan tahun 2002, terakhir dengan Golongan IV/a."
7400-00-0000-0032,Penatar tingkat Nasional Propinsi Sulawesi Tenggara mata pelajaran Ekonomi dam Akuntansi tahun 1995 sampai dengan tahun 2000.
7400-00-0000-0032,"Kepala Bidang Pendidikan SMA/SMK Dinas Pendidikan Nasional tahun 2005 sampai dengan tahun 2007, terakhir dengan golongan IV/b."
7400-00-0000-0032,Kepala Bidang Ketransmigrasian Dinas Tenaga kerja dan Transmigrasi Kab. Buton
7400-00-0000-0032,Sekretaris Dinas pada Dinas Tenaga Kerja dan Transmigrasi Kab. Buton sampai dengan tahun 2011.
7400-00-0000-0032,"Pengawas Pendidikan SMA/SMK, Dinas Pendidikan Pemuda Dan Olahraga Kab. Buton tahun 2013."
7400-00-0000-0033,Kepala Sub Dinas Pembinaan Kesehatan Lingkup Dinas Kesehatan Provinsi Sulawesi Tenggara
7400-00-0000-0033,Kepala Bagian Tata Usaha Kantor Wilayah Departemen Kesehatan Provinsi Sulawesi Tenggara
7400-00-0000-0033,Kepala Sub Dinas Bina Program Dinas Kesehatan Provinsi Sulawesi Tenggara
7400-00-0000-0033,Kepala Biro Organisasi Dan Kepegawaian Kantor Gubernur Provinsi Sulawesi Tenggara
7400-00-0000-0033,Wakil Kepala Dinas Kesehatan Provinsi Sulawesi Tenggara
7400-00-0000-0033,Kepala Dinas Kesehatan Provinsi Sulawesi Tenggara
7400-00-0000-0034,2011-Sekarang Tenaga Ahli Komisi Penilai AMDAL Kabupaten Halmahera Utara Provinsi Maluku Utara
7400-00-0000-0034,2010-Sekarang Tenaga Ahli Penyusun dokumen AMDAL
7400-00-0000-0034,2006-2008 Tenaga Pengajar Program Keahlian Teknil dan Manajemen Lingkungan Direktorat Program Diploma Institut Pertanian Bogor (IPB)
7400-00-0000-0034,2005-2007 Peneliti Sajogjo Institut (Sains)
7400-00-0000-0035,PNS Departemen Koperasi dan UKM Tahun 1982-2002 di Kandep Kabupaten Muna dan Kanwil Prov. Sultra.
7400-00-0000-0036,Dosen Honorer UMI - Makassar Tahun 1993-1995
7400-00-0000-0036,Dosen Honorer STIKES Daya Makassar Tahun 2002-2004
7400-00-0000-0036,Dosen Honorer STAI DDI Makassar Tahun 2003-2006
7400-00-0000-0037,"1979-1982: Wartawan pada Surabaya Minggu, Surabaya"
7400-00-0000-0037,1981-1982: Asisten Luar Biasa Lab. Kimia Organik FTK-ITS
7400-00-0000-0037,1983-1984: Staff Tehnik Produksi pada Pabrik Gula Bone (PTP XX) Sulawesi Selatan
7400-00-0000-0037,"1985-1985: Management Traine pada Soap Production PT. UNILEVER INDONESIA, Jakarta"
7400-00-0000-0037,"1986-1997: Marketing Software Produk USA, Jakarta"
7400-00-0000-0037,"1997-Kini: Pimpinan Travel Haji dan Umroh Paradisa, Kendari"
7400-00-0000-0037,"1997-Kini: Pimpinan Pondok Pesantren As-Sulaimaniyyah Kasipute, Kec. Rumbia Tengah Kab. Bombana"
7400-00-0000-0037,"2002-Kini: Pimpinan Tabloid Moronene Pos, Kendari"
