id,pemilu_id,category_id,province_id,wilayah_id,value
14926,1,41,73,414,34676
14927,1,42,73,414,39772
14928,1,43,73,414,74448
14929,1,45,73,414,120338
14930,1,46,73,414,29
14931,1,47,73,414,45861
14932,1,48,73,414,74448
14933,1,50,73,414,74191
14934,1,51,73,414,257
14935,1,52,73,414,74448
14936,1,54,73,414,25689
14937,1,55,73,414,48502
14938,1,4,74,415,125604
14939,1,5,74,415,119641
14940,1,6,74,415,245245
14941,1,8,74,415,258
14942,1,9,74,415,141
14943,1,10,74,415,399
14944,1,12,74,415,103
14945,1,13,74,415,92
14946,1,14,74,415,195
14947,1,16,74,415,1770
14948,1,17,74,415,1569
14949,1,18,74,415,3339
14950,1,20,74,415,127735
14951,1,21,74,415,121443
14952,1,22,74,415,249178
14953,1,25,74,415,77604
14954,1,26,74,415,76617
14955,1,27,74,415,154221
14956,1,29,74,415,258
14957,1,30,74,415,141
14958,1,31,74,415,399
14959,1,33,74,415,56
14960,1,34,74,415,42
14961,1,35,74,415,98
14962,1,37,74,415,1769
14963,1,38,74,415,1569
14964,1,39,74,415,3338
14965,1,41,74,415,79687
14966,1,42,74,415,78369
14967,1,43,74,415,158056
14968,1,45,74,415,250920
14969,1,46,74,415,54
14970,1,47,74,415,92810
14971,1,48,74,415,158056
14972,1,50,74,415,157280
14973,1,51,74,415,776
14974,1,52,74,415,158056
14975,1,54,74,415,64694
14976,1,55,74,415,92586
14977,1,4,74,416,96834
14978,1,5,74,416,94165
14979,1,6,74,416,190999
14980,1,8,74,416,351
14981,1,9,74,416,92
14982,1,10,74,416,443
14983,1,12,74,416,33
14984,1,13,74,416,22
14985,1,14,74,416,55
14986,1,16,74,416,619
14987,1,17,74,416,565
14988,1,18,74,416,1184
14989,1,20,74,416,97837
14990,1,21,74,416,94844
14991,1,22,74,416,192681
14992,1,25,74,416,68226
14993,1,26,74,416,67892
14994,1,27,74,416,136118
14995,1,29,74,416,347
14996,1,30,74,416,91
14997,1,31,74,416,438
14998,1,33,74,416,11
14999,1,34,74,416,7
15000,1,35,74,416,18
15001,1,37,74,416,619
15002,1,38,74,416,564
15003,1,39,74,416,1183
15004,1,41,74,416,69203
15005,1,42,74,416,68554
15006,1,43,74,416,137757
15007,1,45,74,416,194901
15008,1,46,74,416,90
15009,1,47,74,416,57054
15010,1,48,74,416,137757
15011,1,50,74,416,137038
15012,1,51,74,416,719
15013,1,52,74,416,137757
15014,1,54,74,416,79500
15015,1,55,74,416,57538
15016,1,4,74,417,105725
15017,1,5,74,417,115686
15018,1,6,74,417,221411
15019,1,8,74,417,182
15020,1,9,74,417,39
15021,1,10,74,417,221
15022,1,12,74,417,15
15023,1,13,74,417,14
15024,1,14,74,417,29
15025,1,16,74,417,1362
15026,1,17,74,417,1592
15027,1,18,74,417,2954
15028,1,20,74,417,107284
15029,1,21,74,417,117331
15030,1,22,74,417,224615
15031,1,25,74,417,51583
15032,1,26,74,417,62079
15033,1,27,74,417,113662
15034,1,29,74,417,176
15035,1,30,74,417,37
15036,1,31,74,417,213
15037,1,33,74,417,4
15038,1,34,74,417,6
15039,1,35,74,417,10
15040,1,37,74,417,1359
15041,1,38,74,417,1591
15042,1,39,74,417,2950
15043,1,41,74,417,53122
15044,1,42,74,417,63713
15045,1,43,74,417,116835
15046,1,45,74,417,226359
15047,1,46,74,417,150
15048,1,47,74,417,109374
15049,1,48,74,417,116835
15050,1,50,74,417,116034
15051,1,51,74,417,801
15052,1,52,74,417,116835
15053,1,54,74,417,67604
15054,1,55,74,417,48430
15055,1,4,74,418,102578
15056,1,5,74,418,102967
15057,1,6,74,418,205545
15058,1,8,74,418,47
15059,1,9,74,418,33
15060,1,10,74,418,80
15061,1,12,74,418,227
15062,1,13,74,418,292
15063,1,14,74,418,519
15064,1,16,74,418,712
15065,1,17,74,418,674
15066,1,18,74,418,1386
15067,1,20,74,418,103564
15068,1,21,74,418,103966
15069,1,22,74,418,207530
15070,1,25,74,418,55017
15071,1,26,74,418,68094
15072,1,27,74,418,123111
15073,1,29,74,418,46
15074,1,30,74,418,31
15075,1,31,74,418,77
15076,1,33,74,418,96
15077,1,34,74,418,118
15078,1,35,74,418,214
15079,1,37,74,418,711
15080,1,38,74,418,671
15081,1,39,74,418,1382
15082,1,41,74,418,55870
15083,1,42,74,418,68914
15084,1,43,74,418,124784
15085,1,45,74,418,210873
15086,1,46,74,418,47
15087,1,47,74,418,86042
15088,1,48,74,418,124784
15089,1,50,74,418,123960
15090,1,51,74,418,824
15091,1,52,74,418,124784
15092,1,54,74,418,54793
15093,1,55,74,418,69167
15094,1,4,74,419,99216
15095,1,5,74,419,96182
15096,1,6,74,419,195398
15097,1,8,74,419,94
15098,1,9,74,419,41
15099,1,10,74,419,135
15100,1,12,74,419,1
15101,1,13,74,419,1
15102,1,14,74,419,2
15103,1,16,74,419,683
15104,1,17,74,419,636
15105,1,18,74,419,1319
15106,1,20,74,419,99994
15107,1,21,74,419,96860
15108,1,22,74,419,196854
15109,1,25,74,419,67966
15110,1,26,74,419,68376
15111,1,27,74,419,136342
15112,1,29,74,419,94
15113,1,30,74,419,41
15114,1,31,74,419,135
15115,1,33,74,419,0
15116,1,34,74,419,0
15117,1,35,74,419,0
15118,1,37,74,419,675
15119,1,38,74,419,625
15120,1,39,74,419,1300
15121,1,41,74,419,68735
15122,1,42,74,419,69042
15123,1,43,74,419,137777
15124,1,45,74,419,199373
15125,1,46,74,419,193
15126,1,47,74,419,61403
15127,1,48,74,419,137777
15128,1,50,74,419,136892
15129,1,51,74,419,885
15130,1,52,74,419,137777
15131,1,54,74,419,62741
15132,1,55,74,419,74151
15133,1,4,74,420,54322
15134,1,5,74,420,53122
15135,1,6,74,420,107444
15136,1,8,74,420,100
15137,1,9,74,420,56
15138,1,10,74,420,156
15139,1,12,74,420,37
15140,1,13,74,420,40
15141,1,14,74,420,77
15142,1,16,74,420,525
15143,1,17,74,420,522
15144,1,18,74,420,1047
15145,1,20,74,420,54984
15146,1,21,74,420,53740
15147,1,22,74,420,108724
15148,1,25,74,420,31895
15149,1,26,74,420,33730
15150,1,27,74,420,65625
15151,1,29,74,420,100
15152,1,30,74,420,56
15153,1,31,74,420,156
15154,1,33,74,420,16
15155,1,34,74,420,15
15156,1,35,74,420,31
15157,1,37,74,420,525
15158,1,38,74,420,522
15159,1,39,74,420,1047
15160,1,41,74,420,32536
15161,1,42,74,420,34323
15162,1,43,74,420,66859
15163,1,45,74,420,109743
15164,1,46,74,420,69
15165,1,47,74,420,42815
15166,1,48,74,420,66859
15167,1,50,74,420,66491
15168,1,51,74,420,368
15169,1,52,74,420,66859
15170,1,54,74,420,25165
15171,1,55,74,420,41326
15172,1,4,74,421,40082
15173,1,5,74,421,40793
15174,1,6,74,421,80875
15175,1,8,74,421,112
15176,1,9,74,421,100
15177,1,10,74,421,212
15178,1,12,74,421,22
15179,1,13,74,421,27
15180,1,14,74,421,49
15181,1,16,74,421,604
15182,1,17,74,421,488
15183,1,18,74,421,1092
15184,1,20,74,421,40820
15185,1,21,74,421,41408
15186,1,22,74,421,82228
15187,1,25,74,421,19389
15188,1,26,74,421,25559
15189,1,27,74,421,44948
15190,1,29,74,421,106
15191,1,30,74,421,96
15192,1,31,74,421,202
15193,1,33,74,421,11
15194,1,34,74,421,14
15195,1,35,74,421,25
15196,1,37,74,421,601
15197,1,38,74,421,487
15198,1,39,74,421,1088
15199,1,41,74,421,20107
15200,1,42,74,421,26156
15201,1,43,74,421,46263
15202,1,45,74,421,82720
15203,1,46,74,421,107
15204,1,47,74,421,36350
15205,1,48,74,421,46263
15206,1,50,74,421,46053
15207,1,51,74,421,210
15208,1,52,74,421,46263
15209,1,54,74,421,14824
15210,1,55,74,421,31229
15211,1,4,74,422,54949
15212,1,5,74,422,51822
15213,1,6,74,422,106771
15214,1,8,74,422,78
15215,1,9,74,422,52
15216,1,10,74,422,130
15217,1,12,74,422,28
15218,1,13,74,422,35
15219,1,14,74,422,63
15220,1,16,74,422,676
15221,1,17,74,422,659
15222,1,18,74,422,1335
15223,1,20,74,422,55731
15224,1,21,74,422,52568
15225,1,22,74,422,108299
15226,1,25,74,422,35052
15227,1,26,74,422,33258
15228,1,27,74,422,68310
15229,1,29,74,422,78
15230,1,30,74,422,52
15231,1,31,74,422,130
15232,1,33,74,422,13
15233,1,34,74,422,17
15234,1,35,74,422,30
15235,1,37,74,422,676
15236,1,38,74,422,659
15237,1,39,74,422,1335
15238,1,41,74,422,35819
15239,1,42,74,422,33986
15240,1,43,74,422,69805
15241,1,45,74,422,109074
15242,1,46,74,422,19
15243,1,47,74,422,39250
15244,1,48,74,422,69805
15245,1,50,74,422,69422
15246,1,51,74,422,383
15247,1,52,74,422,69805
15248,1,54,74,422,15394
15249,1,55,74,422,54028
15250,1,4,74,423,23037
15251,1,5,74,423,20990
15252,1,6,74,423,44027
15253,1,8,74,423,98
15254,1,9,74,423,90
15255,1,10,74,423,188
15256,1,12,74,423,0
15257,1,13,74,423,0
15258,1,14,74,423,0
15259,1,16,74,423,63
15260,1,17,74,423,40
15261,1,18,74,423,103
15262,1,20,74,423,23198
15263,1,21,74,423,21120
15264,1,22,74,423,44318
15265,1,25,74,423,16634
15266,1,26,74,423,15794
15267,1,27,74,423,32428
15268,1,29,74,423,98
15269,1,30,74,423,90
15270,1,31,74,423,188
15271,1,33,74,423,0
15272,1,34,74,423,0
15273,1,35,74,423,0
15274,1,37,74,423,63
15275,1,38,74,423,40
15276,1,39,74,423,103
15277,1,41,74,423,16795
15278,1,42,74,423,15924
15279,1,43,74,423,32719
15280,1,45,74,423,44977
15281,1,46,74,423,22
15282,1,47,74,423,12236
15283,1,48,74,423,32719
15284,1,50,74,423,32523
15285,1,51,74,423,196
15286,1,52,74,423,32719
15287,1,54,74,423,14245
15288,1,55,74,423,18278
15289,1,4,74,424,21710
15290,1,5,74,424,21361
15291,1,6,74,424,43071
15292,1,8,74,424,83
15293,1,9,74,424,79
15294,1,10,74,424,162
15295,1,12,74,424,125
15296,1,13,74,424,110
15297,1,14,74,424,235
15298,1,16,74,424,461
15299,1,17,74,424,285
15300,1,18,74,424,746
15301,1,20,74,424,22379
15302,1,21,74,424,21835
15303,1,22,74,424,44214
15304,1,25,74,424,13178
15305,1,26,74,424,14221
15306,1,27,74,424,27399
15307,1,29,74,424,66
15308,1,30,74,424,66
15309,1,31,74,424,132
15310,1,33,74,424,28
15311,1,34,74,424,25
15312,1,35,74,424,53
15313,1,37,74,424,453
15314,1,38,74,424,272
15315,1,39,74,424,725
15316,1,41,74,424,13725
15317,1,42,74,424,14584
15318,1,43,74,424,28309
15319,1,45,74,424,43968
15320,1,46,74,424,8
15321,1,47,74,424,15651
15322,1,48,74,424,28309
15323,1,50,74,424,28147
15324,1,51,74,424,162
15325,1,52,74,424,28309
15326,1,54,74,424,11008
15327,1,55,74,424,17139
15328,1,4,74,425,123077
15329,1,5,74,425,120603
15330,1,6,74,425,243680
15331,1,8,74,425,402
15332,1,9,74,425,220
15333,1,10,74,425,622
15334,1,12,74,425,234
15335,1,13,74,425,176
15336,1,14,74,425,410
15337,1,16,74,425,3836
15338,1,17,74,425,3690
15339,1,18,74,425,7526
15340,1,20,74,425,127549
15341,1,21,74,425,124689
15342,1,22,74,425,252238
15343,1,25,74,425,71412
15344,1,26,74,425,74398
15345,1,27,74,425,145810
15346,1,29,74,425,348
15347,1,30,74,425,191
15348,1,31,74,425,539
15349,1,33,74,425,110
15350,1,34,74,425,65
15351,1,35,74,425,175
15352,1,37,74,425,3822
15353,1,38,74,425,3673
15354,1,39,74,425,7495
15355,1,41,74,425,75692
15356,1,42,74,425,78327
15357,1,43,74,425,154019
15358,1,45,74,425,249026
15359,1,46,74,425,167
15360,1,47,74,425,94840
15361,1,48,74,425,154019
15362,1,50,74,425,153350
15363,1,51,74,425,669
15364,1,52,74,425,154019
15365,1,54,74,425,72705
15366,1,55,74,425,80645
15367,1,4,74,426,56044
15368,1,5,74,426,58222
15369,1,6,74,426,114266
15370,1,8,74,426,295
15371,1,9,74,426,253
15372,1,10,74,426,548
15373,1,12,74,426,16
15374,1,13,74,426,23
15375,1,14,74,426,39
15376,1,16,74,426,717
15377,1,17,74,426,634
15378,1,18,74,426,1351
15379,1,20,74,426,57072
15380,1,21,74,426,59132
15381,1,22,74,426,116204
15382,1,25,74,426,30199
15383,1,26,74,426,34457
15384,1,27,74,426,64656
15385,1,29,74,426,258
15386,1,30,74,426,209
15387,1,31,74,426,467
15388,1,33,74,426,9
15389,1,34,74,426,13
15390,1,35,74,426,22
15391,1,37,74,426,716
15392,1,38,74,426,634
15393,1,39,74,426,1350
15394,1,41,74,426,31182
15395,1,42,74,426,35313
15396,1,43,74,426,66495
15397,1,45,74,426,116387
15398,1,46,74,426,71
15399,1,47,74,426,49821
15400,1,48,74,426,66495
15401,1,50,74,426,66161
15402,1,51,74,426,334
15403,1,52,74,426,66495
15404,1,54,74,426,28461
15405,1,55,74,426,37700
15406,1,4,75,427,138133
15407,1,5,75,427,139900
15408,1,6,75,427,278033
15409,1,8,75,427,359
15410,1,9,75,427,309
15411,1,10,75,427,668
15412,1,12,75,427,64
15413,1,13,75,427,83
15414,1,14,75,427,147
15415,1,16,75,427,776
15416,1,17,75,427,733
15417,1,18,75,427,1509
15418,1,20,75,427,139332
15419,1,21,75,427,141025
15420,1,22,75,427,280357
15421,1,25,75,427,99641
15422,1,26,75,427,106490
15423,1,27,75,427,206131
15424,1,29,75,427,354
15425,1,30,75,427,307
15426,1,31,75,427,661
15427,1,33,75,427,45
15428,1,34,75,427,55
15429,1,35,75,427,100
15430,1,37,75,427,772
15431,1,38,75,427,733
15432,1,39,75,427,1505
15433,1,41,75,427,100812
15434,1,42,75,427,107585
15435,1,43,75,427,208397
15436,1,45,75,427,283901
15437,1,46,75,427,68
15438,1,47,75,427,75436
15439,1,48,75,427,208397
15440,1,50,75,427,207323
15441,1,51,75,427,1074
15442,1,52,75,427,208397
15443,1,54,75,427,140134
15444,1,55,75,427,67189
15445,1,4,75,428,49164
15446,1,5,75,428,47987
15447,1,6,75,428,97151
15448,1,8,75,428,77
15449,1,9,75,428,50
15450,1,10,75,428,127
15451,1,12,75,428,29
15452,1,13,75,428,25
15453,1,14,75,428,54
15454,1,16,75,428,292
15455,1,17,75,428,278
15456,1,18,75,428,570
15457,1,20,75,428,49562
15458,1,21,75,428,48340
15459,1,22,75,428,97902
15460,1,25,75,428,37942
15461,1,26,75,428,38125
15462,1,27,75,428,76067
15463,1,29,75,428,75
15464,1,30,75,428,46
15465,1,31,75,428,121
15466,1,33,75,428,16
15467,1,34,75,428,13
15468,1,35,75,428,29
15469,1,37,75,428,292
15470,1,38,75,428,278
15471,1,39,75,428,570
15472,1,41,75,428,38325
15473,1,42,75,428,38462
15474,1,43,75,428,76787
15475,1,45,75,428,99249
15476,1,46,75,428,19
15477,1,47,75,428,22443
15478,1,48,75,428,76787
15479,1,50,75,428,76308
15480,1,51,75,428,479
15481,1,52,75,428,76787
15482,1,54,75,428,43129
15483,1,55,75,428,33179
15484,1,4,75,429,52788
15485,1,5,75,429,53269
15486,1,6,75,429,106057
15487,1,8,75,429,97
15488,1,9,75,429,85
15489,1,10,75,429,182
15490,1,12,75,429,22
15491,1,13,75,429,3
15492,1,14,75,429,25
15493,1,16,75,429,196
15494,1,17,75,429,194
15495,1,18,75,429,390
15496,1,20,75,429,53103
15497,1,21,75,429,53551
15498,1,22,75,429,106654
15499,1,25,75,429,41199
15500,1,26,75,429,44339
15501,1,27,75,429,85538
15502,1,29,75,429,97
15503,1,30,75,429,85
15504,1,31,75,429,182
15505,1,33,75,429,14
15506,1,34,75,429,1
15507,1,35,75,429,15
15508,1,37,75,429,195
15509,1,38,75,429,194
15510,1,39,75,429,389
15511,1,41,75,429,41505
15512,1,42,75,429,44619
15513,1,43,75,429,86124
15514,1,45,75,429,108320
15515,1,46,75,429,14
15516,1,47,75,429,22182
15517,1,48,75,429,86124
15518,1,50,75,429,85669
15519,1,51,75,429,455
15520,1,52,75,429,86124
15521,1,54,75,429,54995
15522,1,55,75,429,30674
15523,1,4,75,430,48497
15524,1,5,75,430,47249
15525,1,6,75,430,95746
15526,1,8,75,430,73
15527,1,9,75,430,45
15528,1,10,75,430,118
15529,1,12,75,430,15
15530,1,13,75,430,12
15531,1,14,75,430,27
15532,1,16,75,430,678
15533,1,17,75,430,578
15534,1,18,75,430,1256
15535,1,20,75,430,49263
15536,1,21,75,430,47884
15537,1,22,75,430,97147
15538,1,25,75,430,33755
15539,1,26,75,430,35263
15540,1,27,75,430,69018
15541,1,29,75,430,73
15542,1,30,75,430,45
15543,1,31,75,430,118
15544,1,33,75,430,5
15545,1,34,75,430,6
15546,1,35,75,430,11
15547,1,37,75,430,678
15548,1,38,75,430,578
15549,1,39,75,430,1256
15550,1,41,75,430,34511
15551,1,42,75,430,35892
15552,1,43,75,430,70403
15553,1,45,75,430,97918
15554,1,46,75,430,32
15555,1,47,75,430,27483
15556,1,48,75,430,70403
15557,1,50,75,430,70069
15558,1,51,75,430,334
15559,1,52,75,430,70403
15560,1,54,75,430,37943
15561,1,55,75,430,32126
15562,1,4,75,431,41612
15563,1,5,75,431,40725
15564,1,6,75,431,82337
15565,1,8,75,431,362
15566,1,9,75,431,213
15567,1,10,75,431,575
15568,1,12,75,431,75
15569,1,13,75,431,62
15570,1,14,75,431,137
15571,1,16,75,431,128
15572,1,17,75,431,160
15573,1,18,75,431,288
15574,1,20,75,431,42177
15575,1,21,75,431,41160
15576,1,22,75,431,83337
15577,1,25,75,431,29500
15578,1,26,75,431,30344
15579,1,27,75,431,59844
15580,1,29,75,431,359
15581,1,30,75,431,211
15582,1,31,75,431,570
15583,1,33,75,431,51
15584,1,34,75,431,31
15585,1,35,75,431,82
15586,1,37,75,431,128
15587,1,38,75,431,160
15588,1,39,75,431,288
15589,1,41,75,431,30038
15590,1,42,75,431,30746
15591,1,43,75,431,60784
15592,1,45,75,431,84105
15593,1,46,75,431,18
15594,1,47,75,431,23303
15595,1,48,75,431,60784
15596,1,50,75,431,60430
15597,1,51,75,431,354
15598,1,52,75,431,60784
15599,1,54,75,431,40269
15600,1,55,75,431,20161
15601,1,4,75,432,65660
15602,1,5,75,432,69466
15603,1,6,75,432,135126
15604,1,8,75,432,320
15605,1,9,75,432,269
15606,1,10,75,432,589
15607,1,12,75,432,80
15608,1,13,75,432,67
15609,1,14,75,432,147
15610,1,16,75,432,1166
15611,1,17,75,432,1040
15612,1,18,75,432,2206
15613,1,20,75,432,67226
15614,1,21,75,432,70842
15615,1,22,75,432,138068
15616,1,25,75,432,45956
15617,1,26,75,432,52140
15618,1,27,75,432,98096
15619,1,29,75,432,305
15620,1,30,75,432,252
15621,1,31,75,432,557
15622,1,33,75,432,53
15623,1,34,75,432,43
15624,1,35,75,432,96
15625,1,37,75,432,1165
15626,1,38,75,432,1039
15627,1,39,75,432,2204
15628,1,41,75,432,47479
15629,1,42,75,432,53474
15630,1,43,75,432,100953
15631,1,45,75,432,138109
15632,1,46,75,432,39
15633,1,47,75,432,37117
15634,1,48,75,432,100953
15635,1,50,75,432,100433
15636,1,51,75,432,520
15637,1,52,75,432,100953
15638,1,54,75,432,62265
15639,1,55,75,432,38168
15640,1,4,76,433,54890
15641,1,5,76,433,49287
15642,1,6,76,433,104177
15643,1,8,76,433,159
15644,1,9,76,433,87
15645,1,10,76,433,246
15646,1,12,76,433,182
15647,1,13,76,433,166
15648,1,14,76,433,348
15649,1,16,76,433,1069
15650,1,17,76,433,832
15651,1,18,76,433,1901
15652,1,20,76,433,56300
15653,1,21,76,433,50372
15654,1,22,76,433,106672
15655,1,25,76,433,34731
15656,1,26,76,433,30997
15657,1,27,76,433,65728
15658,1,29,76,433,147
15659,1,30,76,433,79
15660,1,31,76,433,226
15661,1,33,76,433,108
15662,1,34,76,433,99
15663,1,35,76,433,207
15664,1,37,76,433,1069
15665,1,38,76,433,832
15666,1,39,76,433,1901
15667,1,41,76,433,36055
15668,1,42,76,433,32007
15669,1,43,76,433,68062
15670,1,45,76,433,106322
15671,1,46,76,433,25
15672,1,47,76,433,38235
15673,1,48,76,433,68062
15674,1,50,76,433,67742
15675,1,51,76,433,320
15676,1,52,76,433,68062
15677,1,54,76,433,16909
15678,1,55,76,433,50833
15679,1,4,76,434,128026
15680,1,5,76,434,121145
15681,1,6,76,434,249171
15682,1,8,76,434,309
15683,1,9,76,434,168
15684,1,10,76,434,477
15685,1,12,76,434,265
15686,1,13,76,434,234
15687,1,14,76,434,499
15688,1,16,76,434,2559
15689,1,17,76,434,2177
15690,1,18,76,434,4736
15691,1,20,76,434,131159
15692,1,21,76,434,123724
15693,1,22,76,434,254883
15694,1,25,76,434,89438
15695,1,26,76,434,86742
15696,1,27,76,434,176180
15697,1,29,76,434,306
15698,1,30,76,434,162
15699,1,31,76,434,468
15700,1,33,76,434,126
15701,1,34,76,434,99
15702,1,35,76,434,225
15703,1,37,76,434,2528
15704,1,38,76,434,2149
15705,1,39,76,434,4677
15706,1,41,76,434,92398
15707,1,42,76,434,89152
15708,1,43,76,434,181550
15709,1,45,76,434,254603
15710,1,46,76,434,436
15711,1,47,76,434,72617
15712,1,48,76,434,181550
15713,1,50,76,434,180577
15714,1,51,76,434,973
15715,1,52,76,434,181550
15716,1,54,76,434,42327
15717,1,55,76,434,138250
15718,1,4,76,435,61061
15719,1,5,76,435,59188
15720,1,6,76,435,120249
15721,1,8,76,435,214
15722,1,9,76,435,129
15723,1,10,76,435,343
15724,1,12,76,435,35
15725,1,13,76,435,20
15726,1,14,76,435,55
15727,1,16,76,435,310
15728,1,17,76,435,243
15729,1,18,76,435,553
15730,1,20,76,435,61620
15731,1,21,76,435,59580
15732,1,22,76,435,121200
15733,1,25,76,435,43629
15734,1,26,76,435,43143
15735,1,27,76,435,86772
15736,1,29,76,435,213
15737,1,30,76,435,129
15738,1,31,76,435,342
15739,1,33,76,435,15
15740,1,34,76,435,9
15741,1,35,76,435,24
15742,1,37,76,435,310
15743,1,38,76,435,243
15744,1,39,76,435,553
15745,1,41,76,435,44167
15746,1,42,76,435,43524
15747,1,43,76,435,87691
15748,1,45,76,435,122654
15749,1,46,76,435,63
15750,1,47,76,435,34900
15751,1,48,76,435,87691
15752,1,50,76,435,87366
15753,1,51,76,435,325
15754,1,52,76,435,87691
15755,1,54,76,435,19710
15756,1,55,76,435,67656
15757,1,4,76,436,148889
15758,1,5,76,436,157337
15759,1,6,76,436,306226
15760,1,8,76,436,259
15761,1,9,76,436,154
15762,1,10,76,436,413
15763,1,12,76,436,462
15764,1,13,76,436,430
15765,1,14,76,436,892
15766,1,16,76,436,1431
15767,1,17,76,436,1609
15768,1,18,76,436,3040
15769,1,20,76,436,151041
15770,1,21,76,436,159530
15771,1,22,76,436,310571
15772,1,25,76,436,93245
15773,1,26,76,436,108088
15774,1,27,76,436,201333
15775,1,29,76,436,259
15776,1,30,76,436,154
15777,1,31,76,436,413
15778,1,33,76,436,191
15779,1,34,76,436,215
15780,1,35,76,436,406
15781,1,37,76,436,1426
15782,1,38,76,436,1602
15783,1,39,76,436,3028
15784,1,41,76,436,95121
15785,1,42,76,436,110059
15786,1,43,76,436,205180
15787,1,45,76,436,312482
15788,1,46,76,436,208
15789,1,47,76,436,107094
15790,1,48,76,436,205180
15791,1,50,76,436,203806
15792,1,51,76,436,1374
15793,1,52,76,436,205180
15794,1,54,76,436,67377
15795,1,55,76,436,136429
15796,1,4,76,437,52346
15797,1,5,76,437,55408
15798,1,6,76,437,107754
15799,1,8,76,437,129
15800,1,9,76,437,90
15801,1,10,76,437,219
15802,1,12,76,437,38
15803,1,13,76,437,14
15804,1,14,76,437,52
15805,1,16,76,437,341
15806,1,17,76,437,369
15807,1,18,76,437,710
15808,1,20,76,437,52854
15809,1,21,76,437,55881
15810,1,22,76,437,108735
15811,1,25,76,437,37056
15812,1,26,76,437,44465
15813,1,27,76,437,81521
15814,1,29,76,437,112
15815,1,30,76,437,79
15816,1,31,76,437,191
15817,1,33,76,437,30
15818,1,34,76,437,8
15819,1,35,76,437,38
15820,1,37,76,437,341
15821,1,38,76,437,369
15822,1,39,76,437,710
15823,1,41,76,437,37539
15824,1,42,76,437,44921
15825,1,43,76,437,82460
15826,1,45,76,437,110167
15827,1,46,76,437,44
15828,1,47,76,437,27663
15829,1,48,76,437,82460
15830,1,50,76,437,82024
15831,1,51,76,437,436
15832,1,52,76,437,82460
15833,1,54,76,437,19171
15834,1,55,76,437,62853
15835,1,4,81,438,145912
15836,1,5,81,438,148513
15837,1,6,81,438,294425
15838,1,8,81,438,333
15839,1,9,81,438,311
15840,1,10,81,438,644
15841,1,12,81,438,61
15842,1,13,81,438,75
15843,1,14,81,438,136
15844,1,16,81,438,1839
15845,1,17,81,438,2254
15846,1,18,81,438,4093
15847,1,20,81,438,148145
15848,1,21,81,438,151153
15849,1,22,81,438,299298
15850,1,25,81,438,97670
15851,1,26,81,438,102102
15852,1,27,81,438,199772
15853,1,29,81,438,333
15854,1,30,81,438,311
15855,1,31,81,438,644
15856,1,33,81,438,32
15857,1,34,81,438,35
15858,1,35,81,438,67
15859,1,37,81,438,1839
15860,1,38,81,438,2253
15861,1,39,81,438,4092
15862,1,41,81,438,99874
15863,1,42,81,438,104701
15864,1,43,81,438,204575
15865,1,45,81,438,300314
15866,1,46,81,438,69
15867,1,47,81,438,95670
15868,1,48,81,438,204575
15869,1,50,81,438,203716
15870,1,51,81,438,859
15871,1,52,81,438,204575
15872,1,54,81,438,115572
15873,1,55,81,438,88144
15874,1,4,81,439,32641
15875,1,5,81,439,36293
15876,1,6,81,439,68934
15877,1,8,81,439,38
15878,1,9,81,439,41
15879,1,10,81,439,79
15880,1,12,81,439,109
15881,1,13,81,439,54
15882,1,14,81,439,163
15883,1,16,81,439,379
15884,1,17,81,439,490
15885,1,18,81,439,869
15886,1,20,81,439,33167
15887,1,21,81,439,36878
15888,1,22,81,439,70045
15889,1,25,81,439,23607
15890,1,26,81,439,27486
15891,1,27,81,439,51093
15892,1,29,81,439,33
15893,1,30,81,439,29
15894,1,31,81,439,62
15895,1,33,81,439,101
15896,1,34,81,439,49
15897,1,35,81,439,150
15898,1,37,81,439,379
15899,1,38,81,439,490
15900,1,39,81,439,869
15901,1,41,81,439,24120
15902,1,42,81,439,28054
15903,1,43,81,439,52174
15904,1,45,81,439,70332
15905,1,46,81,439,18
15906,1,47,81,439,18140
15907,1,48,81,439,52174
15908,1,50,81,439,51873
15909,1,51,81,439,301
15910,1,52,81,439,52174
15911,1,54,81,439,17944
15912,1,55,81,439,33929
15913,1,4,81,440,34346
15914,1,5,81,440,36152
15915,1,6,81,440,70498
15916,1,8,81,440,41
15917,1,9,81,440,44
15918,1,10,81,440,85
15919,1,12,81,440,67
15920,1,13,81,440,107
15921,1,14,81,440,174
15922,1,16,81,440,909
15923,1,17,81,440,821
15924,1,18,81,440,1730
15925,1,20,81,440,35363
15926,1,21,81,440,37124
15927,1,22,81,440,72487
15928,1,25,81,440,21935
15929,1,26,81,440,23846
15930,1,27,81,440,45781
15931,1,29,81,440,41
15932,1,30,81,440,44
15933,1,31,81,440,85
15934,1,33,81,440,54
15935,1,34,81,440,61
15936,1,35,81,440,115
15937,1,37,81,440,909
15938,1,38,81,440,820
15939,1,39,81,440,1729
15940,1,41,81,440,22939
15941,1,42,81,440,24771
15942,1,43,81,440,47710
15943,1,45,81,440,71909
15944,1,46,81,440,15
15945,1,47,81,440,24184
15946,1,48,81,440,47710
15947,1,50,81,440,47444
15948,1,51,81,440,266
15949,1,52,81,440,47710
15950,1,54,81,440,11415
15951,1,55,81,440,36029
15952,1,4,81,441,44701
15953,1,5,81,441,43400
15954,1,6,81,441,88101
15955,1,8,81,441,190
