id,entity_type,entity_id,sub_districts_id,voice,description
1572,PartyMember,31,4,9,Perolehan Suara Anggota Partai
1573,PartyMember,31,5,7,Perolehan Suara Anggota Partai
1574,PartyMember,31,6,3,Perolehan Suara Anggota Partai
1575,PartyMember,31,7,11,Perolehan Suara Anggota Partai
1576,PartyMember,31,8,7,Perolehan Suara Anggota Partai
1577,PartyMember,31,9,14,Perolehan Suara Anggota Partai
1578,PartyMember,31,10,9,Perolehan Suara Anggota Partai
1579,PartyMember,31,11,10,Perolehan Suara Anggota Partai
1580,PartyMember,31,12,10,Perolehan Suara Anggota Partai
1581,PartyMember,31,13,3,Perolehan Suara Anggota Partai
1582,PartyMember,31,14,4,Perolehan Suara Anggota Partai
1583,PartyMember,31,15,3,Perolehan Suara Anggota Partai
1584,PartyMember,31,16,16,Perolehan Suara Anggota Partai
1585,PartyMember,31,17,21,Perolehan Suara Anggota Partai
1586,PartyMember,31,18,7,Perolehan Suara Anggota Partai
1587,PartyMember,31,19,7,Perolehan Suara Anggota Partai
1588,PartyMember,31,20,8,Perolehan Suara Anggota Partai
1589,PartyMember,31,21,3,Perolehan Suara Anggota Partai
1590,PartyMember,31,22,1,Perolehan Suara Anggota Partai
1591,PartyMember,31,23,2,Perolehan Suara Anggota Partai
1592,PartyMember,31,24,19,Perolehan Suara Anggota Partai
1593,PartyMember,31,25,3,Perolehan Suara Anggota Partai
1594,PartyMember,31,26,3,Perolehan Suara Anggota Partai
1595,PartyMember,31,27,3,Perolehan Suara Anggota Partai
1596,PartyMember,31,28,7,Perolehan Suara Anggota Partai
1597,PartyMember,31,29,5,Perolehan Suara Anggota Partai
1598,PartyMember,31,30,12,Perolehan Suara Anggota Partai
1599,PartyMember,31,31,40,Perolehan Suara Anggota Partai
1600,PartyMember,32,1,132,Perolehan Suara Anggota Partai
1601,PartyMember,32,2,94,Perolehan Suara Anggota Partai
1602,PartyMember,32,3,47,Perolehan Suara Anggota Partai
1603,PartyMember,32,4,70,Perolehan Suara Anggota Partai
1604,PartyMember,32,5,187,Perolehan Suara Anggota Partai
1605,PartyMember,32,6,33,Perolehan Suara Anggota Partai
1606,PartyMember,32,7,377,Perolehan Suara Anggota Partai
1607,PartyMember,32,8,45,Perolehan Suara Anggota Partai
1608,PartyMember,32,9,222,Perolehan Suara Anggota Partai
1609,PartyMember,32,10,258,Perolehan Suara Anggota Partai
1610,PartyMember,32,11,115,Perolehan Suara Anggota Partai
1611,PartyMember,32,12,396,Perolehan Suara Anggota Partai
1612,PartyMember,32,13,90,Perolehan Suara Anggota Partai
1613,PartyMember,32,14,247,Perolehan Suara Anggota Partai
1614,PartyMember,32,15,81,Perolehan Suara Anggota Partai
1615,PartyMember,32,16,316,Perolehan Suara Anggota Partai
1616,PartyMember,32,17,418,Perolehan Suara Anggota Partai
1617,PartyMember,32,18,144,Perolehan Suara Anggota Partai
1618,PartyMember,32,19,62,Perolehan Suara Anggota Partai
1619,PartyMember,32,20,121,Perolehan Suara Anggota Partai
1620,PartyMember,32,21,27,Perolehan Suara Anggota Partai
1621,PartyMember,32,22,324,Perolehan Suara Anggota Partai
1622,PartyMember,32,23,116,Perolehan Suara Anggota Partai
1623,PartyMember,32,24,76,Perolehan Suara Anggota Partai
1624,PartyMember,32,25,78,Perolehan Suara Anggota Partai
1625,PartyMember,32,26,36,Perolehan Suara Anggota Partai
1626,PartyMember,32,27,95,Perolehan Suara Anggota Partai
1627,PartyMember,32,28,58,Perolehan Suara Anggota Partai
1628,PartyMember,32,29,308,Perolehan Suara Anggota Partai
1629,PartyMember,32,30,308,Perolehan Suara Anggota Partai
1630,PartyMember,32,31,218,Perolehan Suara Anggota Partai
1631,PartyMember,33,1,43,Perolehan Suara Anggota Partai
1632,PartyMember,33,2,34,Perolehan Suara Anggota Partai
1633,PartyMember,33,3,21,Perolehan Suara Anggota Partai
1634,PartyMember,33,4,21,Perolehan Suara Anggota Partai
1635,PartyMember,33,5,67,Perolehan Suara Anggota Partai
1636,PartyMember,33,6,9,Perolehan Suara Anggota Partai
1637,PartyMember,33,7,144,Perolehan Suara Anggota Partai
1638,PartyMember,33,8,35,Perolehan Suara Anggota Partai
1639,PartyMember,33,9,72,Perolehan Suara Anggota Partai
1640,PartyMember,33,10,163,Perolehan Suara Anggota Partai
1641,PartyMember,33,11,32,Perolehan Suara Anggota Partai
1642,PartyMember,33,12,114,Perolehan Suara Anggota Partai
1643,PartyMember,33,13,13,Perolehan Suara Anggota Partai
1644,PartyMember,33,14,42,Perolehan Suara Anggota Partai
1645,PartyMember,33,15,48,Perolehan Suara Anggota Partai
1646,PartyMember,33,16,76,Perolehan Suara Anggota Partai
1647,PartyMember,33,17,153,Perolehan Suara Anggota Partai
1648,PartyMember,33,18,43,Perolehan Suara Anggota Partai
1649,PartyMember,33,19,21,Perolehan Suara Anggota Partai
1650,PartyMember,33,20,69,Perolehan Suara Anggota Partai
1651,PartyMember,33,21,12,Perolehan Suara Anggota Partai
1652,PartyMember,33,22,89,Perolehan Suara Anggota Partai
1653,PartyMember,33,23,87,Perolehan Suara Anggota Partai
1654,PartyMember,33,24,61,Perolehan Suara Anggota Partai
1655,PartyMember,33,25,36,Perolehan Suara Anggota Partai
1656,PartyMember,33,26,9,Perolehan Suara Anggota Partai
1657,PartyMember,33,27,56,Perolehan Suara Anggota Partai
1658,PartyMember,33,28,19,Perolehan Suara Anggota Partai
1659,PartyMember,33,29,106,Perolehan Suara Anggota Partai
1660,PartyMember,33,30,112,Perolehan Suara Anggota Partai
1661,PartyMember,33,31,72,Perolehan Suara Anggota Partai
1662,PartyMember,34,1,50,Perolehan Suara Anggota Partai
1663,PartyMember,34,2,42,Perolehan Suara Anggota Partai
1664,PartyMember,34,3,21,Perolehan Suara Anggota Partai
1665,PartyMember,34,4,23,Perolehan Suara Anggota Partai
1666,PartyMember,34,5,36,Perolehan Suara Anggota Partai
1667,PartyMember,34,6,6,Perolehan Suara Anggota Partai
1668,PartyMember,34,7,109,Perolehan Suara Anggota Partai
1669,PartyMember,34,8,27,Perolehan Suara Anggota Partai
1670,PartyMember,34,9,34,Perolehan Suara Anggota Partai
1671,PartyMember,34,10,85,Perolehan Suara Anggota Partai
1672,PartyMember,34,11,30,Perolehan Suara Anggota Partai
1673,PartyMember,34,12,90,Perolehan Suara Anggota Partai
1674,PartyMember,34,13,16,Perolehan Suara Anggota Partai
1675,PartyMember,34,14,27,Perolehan Suara Anggota Partai
1676,PartyMember,34,15,33,Perolehan Suara Anggota Partai
1677,PartyMember,34,16,71,Perolehan Suara Anggota Partai
1678,PartyMember,34,17,109,Perolehan Suara Anggota Partai
1679,PartyMember,34,18,28,Perolehan Suara Anggota Partai
1680,PartyMember,34,19,44,Perolehan Suara Anggota Partai
1681,PartyMember,34,20,46,Perolehan Suara Anggota Partai
1682,PartyMember,34,21,8,Perolehan Suara Anggota Partai
1683,PartyMember,34,22,179,Perolehan Suara Anggota Partai
1684,PartyMember,34,23,56,Perolehan Suara Anggota Partai
1685,PartyMember,34,24,27,Perolehan Suara Anggota Partai
1686,PartyMember,34,25,19,Perolehan Suara Anggota Partai
1687,PartyMember,34,26,26,Perolehan Suara Anggota Partai
1688,PartyMember,34,27,31,Perolehan Suara Anggota Partai
1689,PartyMember,34,28,14,Perolehan Suara Anggota Partai
1690,PartyMember,34,29,53,Perolehan Suara Anggota Partai
1691,PartyMember,34,30,112,Perolehan Suara Anggota Partai
1692,PartyMember,34,31,87,Perolehan Suara Anggota Partai
1693,PartyMember,35,1,56,Perolehan Suara Anggota Partai
1694,PartyMember,35,2,18,Perolehan Suara Anggota Partai
1695,PartyMember,35,3,105,Perolehan Suara Anggota Partai
1696,PartyMember,35,4,15,Perolehan Suara Anggota Partai
1697,PartyMember,35,5,17,Perolehan Suara Anggota Partai
1698,PartyMember,35,6,4,Perolehan Suara Anggota Partai
1699,PartyMember,35,7,53,Perolehan Suara Anggota Partai
1700,PartyMember,35,8,23,Perolehan Suara Anggota Partai
1701,PartyMember,35,9,40,Perolehan Suara Anggota Partai
1702,PartyMember,35,10,55,Perolehan Suara Anggota Partai
1703,PartyMember,35,11,17,Perolehan Suara Anggota Partai
1704,PartyMember,35,12,80,Perolehan Suara Anggota Partai
1705,PartyMember,35,13,15,Perolehan Suara Anggota Partai
1706,PartyMember,35,14,18,Perolehan Suara Anggota Partai
1707,PartyMember,35,15,33,Perolehan Suara Anggota Partai
1708,PartyMember,35,16,57,Perolehan Suara Anggota Partai
1709,PartyMember,35,17,70,Perolehan Suara Anggota Partai
1710,PartyMember,35,18,40,Perolehan Suara Anggota Partai
1711,PartyMember,35,19,14,Perolehan Suara Anggota Partai
1712,PartyMember,35,20,47,Perolehan Suara Anggota Partai
1713,PartyMember,35,21,10,Perolehan Suara Anggota Partai
1714,PartyMember,35,22,31,Perolehan Suara Anggota Partai
1715,PartyMember,35,23,31,Perolehan Suara Anggota Partai
1716,PartyMember,35,24,16,Perolehan Suara Anggota Partai
1717,PartyMember,35,25,25,Perolehan Suara Anggota Partai
1718,PartyMember,35,26,0,Perolehan Suara Anggota Partai
1719,PartyMember,35,27,80,Perolehan Suara Anggota Partai
1720,PartyMember,35,28,6,Perolehan Suara Anggota Partai
1721,PartyMember,35,29,31,Perolehan Suara Anggota Partai
1722,PartyMember,35,30,64,Perolehan Suara Anggota Partai
1723,PartyMember,35,31,100,Perolehan Suara Anggota Partai
1724,PartyMember,36,1,429,Perolehan Suara Anggota Partai
1725,PartyMember,36,2,714,Perolehan Suara Anggota Partai
1726,PartyMember,36,3,186,Perolehan Suara Anggota Partai
1727,PartyMember,36,4,365,Perolehan Suara Anggota Partai
1728,PartyMember,36,5,380,Perolehan Suara Anggota Partai
1729,PartyMember,36,6,375,Perolehan Suara Anggota Partai
1730,PartyMember,36,7,651,Perolehan Suara Anggota Partai
1731,PartyMember,36,8,649,Perolehan Suara Anggota Partai
1732,PartyMember,36,9,1278,Perolehan Suara Anggota Partai
1733,PartyMember,36,10,1127,Perolehan Suara Anggota Partai
1734,PartyMember,36,11,838,Perolehan Suara Anggota Partai
1735,PartyMember,36,12,1212,Perolehan Suara Anggota Partai
1736,PartyMember,36,13,181,Perolehan Suara Anggota Partai
1737,PartyMember,36,14,338,Perolehan Suara Anggota Partai
1738,PartyMember,36,15,424,Perolehan Suara Anggota Partai
1739,PartyMember,36,16,3594,Perolehan Suara Anggota Partai
1740,PartyMember,36,17,1543,Perolehan Suara Anggota Partai
1741,PartyMember,36,18,715,Perolehan Suara Anggota Partai
1742,PartyMember,36,19,955,Perolehan Suara Anggota Partai
1743,PartyMember,36,20,706,Perolehan Suara Anggota Partai
1744,PartyMember,36,21,484,Perolehan Suara Anggota Partai
1745,PartyMember,36,22,479,Perolehan Suara Anggota Partai
1746,PartyMember,36,23,185,Perolehan Suara Anggota Partai
1747,PartyMember,36,24,961,Perolehan Suara Anggota Partai
1748,PartyMember,36,25,543,Perolehan Suara Anggota Partai
1749,PartyMember,36,26,215,Perolehan Suara Anggota Partai
1750,PartyMember,36,27,704,Perolehan Suara Anggota Partai
1751,PartyMember,36,28,554,Perolehan Suara Anggota Partai
1752,PartyMember,36,29,228,Perolehan Suara Anggota Partai
1753,PartyMember,36,30,944,Perolehan Suara Anggota Partai
1754,PartyMember,36,31,1417,Perolehan Suara Anggota Partai
1755,PartyMember,37,1,358,Perolehan Suara Anggota Partai
1756,PartyMember,37,2,517,Perolehan Suara Anggota Partai
1757,PartyMember,37,3,158,Perolehan Suara Anggota Partai
1758,PartyMember,37,4,236,Perolehan Suara Anggota Partai
1759,PartyMember,37,5,326,Perolehan Suara Anggota Partai
1760,PartyMember,37,6,281,Perolehan Suara Anggota Partai
1761,PartyMember,37,7,549,Perolehan Suara Anggota Partai
1762,PartyMember,37,8,436,Perolehan Suara Anggota Partai
1763,PartyMember,37,9,948,Perolehan Suara Anggota Partai
1764,PartyMember,37,10,677,Perolehan Suara Anggota Partai
1765,PartyMember,37,11,663,Perolehan Suara Anggota Partai
1766,PartyMember,37,12,839,Perolehan Suara Anggota Partai
1767,PartyMember,37,13,148,Perolehan Suara Anggota Partai
1768,PartyMember,37,14,289,Perolehan Suara Anggota Partai
1769,PartyMember,37,15,285,Perolehan Suara Anggota Partai
1770,PartyMember,37,16,1633,Perolehan Suara Anggota Partai
1771,PartyMember,37,17,1126,Perolehan Suara Anggota Partai
1772,PartyMember,37,18,564,Perolehan Suara Anggota Partai
1773,PartyMember,37,19,701,Perolehan Suara Anggota Partai
1774,PartyMember,37,20,431,Perolehan Suara Anggota Partai
1775,PartyMember,37,21,353,Perolehan Suara Anggota Partai
1776,PartyMember,37,22,586,Perolehan Suara Anggota Partai
1777,PartyMember,37,23,195,Perolehan Suara Anggota Partai
1778,PartyMember,37,24,663,Perolehan Suara Anggota Partai
1779,PartyMember,37,25,375,Perolehan Suara Anggota Partai
1780,PartyMember,37,26,165,Perolehan Suara Anggota Partai
1781,PartyMember,37,27,523,Perolehan Suara Anggota Partai
1782,PartyMember,37,28,498,Perolehan Suara Anggota Partai
1783,PartyMember,37,29,229,Perolehan Suara Anggota Partai
1784,PartyMember,37,30,679,Perolehan Suara Anggota Partai
1785,PartyMember,37,31,1248,Perolehan Suara Anggota Partai
1786,PartyMember,38,1,536,Perolehan Suara Anggota Partai
1787,PartyMember,38,2,890,Perolehan Suara Anggota Partai
1788,PartyMember,38,3,273,Perolehan Suara Anggota Partai
1789,PartyMember,38,4,481,Perolehan Suara Anggota Partai
1790,PartyMember,38,5,418,Perolehan Suara Anggota Partai
1791,PartyMember,38,6,583,Perolehan Suara Anggota Partai
1792,PartyMember,38,7,950,Perolehan Suara Anggota Partai
1793,PartyMember,38,8,711,Perolehan Suara Anggota Partai
1794,PartyMember,38,9,1535,Perolehan Suara Anggota Partai
1795,PartyMember,38,10,976,Perolehan Suara Anggota Partai
1796,PartyMember,38,11,692,Perolehan Suara Anggota Partai
1797,PartyMember,38,12,1527,Perolehan Suara Anggota Partai
1798,PartyMember,38,13,269,Perolehan Suara Anggota Partai
1799,PartyMember,38,14,500,Perolehan Suara Anggota Partai
1800,PartyMember,38,15,420,Perolehan Suara Anggota Partai
1801,PartyMember,38,16,1711,Perolehan Suara Anggota Partai
1802,PartyMember,38,17,1841,Perolehan Suara Anggota Partai
1803,PartyMember,38,18,878,Perolehan Suara Anggota Partai
1804,PartyMember,38,19,1144,Perolehan Suara Anggota Partai
1805,PartyMember,38,20,689,Perolehan Suara Anggota Partai
1806,PartyMember,38,21,607,Perolehan Suara Anggota Partai
1807,PartyMember,38,22,1316,Perolehan Suara Anggota Partai
1808,PartyMember,38,23,313,Perolehan Suara Anggota Partai
1809,PartyMember,38,24,1010,Perolehan Suara Anggota Partai
1810,PartyMember,38,25,639,Perolehan Suara Anggota Partai
1811,PartyMember,38,26,436,Perolehan Suara Anggota Partai
1812,PartyMember,38,27,877,Perolehan Suara Anggota Partai
1813,PartyMember,38,28,591,Perolehan Suara Anggota Partai
1814,PartyMember,38,29,380,Perolehan Suara Anggota Partai
1815,PartyMember,38,30,1163,Perolehan Suara Anggota Partai
1816,PartyMember,38,31,1803,Perolehan Suara Anggota Partai
1817,PartyMember,39,1,210,Perolehan Suara Anggota Partai
1818,PartyMember,39,2,429,Perolehan Suara Anggota Partai
1819,PartyMember,39,3,122,Perolehan Suara Anggota Partai
1820,PartyMember,39,4,171,Perolehan Suara Anggota Partai
1821,PartyMember,39,5,195,Perolehan Suara Anggota Partai
1822,PartyMember,39,6,229,Perolehan Suara Anggota Partai
1823,PartyMember,39,7,353,Perolehan Suara Anggota Partai
1824,PartyMember,39,8,267,Perolehan Suara Anggota Partai
1825,PartyMember,39,9,1299,Perolehan Suara Anggota Partai
1826,PartyMember,39,10,358,Perolehan Suara Anggota Partai
1827,PartyMember,39,11,308,Perolehan Suara Anggota Partai
1828,PartyMember,39,12,469,Perolehan Suara Anggota Partai
1829,PartyMember,39,13,99,Perolehan Suara Anggota Partai
1830,PartyMember,39,14,192,Perolehan Suara Anggota Partai
1831,PartyMember,39,15,170,Perolehan Suara Anggota Partai
1832,PartyMember,39,16,987,Perolehan Suara Anggota Partai
1833,PartyMember,39,17,832,Perolehan Suara Anggota Partai
1834,PartyMember,39,18,320,Perolehan Suara Anggota Partai
1835,PartyMember,39,19,419,Perolehan Suara Anggota Partai
1836,PartyMember,39,20,297,Perolehan Suara Anggota Partai
1837,PartyMember,39,21,203,Perolehan Suara Anggota Partai
1838,PartyMember,39,22,999,Perolehan Suara Anggota Partai
1839,PartyMember,39,23,123,Perolehan Suara Anggota Partai
1840,PartyMember,39,24,304,Perolehan Suara Anggota Partai
1841,PartyMember,39,25,244,Perolehan Suara Anggota Partai
1842,PartyMember,39,26,92,Perolehan Suara Anggota Partai
1843,PartyMember,39,27,379,Perolehan Suara Anggota Partai
1844,PartyMember,39,28,302,Perolehan Suara Anggota Partai
1845,PartyMember,39,29,159,Perolehan Suara Anggota Partai
1846,PartyMember,39,30,426,Perolehan Suara Anggota Partai
1847,PartyMember,39,31,747,Perolehan Suara Anggota Partai
1848,PartyMember,40,1,80,Perolehan Suara Anggota Partai
1849,PartyMember,40,2,170,Perolehan Suara Anggota Partai
1850,PartyMember,40,3,39,Perolehan Suara Anggota Partai
1851,PartyMember,40,4,88,Perolehan Suara Anggota Partai
1852,PartyMember,40,5,62,Perolehan Suara Anggota Partai
1853,PartyMember,40,6,90,Perolehan Suara Anggota Partai
1854,PartyMember,40,7,163,Perolehan Suara Anggota Partai
1855,PartyMember,40,8,115,Perolehan Suara Anggota Partai
1856,PartyMember,40,9,226,Perolehan Suara Anggota Partai
1857,PartyMember,40,10,198,Perolehan Suara Anggota Partai
1858,PartyMember,40,11,126,Perolehan Suara Anggota Partai
1859,PartyMember,40,12,204,Perolehan Suara Anggota Partai
1860,PartyMember,40,13,302,Perolehan Suara Anggota Partai
1861,PartyMember,40,14,77,Perolehan Suara Anggota Partai
1862,PartyMember,40,15,70,Perolehan Suara Anggota Partai
1863,PartyMember,40,16,432,Perolehan Suara Anggota Partai
1864,PartyMember,40,17,236,Perolehan Suara Anggota Partai
1865,PartyMember,40,18,154,Perolehan Suara Anggota Partai
1866,PartyMember,40,19,173,Perolehan Suara Anggota Partai
1867,PartyMember,40,20,97,Perolehan Suara Anggota Partai
1868,PartyMember,40,21,103,Perolehan Suara Anggota Partai
1869,PartyMember,40,22,185,Perolehan Suara Anggota Partai
1870,PartyMember,40,23,46,Perolehan Suara Anggota Partai
1871,PartyMember,40,24,128,Perolehan Suara Anggota Partai
1872,PartyMember,40,25,103,Perolehan Suara Anggota Partai
1873,PartyMember,40,26,33,Perolehan Suara Anggota Partai
1874,PartyMember,40,27,120,Perolehan Suara Anggota Partai
1875,PartyMember,40,28,112,Perolehan Suara Anggota Partai
1876,PartyMember,40,29,39,Perolehan Suara Anggota Partai
1877,PartyMember,40,30,187,Perolehan Suara Anggota Partai
1878,PartyMember,40,31,356,Perolehan Suara Anggota Partai
1879,PartyMember,41,1,360,Perolehan Suara Anggota Partai
1880,PartyMember,41,2,479,Perolehan Suara Anggota Partai
1881,PartyMember,41,3,121,Perolehan Suara Anggota Partai
1882,PartyMember,41,4,217,Perolehan Suara Anggota Partai
1883,PartyMember,41,5,286,Perolehan Suara Anggota Partai
1884,PartyMember,41,6,262,Perolehan Suara Anggota Partai
1885,PartyMember,41,7,482,Perolehan Suara Anggota Partai
1886,PartyMember,41,8,417,Perolehan Suara Anggota Partai
1887,PartyMember,41,9,1389,Perolehan Suara Anggota Partai
1888,PartyMember,41,10,738,Perolehan Suara Anggota Partai
1889,PartyMember,41,11,536,Perolehan Suara Anggota Partai
1890,PartyMember,41,12,880,Perolehan Suara Anggota Partai
1891,PartyMember,41,13,74,Perolehan Suara Anggota Partai
1892,PartyMember,41,14,260,Perolehan Suara Anggota Partai
1893,PartyMember,41,15,240,Perolehan Suara Anggota Partai
1894,PartyMember,41,16,922,Perolehan Suara Anggota Partai
1895,PartyMember,41,17,1015,Perolehan Suara Anggota Partai
1896,PartyMember,41,18,466,Perolehan Suara Anggota Partai
1897,PartyMember,41,19,591,Perolehan Suara Anggota Partai
1898,PartyMember,41,20,390,Perolehan Suara Anggota Partai
1899,PartyMember,41,21,344,Perolehan Suara Anggota Partai
1900,PartyMember,41,22,973,Perolehan Suara Anggota Partai
1901,PartyMember,41,23,167,Perolehan Suara Anggota Partai
1902,PartyMember,41,24,566,Perolehan Suara Anggota Partai
1903,PartyMember,41,25,336,Perolehan Suara Anggota Partai
1904,PartyMember,41,26,170,Perolehan Suara Anggota Partai
1905,PartyMember,41,27,529,Perolehan Suara Anggota Partai
1906,PartyMember,41,28,349,Perolehan Suara Anggota Partai
1907,PartyMember,41,29,161,Perolehan Suara Anggota Partai
1908,PartyMember,41,30,553,Perolehan Suara Anggota Partai
1909,PartyMember,41,31,1095,Perolehan Suara Anggota Partai
1910,PartyMember,42,1,379,Perolehan Suara Anggota Partai
1911,PartyMember,42,2,859,Perolehan Suara Anggota Partai
1912,PartyMember,42,3,195,Perolehan Suara Anggota Partai
1913,PartyMember,42,4,449,Perolehan Suara Anggota Partai
1914,PartyMember,42,5,353,Perolehan Suara Anggota Partai
