periode,id_partai,nama_partai,role,nama,id_calon,mata_uang,uang,nilai_barang,unit_barang,nilai_jasa,bentuk_jasa,jumlah,keterangan
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"AMIN FAHRUDIN, SH, MH",3306-00-0000-0304,Rp,,,,55000000,,55000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,MUHAMMAD IKHSAN,3306-00-0000-0305,Rp,,,,4000000,,4000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,UMMI AMRIYATUN,3306-00-0000-0306,Rp,,,,4750000,,4750000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,MARKHAMAH AMINI,3306-00-0000-0307,Rp,,,,3268500,,3268500,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"AGOES POERNOMO, SIP",3307-00-0000-0301,Rp,,,,12400000000,,12400000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,H. ROFIK HANANTO,3307-00-0000-0302,Rp,,,,194583000,,194583000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,Dra. ARUM NURAINI,3307-00-0000-0303,Rp,,,,12681000,,12681000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,Ir. H. SUGIHONO KARYOSUWONDO,3307-00-0000-0304,Rp,,,,33350000000,,33350000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"KHUSNUL KHOTIMAH, S.Pd",3307-00-0000-0305,Rp,,,,1745000000,,1745000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,RINI PURWANDARI,3307-00-0000-0306,Rp,,,,330000000,,330000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,EPRILYA RUSHANIDAH,3307-00-0000-0307,Rp,,,,34125000000,,34125000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Dr. ARIF AWALUDIN, SH,M.Hum",3308-00-0000-0301,Rp,,,,16150775000,,16150775000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,NOVI ANDRIYANI,3308-00-0000-0302,Rp,,,,650650000,,650650000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"TRI WINARTI, S.Sos",3308-00-0000-0303,Rp,,,,70414455,,70414455,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,ETTY ROSITA,3308-00-0000-0304,Rp,,,,5715200,,5715200,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"TOSSY ARYANTO, SE, MMAgr",3308-00-0000-0305,Rp,,,,000,,0,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"RUMANTI AGUSTINA, S.Si.",3308-00-0000-0306,Rp,,,,3265300000,,3265300000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"H. AKHMAD SAEKHU, S.Pt., MM.",3308-00-0000-0307,Rp,,,,1653547200,,1653547200,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"ABDUL FIKRI. Drs., MM",3309-00-0000-0301,Rp,,,,13178340000,,13178340000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"H. ROHMANI, S.Pd, MA",3309-00-0000-0302,Rp,,,,9000000000,,9000000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,YENI PRIATNA SARI,3309-00-0000-0303,Rp,,,,21450000,,21450000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,ABDUL KARIM NAGIB,3309-00-0000-0304,Rp,,,,2090000000,,2090000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"dr. FAISAL AMRI, SH. MM. MH",3309-00-0000-0305,Rp,,,,13076000000,,13076000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,ANISAHTUN KHOLISOH,3309-00-0000-0306,Rp,,,,450000000,,450000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,OFI SOFIATI,3309-00-0000-0307,Rp,,,,342800000,,342800000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,EDY FAISAL,3309-00-0000-0308,Rp,,,,100000000,,100000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Dr. Ir. H. SUSWONO, MMA",3310-00-0000-0301,Rp,,,,174400000,,174400000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,Hj. KURNIASIH MUFIDAYATI,3310-00-0000-0302,Rp,,,,25000000,,25000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,AHMAD HANAFI,3310-00-0000-0303,Rp,,,,500000000,,500000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"DR. Ir. KHOLIL, M.Kom",3310-00-0000-0304,Rp,,,,19747500000,,19747500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,DYAH LULU JAUHAROH,3310-00-0000-0305,Rp,,,,43070000000,,43070000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Dr. Ir. KUNTJORO PINARDI, M.Sc",3310-00-0000-0306,Rp,,,,500000,,500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,IR. H. SIGIT SOSIANTOMO,3501-00-0000-0301,Rp,,,,33900000000,,33900000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,ANDHAM ASIH WIDYASTUTI,3501-00-0000-0302,Rp,,,,380000000,,380000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"JULI WIBOWO, SS., M.IP.",3501-00-0000-0303,Rp,,,,16000000000,,16000000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,PURWANTO,3501-00-0000-0304,Rp,,,,1430000000,,1430000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,KARUNIAWATI,3501-00-0000-0305,Rp,,,,635000000,,635000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"MUHAMMAD JUSUF, ST., MMT",3501-00-0000-0306,Rp,,,,3283650000,,3283650000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"HJ. SRI HADIJAH RATNAWATI, S.Pd.",3501-00-0000-0307,Rp,,,,2000000000,,2000000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,NURUL MUJAHADAH,3501-00-0000-0308,Rp,,,,1050750000,,1050750000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"dr. AGOES KOOSHARTORO, Sp.PD",3502-00-0000-0301,Rp,,,,6500000000,,6500000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"DR. MUHAMMAD FIRDAUS, MA",3502-00-0000-0302,Rp,,,,3525000000,,3525000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"IDA ROCHMAWATI, SPi.",3502-00-0000-0303,Rp,,,,500000000,,500000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,YANUAR ARIF WIBOWO,3502-00-0000-0304,Rp,,,,25000000,,25000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,dr. SITI MARSIYAH,3502-00-0000-0305,Rp,,,,5800000,,5800000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,TITIK WULANDARI,3502-00-0000-0306,Rp,,,,1000000,,1000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,H. JUMADI,3502-00-0000-0307,Rp,,,,15500000,,15500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"IR. BUDI HERMAWAN, MT",3503-00-0000-0301,Rp,,,,19400000,,19400000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"ATANG TRISNANTO, S.Hut.",3503-00-0000-0302,Rp,,,,4800000,,4800000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"DJUWITA RARASMAYA, S.Pt., M.Pd.",3503-00-0000-0303,Rp,,,,2200000,,2200000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"KH. MOCH. SAIFUL RIJAL, QZ., SE",3503-00-0000-0304,Rp,,,,180000000,,180000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,NURUL KHOTIMAH,3503-00-0000-0305,Rp,,,,120000000,,120000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"TEDY ANUGRIANTO, SH.",3503-00-0000-0306,Rp,,,,25750000000,,25750000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"AMIN, Ak., MM.",3504-00-0000-0301,Rp,,,,13900000000,,13900000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,TAUFIK BACHTIAR EFFENDI,3504-00-0000-0302,Rp,,,,40000000000,,40000000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,JAJUK SITI NURHAQIMAH,3504-00-0000-0303,Rp,,,,500000000,,500000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"KHURIYATUL FIKRIYAH, SP.",3504-00-0000-0304,Rp,,,,5495000000,,5495000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,ELY NIKMAWATI,3504-00-0000-0305,Rp,,,,1000000,,1000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"H. M. SAIFUDDIN, SE.",3504-00-0000-0306,Rp,,,,4500000,,4500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"JOKO S. HERLAMBANG, SH.",3504-00-0000-0307,Rp,,,,5500000,,5500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"DR. H. JAMAL LULAIL YUNUS, SE., MM.",3505-00-0000-0301,Rp,,,,40700000,,40700000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Ir. BUDIYANTO, M.Eg",3505-00-0000-0302,Rp,,,,39750000000,,39750000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,AGUSTINA NURUL HIDAYATI,3505-00-0000-0303,Rp,,,,5793187500,,5793187500,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Dr.Ir. TITO MURBAINTORO, MM",3505-00-0000-0304,Rp,,,,4654727200,,4654727200,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"H. ALI MUCHTAR, S.Ag",3505-00-0000-0305,Rp,,,,3853500000,,3853500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,YASMIN,3505-00-0000-0306,Rp,,,,3395500000,,3395500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"AHMADI, S.Si",3505-00-0000-0307,Rp,,,,4185000000,,4185000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,PINDRAWATI,3505-00-0000-0308,Rp,,,,277500000,,277500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,ANANTO PRATIKNO,3506-00-0000-0301,Rp,,,,100000000,,100000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"H. RADEN IBNU ARLY, SH., Mkn",3506-00-0000-0302,Rp,,,,731637500,,731637500,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,LINA RAHMAWATI,3506-00-0000-0303,Rp,,,,4000000,,4000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"ENDANG LESTARI, S.Pi.",3506-00-0000-0304,Rp,,,,4000000,,4000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,Dr. HAFIDH ZAINI,3506-00-0000-0305,Rp,,,,57000000,,57000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,ASLICHAN BURHAN,3506-00-0000-0306,Rp,,,,74800000,,74800000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,LIHAN NAHARI,3506-00-0000-0307,Rp,,,,20000000,,20000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,MARENDRA DARWIS,3506-00-0000-0308,Rp,,,,1899000000,,1899000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"H. ROFI' MUNAWAR, LC.",3507-00-0000-0301,Rp,,,,22940000000,,22940000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,NUR SYA'DIYAH AMANATI,3507-00-0000-0302,Rp,,,,3155000000,,3155000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,H. RIYADH ROSYADI,3507-00-0000-0303,Rp,,,,12710000000,,12710000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"LANJAR, SPd.",3507-00-0000-0304,Rp,,,,2902000000,,2902000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,ARIF YENI VARIANTO,3507-00-0000-0305,Rp,,,,350000000,,350000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,DYAH PELITAWATI,3507-00-0000-0306,Rp,,,,350000000,,350000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Ir. H. MEMED SOSIAWAN, ME",3508-00-0000-0301,Rp,,,,263100000,,263100000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,RETNO INDRAWATI,3508-00-0000-0302,Rp,,,,1330000000,,1330000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,AHMAD HASAN BASHORI,3508-00-0000-0303,Rp,,,,4000000,,4000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,MOKHAMAD ASWIN HADI SULARKO,3508-00-0000-0304,Rp,,,,4000000,,4000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"NANI HARPANTI, S.Pt.",3508-00-0000-0305,Rp,,,,5300000,,5300000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"LU'LU' INDIYAH ROSIDAH H, SP.",3508-00-0000-0306,Rp,,,,28730000,,28730000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,DANI SETIAWAN,3508-00-0000-0307,Rp,,,,5000000,,5000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Ir. H. DONO PRATOMO, M.Eng",3509-00-0000-0301,Rp,,,,7300000000,,7300000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"SAPTO WALUYO, S.Sos.",3509-00-0000-0302,Rp,,,,550000000,,550000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"LILA DWI RAHMAWATI, S.Pt",3509-00-0000-0303,Rp,,,,480000000,,480000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"MIZAN, SIP",3509-00-0000-0304,Rp,,,,12595000000,,12595000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,H. SUDARTO M,3509-00-0000-0305,Rp,,,,10833200000,,10833200000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,TRIAS JULIA SISKA,3509-00-0000-0306,Rp,,,,610000000,,610000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Dr. FAHMY ALAYDROES, S.Psi., MM., MEd.",3510-00-0000-0301,Rp,,,,11700000000,,11700000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"DARMIDI, SE",3510-00-0000-0302,Rp,,,,1390100000,,1390100000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,DYAH RETNO SAVITRI,3510-00-0000-0303,Rp,,,,250000000,,250000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,ROSIDAH,3510-00-0000-0304,Rp,,,,500000000,,500000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Ir. ABDUL AZIZ SUSENO, MT",3511-00-0000-0301,Rp,,,,18000000000,,18000000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,NIHAYATI USSAADAH,3511-00-0000-0302,Rp,,,,1565000000,,1565000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"MOHAMAD THOYYIB MADANI, MA",3511-00-0000-0303,Rp,,,,14842000000,,14842000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,Drs. H. ENNEN HAMZAH,3511-00-0000-0304,Rp,,,,587100000,,587100000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"NURUL HIDAYATI RACHMAD, S.Pd, MM",3511-00-0000-0305,Rp,,,,8927000000,,8927000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,MUHAMMAD ILYAS,3511-00-0000-0306,Rp,,,,500000000,,500000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,AMIRIS SHOLEHAH,3511-00-0000-0307,Rp,,,,600000000,,600000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,AHMAD BUSRI,3511-00-0000-0308,Rp,,,,23000000000,,23000000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"H. ALIFUDIN, SE, MM",6101-00-0000-0301,Rp,,,,63425000,,63425000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,RAHMAN AMIN,6101-00-0000-0302,Rp,,,,260000000,,260000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"NUNUNG HUSNUL KHATIMAH, SP",6101-00-0000-0303,Rp,,,,6563000,,6563000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"YAKOB MOHSIN, SH, MH.",6101-00-0000-0304,Rp,,,,28500000,,28500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"RACHMAWATI, SH.",6101-00-0000-0305,Rp,,,,97500000,,97500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"SRI OKSARI UTAMI, SP",6101-00-0000-0306,Rp,,,,1465000,,1465000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,M. SYAFAWI SUNADI,6101-00-0000-0307,Rp,,,,17700000,,17700000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"SUNANI CAHYANI, S.Sos",6101-00-0000-0308,Rp,,,,3000000,,3000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,MULYADI,6101-00-0000-0309,Rp,,,,3150000000,,3150000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"MUDA ANTARTIKAWAN, SE., MM.",6101-00-0000-0310,Rp,,,,2000000000,,2000000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"HABIB ABOE BAKAR ALHABSYI, SE",6301-00-0000-0301,Rp,,,,72000000,,72000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"MOH. ROZAQ ASYHARI, SH, MH",6301-00-0000-0302,Rp,,,,20000000,,20000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"SA'ADAH DAROINI, S.SI",6301-00-0000-0303,Rp,,,,7478500,,7478500,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"BOY HAMIDY, S.ISIP",6301-00-0000-0304,Rp,,,,5000000,,5000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,MIRWAN HADI,6301-00-0000-0305,Rp,,,,470000000,,470000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"LAILA IRNAWATI, S.Sos.I",6301-00-0000-0306,Rp,,,,520000000,,520000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"HB. Ir. NABIEL ALMUSAWA, M.Si",6302-00-0000-0301,Rp,,,,10630000000,,10630000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"HENDRA, SE, ME",6302-00-0000-0302,Rp,,,,548000000,,548000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"MELLY MELIAWATI , S.Si",6302-00-0000-0303,Rp,,,,4915600000,,4915600000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"EKO ZULKIFLI, SP, M.Sc",6302-00-0000-0304,Rp,,,,610000000,,610000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"AYU YUNIATI ACHMAD, ST",6302-00-0000-0305,Rp,,,,470000000,,470000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,H. JOKO WIDODO,6201-00-0000-0301,Rp,,,,3450000000,,3450000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,H. DWI TRIBUDI SUKARNO,6201-00-0000-0302,Rp,,,,2000000000,,2000000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,INDASAH,6201-00-0000-0303,Rp,,,,366000000,,366000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"ASEP RIDWAN, SH, MM",6201-00-0000-0304,Rp,,,,1450000000,,1450000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"GUSTI KOMARUDINSYAH, SE., M.Si",6201-00-0000-0305,Rp,,,,500000000,,500000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Hj. MURNI WIJAYATI, S.Mn",6201-00-0000-0306,Rp,,,,772250000,,772250000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,KH. AUS HIDAYAT NUR,6401-00-0000-0301,Rp,,,,335000000,,335000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"H. HADI MULYADI, S.Si, M.Si",6401-00-0000-0302,Rp,,,,282450000,,282450000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"ENY LISTYAWATI, S.IP",6401-00-0000-0303,Rp,,,,5500000,,5500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"H. MUHAMMAD ROZAI, S.IP.",6401-00-0000-0304,Rp,,,,250000000,,250000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"H.M. MUNIF NA'IM, Lc, M.Pd",6401-00-0000-0305,Rp,,,,750000000,,750000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"DWI BUDIYATI, S.T.P",6401-00-0000-0306,Rp,,,,450000000,,450000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,KHOIRUL ALIM,6401-00-0000-0307,Rp,,,,2500000000,,2500000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"SRI MARYATI, S.Pd",6401-00-0000-0308,Rp,,,,250000000,,250000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Dra. Hj. HERLINI AMRAN, MA",2101-00-0000-0301,Rp,,,,113215000,,113215000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,H. MUHAMMAD SADAR,2101-00-0000-0302,Rp,,,,70210000,,70210000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,ARIS HARDY HALIM,2101-00-0000-0303,Rp,,,,515000000,,515000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Drs. H. ALMUZZAMMIL YUSUF, M.Si",1801-00-0000-0301,Rp,,,,24277655000,,24277655000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,Drs. H. GUFRON AZIS FUADI,1801-00-0000-0302,Rp,,,,4713047400,,4713047400,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"DAMAYANTI, S.Pd",1801-00-0000-0303,Rp,,,,18662000000,,18662000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,EMILYANI A.MTrU,1801-00-0000-0304,Rp,,,,6661000000,,6661000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"NUGROHO WIDIYANTORO, ST",1801-00-0000-0305,Rp,,,,20000000000,,20000000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Ir. MARDIANI, M.T.A",1801-00-0000-0306,Rp,,,,2254750000,,2254750000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"HERY IRSAN, SE",1801-00-0000-0307,Rp,,,,1000000000,,1000000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"H. MUHAMMAD ARI WIBOWO, Lc",1801-00-0000-0308,Rp,,,,300000000,,300000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"KH. Ir. ABDUL HAKIM, MM.",1802-00-0000-0301,Rp,,,,511756200,,511756200,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Ir. H. A. JUNAIDI AULY, MM.",1802-00-0000-0302,Rp,,,,342765875,,342765875,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"BUDI LESTARI, ST.",1802-00-0000-0303,Rp,,,,2000000,,2000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Drs. H. SAMARCONDY NAWAWI, SH., MH.",1802-00-0000-0304,Rp,,,,20410000,,20410000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"H. MARSUDIANTO, S.Pd.",1802-00-0000-0305,Rp,,,,31375000000,,31375000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,MARYATI,1802-00-0000-0306,Rp,,,,4767500000,,4767500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,MOH. K RENWARIN,8101-00-0000-0301,Rp,,,,53308000,,53308000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,SITI HALIJA WALIULU,8101-00-0000-0302,Rp,,,,8500000,,8500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"MADE RAHMAN, SH",8101-00-0000-0303,Rp,,,,150000000,,150000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,SA'ADIA OHORELLA,8101-00-0000-0304,Rp,,,,600000000,,600000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Dr. SAIFUL AHMAD, M.Si.",8201-00-0000-0301,Rp,,,,11200000000,,11200000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"HARDANI PORA, SP",8201-00-0000-0302,Rp,,,,1300000000,,1300000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"HUSNI SALIM, S.Ag., M.Pd.",8201-00-0000-0303,Rp,,,,14135000000,,14135000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"H. FAHRI HAMZAH, S.E",5201-00-0000-0301,Rp,,,,49030000000,,49030000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"H. MUSLEH KHOLIL, S.IP, MH",5201-00-0000-0302,Rp,,,,2100000000,,2100000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"Hj. ISTININGSIH, S.Ag.",5201-00-0000-0303,Rp,,,,1878500000,,1878500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,H. BUNYAMIN BBA,5201-00-0000-0304,Rp,,,,1200000000,,1200000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,IWAN WAHYUDI,5201-00-0000-0305,Rp,,,,437500000,,437500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"DWI ANGGRAINI KUSUMA, ST",5201-00-0000-0306,Rp,,,,320000000,,320000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,JAINUL GIBRAN,5201-00-0000-0307,Rp,,,,438000000,,438000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"MULYADI, SP",5201-00-0000-0308,Rp,,,,935360000,,935360000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"NURWAHIDAH, SH",5201-00-0000-0309,Rp,,,,5450000,,5450000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"AHMAD KAEDAR, SH",5201-00-0000-0310,Rp,,,,5000000,,5000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"ZAINUDIN PARU, S.H",5301-00-0000-0301,Rp,,,,187000000,,187000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"SITI FATIMAH, S.Psi",5301-00-0000-0302,Rp,,,,500000000,,500000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,IMAM AL GHOZALI HIDE WULAKADA,5301-00-0000-0303,Rp,,,,13100000000,,13100000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"FARIDA KHALID, S.Ag",5301-00-0000-0304,Rp,,,,1000000000,,1000000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"H. ZAINAL ABIDIN THAYIB, S.E",5301-00-0000-0305,Rp,,,,9000000000,,9000000000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,MUSTAQIM SADO,5302-00-0000-0301,Rp,,,,362500000,,362500000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,"SRI RAHMATIN AMALIA, S.Pd",5302-00-0000-0302,Rp,,,,335700000,,335700000,
2,3,Partai Keadilan Sejahtera,calon anggota legislatif,AIDIL HERYANA,9101-00-0000-0301,Rp,,,,1300000000,,1300000000,
