lembaga,tahun,id_provinsi,nama_provinsi,id_dapil,nama_dapil,id_partai,nama_partai,urutan,id,nama,jenis_kelamin,agama,tempat_lahir,tanggal_lahir,status_perkawinan,nama_pasangan,jumlah_anak,kelurahan_tinggal,kecamatan_tinggal,kab_kota_tinggal,provinsi_tinggal,foto_url,tanggal_mulai,tanggal_berakhir,keterangan
DPR,2009,35,Jatim,3501-00-0000,Jatim I,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR365,"RINDOKO, SH, M.HUM",L,Islam,Surabaya,1960-01-03,Kawin,Dra.Yayuk Puji Rahayu,2,,,,,,,,
DPR,2009,35,Jatim,3510-00-0000,Jatim X,7,PARTAI DEMOKRAT,1,DPR366,DRS. H. MAHRUS MUNIR,L,Islam,Gresik,1965-03-20,Kawin,Drg.Fithrotul Islamiyah,6,,,,,,,,
DPR,2009,35,Jatim,3510-00-0000,Jatim X,5,PARTAI GOLONGAN KARYA,1,DPR367,IR. H. EDDY KUNTADI,L,Islam,Bandung,1955-11-06,Kawin,Nunik Safiana Kuntadi,3,,,,,,,,
DPR,2009,35,Jatim,3510-00-0000,Jatim X,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR368,ZAINUN AHMADI,L,Islam,Solo,1957-09-17,Kawin,Astri Analia,4,,,,,,,,
DPR,2009,35,Jatim,3510-00-0000,Jatim X,9,PARTAI PERSATUAN PEMBANGUNAN,2,DPR369,"H. ISKANDAR D. SYAICHU, SE",L,Islam,Jakarta,1965-09-27,Kawin,Yulia Ellyda,4,,,,,,,,
DPR,2009,35,Jatim,3510-00-0000,Jatim X,2,PARTAI KEBANGKITAN BANGSA,2,DPR370,"DR. H. A. EFFENDY CHOIRIE, MH",L,Islam,Gresik,1963-06-17,Kawin,Noor Akmala Dewi,2,,,,,,,,"DR. H. A. EFFENDY CHOIRIE, MH digantikan oleh DRS. H. ANDI MUAWIYAH RAMLY melalui Pergantian Antar Waktu pada Maret 2013"
DPR,2009,35,Jatim,3511-00-0000,Jatim XI,7,PARTAI DEMOKRAT,9,DPR371,"DRS. H. ACMAD SYAFI'I, M.Si",L,Islam,Pamekasan,1964-09-11,Kawin,Anny Rifqotullaily,1,,,,,,,,"DRS. H. ACMAD SYAFI'I, M.Si digantikan oleh Ir. NUKI SUTARNO melalui Pergantian Antar Waktu pada Juni 2013"
DPR,2009,35,Jatim,3511-00-0000,Jatim XI,7,PARTAI DEMOKRAT,3,DPR372,ACHSANUL QOSASI,L,Islam,Sumenep,1966-01-10,Kawin,Retno Suryandari,1,,,,,,,,
DPR,2009,35,Jatim,3511-00-0000,Jatim XI,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR373,MH. SAID ABDULLAH,L,Islam,Sumenep,1962-10-22,Kawin,Winarti,4,,,,,,,,
DPR,2009,35,Jatim,3511-00-0000,Jatim XI,3,PARTAI KEADILAN SEJAHTERA,4,DPR374,"IR ABDUL AZIZ SUSENO, MT",L,Islam,Blitar,1965-05-10,Kawin,Ichawatun,3,,,,,,,,
DPR,2009,,,,,,PARTAI PERSATUAN PEMBANGUNAN,,DPR375,"H. MOCHAMMAD MAHFUDH, SH, Msi",L,Islam,Surabaya,1977-03-19,Kawin,"Hj. Alifa Ismawatu, SH",2,,,,,,,,
DPR,2009,35,Jatim,3511-00-0000,Jatim XI,2,PARTAI KEBANGKITAN BANGSA,3,DPR376,KH. MUH. UNAIS ALI HISYAM,L,Islam,Sumenep,1973-12-14,Kawin,Hj. Shofiah Zubaidi,1,,,,,,,,
DPR,2009,35,Jatim,3511-00-0000,Jatim XI,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR377,IR. SOEPRIYATNO,L,Islam,Surabaya,1966-10-19,Kawin,"Dr. Karlina, MARS",3,,,,,,,,
DPR,2009,35,Jatim,3502-00-0000,Jatim II,7,PARTAI DEMOKRAT,1,DPR378,CP SAMIADJI MASSAID,L,Islam,Jakarta,1967-08-07,Kawin,"Angelina Patricia Pingkan Sondakh, SE",3,,,,,,,,"CP SAMIADJI MASSAID meninggal dunia dan digantikan oleh K.H. YUNUS ROICHAN, S.H., M.H"
DPR,2009,35,Jatim,3502-00-0000,Jatim II,5,PARTAI GOLONGAN KARYA,1,DPR379,"DRA. HJ. HARBIAH SALAHUDDIN, M.Si",P,Islam,"Arun, Aceh Utara",1947-06-15,Kawin,Prof. Dr. H. Salahuddin Hardy,4,,,,,,,,
DPR,2009,35,Jatim,3502-00-0000,Jatim II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR380,HJ. RUKMINI BUCHORI,P,Islam,Probolinggo,1957-01-13,Kawin,"HM Buchori SH, M.Si",3,,,,,,,,
DPR,2009,35,Jatim,3502-00-0000,Jatim II,3,PARTAI KEADILAN SEJAHTERA,1,DPR381,"H. MUKHAMAD MISBAKHUN, SE",L,Islam,Pasuruan,1970-07-29,Kawin,Eny Sulistijowati,4,,,,,,,,"H. MUKHAMAD MISBAKHUN, SE digantikan oleh DR. MUHAMMAD FIRDAUS melalui Pergantian Antar Waktu pada Oktober 2011"
DPR,2009,35,Jatim,3502-00-0000,Jatim II,9,PARTAI PERSATUAN PEMBANGUNAN,2,DPR382,"MUSTOFA ASSEGAF, M.Si",L,Islam,Solo,1965-06-07,Kawin,Nurjannatul Firdaus,4,,,,,,,,
DPR,2009,35,Jatim,3502-00-0000,Jatim II,2,PARTAI KEBANGKITAN BANGSA,1,DPR383,HJ. LILI CHODIDJAH WAHID,P,Islam,Jombang,1948-03-04,Kawin,Indrawanto,3,,,,,,,,"HJ. LILI CHODIDJAH WAHID digantikan oleh JAZILUL FAWAID, SQ melalui Pergantian Antar Waktu pada Maret 2013"
DPR,2009,35,Jatim,3502-00-0000,Jatim II,2,PARTAI KEBANGKITAN BANGSA,3,DPR384,"ABDUL MALIK HARAMAN, M.Si",L,Islam,Probolinggo,1972-05-03,Kawin,Anisa Rahmawati,3,,,,,,,,
DPR,2009,35,Jatim,3503-00-0000,Jatim III,7,PARTAI DEMOKRAT,1,DPR385,IR. H. AZAM AZMAN NATAWIJAYA,L,Islam,Banyuwangi,1948-04-21,Kawin,Irafati,4,,,,,,,,
DPR,2009,35,Jatim,3503-00-0000,Jatim III,7,PARTAI DEMOKRAT,2,DPR386,"H. SHOLEH SOE'AIDY, SH",L,Islam,Surabaya,1957-08-02,Kawin,Hj.Sutjiati,,,,,,,,,
DPR,2009,35,Jatim,3503-00-0000,Jatim III,5,PARTAI GOLONGAN KARYA,1,DPR387,H. HARDISOESILO,L,Islam,Madiun,1945-06-13,Kawin,"Drg. Shufiar Hardisoesilo, M. Kes",3,,,,,,,,
DPR,2009,35,Jatim,3503-00-0000,Jatim III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR388,ACHMAD BASARAH,L,Islam,Jakarta,1968-06-16,Kawin,Iva Noviera,1,,,,,,,,
DPR,2009,35,Jatim,3503-00-0000,Jatim III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,4,DPR389,NURSUHUD,L,Islam,Pacitan,1962-04-26,,,,,,,,,,,
DPR,2009,35,Jatim,3503-00-0000,Jatim III,9,PARTAI PERSATUAN PEMBANGUNAN,2,DPR390,DRS. ZAINI RAHMAN,L,Islam,Sumenep,1972-05-02,Kawin,Umi Latifah,,,,,,,,,
DPR,2009,35,Jatim,3503-00-0000,Jatim III,2,PARTAI KEBANGKITAN BANGSA,4,DPR391,"ABDUL HAMID WAHID, M. AG",L,Islam,Probolinggo,1971-09-04,Kawin,Khodijatul Qodriyah,4,,,,,,,,
DPR,2009,35,Jatim,3504-00-0000,Jatim IV,7,PARTAI DEMOKRAT,1,DPR392,"MUHAMMAD NAZARUDDIN, SE",L,Islam,Bangun,1978-08-26,Kawin,Neneng Sri Wahyuni,2,,,,,,,,"MUHAMMAD NAZARUDDIN, SE digantikan oleh HJ. SITI ROMLAH melalui Pergantian Antar Waktu pada September 2011"
DPR,2009,35,Jatim,3504-00-0000,Jatim IV,7,PARTAI DEMOKRAT,2,DPR393,DR. SUBAGYO PARTODIHARJO,L,Katolik,Kediri,1946-10-22,Kawin,E. Ratna Hindarti,3,,,,,,,,DR. SUBAGYO PARTODIHARJO digantikan oleh NATASSYA TARA melalui Pergantian Antar Waktu pada Juni 2013
DPR,2009,35,Jatim,3504-00-0000,Jatim IV,5,PARTAI GOLONGAN KARYA,1,DPR394,"DRS. TAUFIQ HIDAYAT, M.Si",L,Islam,Malang,1965-03-06,,,,,,,,,,,
DPR,2009,35,Jatim,3504-00-0000,Jatim IV,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR395,ARIF WIBOWO,L,Islam,Madiun,1968-06-29,Kawin,Heni Supriani,2,,,,,,,,
DPR,2009,35,Jatim,3504-00-0000,Jatim IV,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR396,"IR. H. DADOES SOEMARWANTO, M.Arch",L,Islam,Jakarta,1956-07-29,Kawin,Dra. Titi Irowati,2,,,,,,,,
DPR,2009,35,Jatim,3504-00-0000,Jatim IV,2,PARTAI KEBANGKITAN BANGSA,2,DPR397,"HJ. MASITAH, S.Ag, M.Pd.I",P,Islam,Lumajang,1969-09-20,Kawin,"Dr. H. Ali Mudhori, S.Ag, M.Ag",2,,,,,,,,
DPR,2009,35,Jatim,3504-00-0000,Jatim IV,2,PARTAI KEBANGKITAN BANGSA,3,DPR398,"IR. NUR YASIN, MBA",L,Islam,Jember,1954-08-07,Kawin,Monica Yasin,3,,,,,,,,
DPR,2009,35,Jatim,3504-00-0000,Jatim IV,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR399,DHOHIR FARISI,L,Islam,Probolinggo,1979-04-11,Kawin,Zannuba Arifah Chafsoh,,,,,,,,,
DPR,2009,35,Jatim,3505-00-0000,Jatim V,7,PARTAI DEMOKRAT,1,DPR400,"NURHAYATI ALIASSEGAF, M.SI",P,Islam,Solo,1963-07-17,,,,,,,,,,,
DPR,2009,35,Jatim,3505-00-0000,Jatim V,7,PARTAI DEMOKRAT,3,DPR401,"DR. PIETER C. ZULKIFLI SIMABUEA, MH",L,Kristen Protestan,Surabaya,1967-04-27,Kawin,Vivi Emalia,2,,,,,,,,
DPR,2009,35,Jatim,3505-00-0000,Jatim V,5,PARTAI GOLONGAN KARYA,1,DPR402,"HJ. ENDANG AGUSTINI SYARWAN H, SIP",P,Islam,Malang,1949-08-17,Kawin,Letjend (Purn) H Syarwan Hamid,3,,,,,,,,
DPR,2009,35,Jatim,3505-00-0000,Jatim V,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR403,DRA. SRI RAHAYU,P,Islam,Nganjuk,1960-12-03,Kawin,"Dr. Sirmadji, MPD",3,,,,,,,,
DPR,2009,35,Jatim,3505-00-0000,Jatim V,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR404,"PROF. DR. TOPANE GAYUS LUMBUUN, SH, MH",L,Kristen,Manado,1948-01-19,Kawin,Sylvianti Sugandha Lumbuun,3,,,,,,,,"PROF. DR. TOPANE GAYUS LUMBUUN, SH, MH digantikan oleh SAYED MUHAMMAD MULIADY S.H. melalui Pergantian Antar Waktu pada Desember 2011"
DPR,2009,35,Jatim,3505-00-0000,Jatim V,3,PARTAI KEADILAN SEJAHTERA,1,DPR405,"LUTHFI HASAN ISHAAQ, MA",L,Islam,Mlang,1961-08-05,Kawin,Stuiana Astika,12,,,,,,,,"LUTHFI HASAN ISHAAQ, MA digantikan oleh Ir. BUDIYANTO, M.Eng pada Juni 2013"
DPR,2009,35,Jatim,3505-00-0000,Jatim V,2,PARTAI KEBANGKITAN BANGSA,1,DPR406,"DR. H. ALI MASCHAN MOESA, M.Si",L,Islam,Tulungagung,1956-01-01,Kawin,Mai Yetti,5,,,,,,,,
DPR,2009,35,Jatim,3505-00-0000,Jatim V,10,PARTAI HATI NURANI RAKYAT,1,DPR407,"DJAMAL AZIZ, BSC, SH, MH",L,Islam,Surabaya,1958-03-19,Kawin,Erma Kiki Khalid,4,,,,,,,,
DPR,2009,35,Jatim,3506-00-0000,Jatim VI,7,PARTAI DEMOKRAT,1,DPR408,ANAS URBANINGRUM,L,Islam,Blitar,1969-07-15,Kawin,Athiyyah Laila,4,,,,,,,,Anas Urbaningrum Mengundurkan Diri karena menjadi Ketua PD digantikan oleh Maimara Tando
DPR,2009,35,Jatim,3506-00-0000,Jatim VI,7,PARTAI DEMOKRAT,3,DPR409,"VENNA MELINDA, SE",P,Islam,Surabaya,1972-07-19,Kawin,Ivan Fadilla,2,,,,,,,,
DPR,2009,35,Jatim,3506-00-0000,Jatim VI,5,PARTAI GOLONGAN KARYA,4,DPR410,"ZAINUDDIN AMALI, SE",L,Islam,Gorontalo,1962-03-16,Kawin,Nadiah,1,,,,,,,,
DPR,2009,35,Jatim,3506-00-0000,Jatim VI,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR411,"IR. H. PRAMONO ANUNG WIBOWO, MM",L,Islam,Kediri,1963-06-11,Kawin,Endang Nugrahani,2,,,,,,,,
DPR,2009,35,Jatim,3506-00-0000,Jatim VI,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR412,IR. THEODORUS JAKOB KOEKERITS,L,Katolik,Makassar,1962-02-09,Kawin,Maria Silabakti,,,,,,,,,"IR. THEODORUS JAKOB KOEKERITS digantikan oleh ABIDIN FIKRI, S.H. melalui Pergantian Antar Waktu pada April 2013"
DPR,2009,35,Jatim,3506-00-0000,Jatim VI,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,3,DPR413,"DRA. EVA KUSUMA SUNDARI, MA, MDE",P,Islam,Nganjuk,1965-10-08,Kawin,Jose Antonio Amorim Dias,1,,,,,,,,
DPR,2009,35,Jatim,3506-00-0000,Jatim VI,8,PARTAI AMANAT NASIONAL,1,DPR414,IR. A. RISKI SADIG,L,Islam,Surakarta,1973-03-10,Kawin,Hadijah. S.sos,2,,,,,,,,
DPR,2009,35,Jatim,3506-00-0000,Jatim VI,2,PARTAI KEBANGKITAN BANGSA,1,DPR415,L.H. ACH. FADIL MUZAKKI SYAH,L,Islam,Jember,1979-10-21,Kawin,Siti aminah,2,,,,,,,,
DPR,2009,35,Jatim,3506-00-0000,Jatim VI,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR416,NOURA DIAN HARTARONY,P,Islam,Blitar,1968-12-17,Belum Kawin,,,,,,,,,,
DPR,2009,35,Jatim,3507-00-0000,Jatim VII,7,PARTAI DEMOKRAT,3,DPR417,"EDHIE BASKORO YUDHOYONO, M. SC",L,Islam,Bandung,1980-11-21,Belum Kawin,,,,,,,,,,"EDHIE BASKORO YUDHOYONO, M. SC digantikan oleh H. ANWAR YUNUS, SH melalui Pergantian Antar Waktu pada Mei 2013"
DPR,2009,35,Jatim,3507-00-0000,Jatim VII,7,PARTAI DEMOKRAT,1,DPR418,DRS. RAMADHAN POHAN. MIS,L,Islam,Pematang Siantar,1966-12-06,Kawin,Astri Riefa Dwiyandani,2,,,,,,,,
DPR,2009,35,Jatim,3507-00-0000,Jatim VII,7,PARTAI DEMOKRAT,2,DPR419,"RUSMINIATI, SH",P,Islam,Magetan,1976-04-11,Pernah Kawin,,,,,,,,,,
DPR,2009,35,Jatim,3507-00-0000,Jatim VII,5,PARTAI GOLONGAN KARYA,1,DPR420,"MUSTOKOWENI MURDI, SH",P,Islam,Malang,1952-12-25,Kawin,Dr. Murdi Haryono,3,,,,,,,,"Mustokoweni Murdi, SH. Meninggal Dunia dan digantikan oleh DR. H.M. MARKUM SINGODIMEJO"
DPR,2009,35,Jatim,3507-00-0000,Jatim VII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR421,IR. HERI AKHMADI,L,Islam,Ponorogo,1953-01-01,Kawin,Nuning Wahyuniati,2,,,,,,,,
DPR,2009,35,Jatim,3507-00-0000,Jatim VII,3,PARTAI KEADILAN SEJAHTERA,1,DPR422,"H. ROFI' MUNAWAR, LC",L,Islam,Lamongan,1967-02-18,Kawin,Sri Wasis,8,,,,,,,,
DPR,2009,35,Jatim,3507-00-0000,Jatim VII,8,PARTAI AMANAT NASIONAL,1,DPR423,DRA. MARDIANA INDRASWATI,P,Islam,Solo,1960-01-28,Kawin,Ir. Ismail Madjid,3,,,,,,,,
DPR,2009,35,Jatim,3507-00-0000,Jatim VII,2,PARTAI KEBANGKITAN BANGSA,1,DPR424,DRS. H. IBNU MULTAZAM,L,Islam,Ponorogo,1965-10-09,Kawin,"Yuseptawati, SH",2,,,,,,,,
DPR,2009,35,Jatim,3508-00-0000,Jatim VIII,7,PARTAI DEMOKRAT,1,DPR425,"SUTJIPTO, SH, M.KN",L,Islam,Magetan,1950-10-05,Kawin,"Wahyu Nurani, SH.",3,,,,,,,,"SUTJIPTO, SH, M.KN digantikan oleh KH. Ahmad Mustain Syafi'e, M.Ag. melalui Pergantian Antar Waktu pada Maret 2012"
DPR,2009,35,Jatim,3508-00-0000,Jatim VIII,7,PARTAI DEMOKRAT,2,DPR426,"DRS. H. GUNTUR SASONO, MSI",L,Islam,Madiun,1946-07-02,Kawin,"Dra.Hj.Retno Djumhariati, MM.",3,,,,,,,,
DPR,2009,35,Jatim,3508-00-0000,Jatim VIII,5,PARTAI GOLONGAN KARYA,1,DPR427,HAYANI ISMAN,P,Islam,Jakarta,1957-04-04,Kawin,Bambang Britono,2,,,,,,,,
DPR,2009,35,Jatim,3508-00-0000,Jatim VIII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR428,"HJ. SADARESTUWATI, SP, M.MA",P,Islam,Jombang,1970-07-26,Kawin,"Ir. H. M. Masykur, M.MA",2,,,,,,,,
DPR,2009,35,Jatim,3508-00-0000,Jatim VIII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR429,IR. MINDO SIANIPAR,L,Kristen Protestan,Tanjung,1953-10-24,Kawin,DR. Ir. Mediana Uguy,1,,,,,,,,
DPR,2009,35,Jatim,3508-00-0000,Jatim VIII,3,PARTAI KEADILAN SEJAHTERA,1,DPR430,IR. MEMED SOSIAWAN,L,Islam,Surabaya,1964-01-22,Kawin,Hasti Purwatininingsih,3,,,,,,,,
DPR,2009,35,Jatim,3508-00-0000,Jatim VIII,8,PARTAI AMANAT NASIONAL,1,DPR431,EKO HENDRO PURNOMO,L,Islam,Jakarta,1970-12-30,Kawin,Viona Rosalina,3,,,,,,,,
DPR,2009,35,Jatim,3508-00-0000,Jatim VIII,2,PARTAI KEBANGKITAN BANGSA,1,DPR432,DRA. HJ. IDA FAUZIYAH,P,Islam,Mojokerto,1969-07-17,Kawin,Drs.Taifiq R. Abdullah,2,,,,,,,,
DPR,2009,35,Jatim,3508-00-0000,Jatim VIII,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR433,LUKMAN HAKIM,L,Islam,Jombang,1966-08-17,Kawin,Sri Eka Joelani,2,,,,,,,,
DPR,2009,35,Jatim,3508-00-0000,Jatim VIII,10,PARTAI HATI NURANI RAKYAT,1,DPR434,"DRA. HJ. SOEMINTARSIH MUNTORO, M.SI",P,Islam,Mojokerto,1947-08-27,Kawin,,2,,,,,,,,
DPR,2009,35,Jatim,3509-00-0000,Jatim IX,7,PARTAI DEMOKRAT,2,DPR435,IDA RIA S. SE. MM,P,Kristen Protestan,Jakarta,1959-10-25,Kawin,"Drs. Sondang Gultom, MSc",2,,,,,,,,
DPR,2009,35,Jatim,3509-00-0000,Jatim IX,5,PARTAI GOLONGAN KARYA,3,DPR436,"S.W. YUDHA, M.Sc",L,Islam,Kediri,1961-11-10,Kawin,Dian Ambarsari,2,,,,,,,,
DPR,2009,35,Jatim,3509-00-0000,Jatim IX,5,PARTAI GOLONGAN KARYA,1,DPR437,DRA. HJ. HERNANI HURUSTIATI,P,Islam,Magelang,1947-05-30,Kawin,"Subiyanto, SE",2,,,,,,,,
DPR,2009,35,Jatim,3509-00-0000,Jatim IX,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR438,DRS. SOEWARNO,L,Islam,Pati,1940-05-02,Kawin,Kusumawati Angharumi,2,,,,,,,,"DRS. SOEWARNO digantikan oleh Ir. H. Marsanto, M.S. melalui Pergantian Antar Waktu pada September 2012"
DPR,2009,35,Jatim,3509-00-0000,Jatim IX,8,PARTAI AMANAT NASIONAL,1,DPR439,MUHAMMAD NAJIB,L,Islam,Singaraja,1960-08-09,Kawin,Hafizah Syammach,4,,,,,,,,
DPR,2009,35,Jatim,3509-00-0000,Jatim IX,2,PARTAI KEBANGKITAN BANGSA,2,DPR440,"HJ. ANNA MU'AWANAH, SE, MH",P,Islam,Tuban,1968-02-03,Kawin,"Ir.H.Muhammad Ali Duppa, MM",3,,,,,,,,
DPR,2009,21,Kepri,2101-00-0000,Kepri,7,PARTAI DEMOKRAT,1,DPR441,HJ. NANY SULISTYANI HERAWATI,P,Islam,Jakarta,1955-08-17,Kawin,Priyosanyoto,3,,,,,,,,
DPR,2009,21,Kepri,2101-00-0000,Kepri,5,PARTAI GOLONGAN KARYA,1,DPR442,"DR. HARRY AZHAR AZIZ, MA",L,Islam,Tanjung Pinang,1956-04-25,Kawin,"Dr. Amanah Abdulkadir, MA",3,,,,,,,,
DPR,2009,21,Kepri,2101-00-0000,Kepri,3,PARTAI KEADILAN SEJAHTERA,1,DPR443,"HJ. HERLINI AMRAN, MA",P,Islam,Pekanbaru,1966-04-18,Kawin,Makmur Erawan,5,,,,,,,,
DPR,2009,18,Lampung,1801-00-0000,Lampung I,7,PARTAI DEMOKRAT,1,DPR444,"DARWIN ZAHEDY SALEH, SE, MBA",L,Islam,Sapat (Riau),1960-10-29,Kawin,Destiana Gianawati,3,,,,,,,,"DARWIN ZAHEDY SALEH, SE, MBA Menjadi Menteri ESDM Periode 2010-2011"
DPR,2009,18,Lampung,1801-00-0000,Lampung I,7,PARTAI DEMOKRAT,2,DPR445,"H. HERIYANTO, SE, MM",L,Islam,Tanjung Karang,1964-07-23,Kawin,Sri Budiyantini,7,,,,,,,,
DPR,2009,18,Lampung,1801-00-0000,Lampung I,5,PARTAI GOLONGAN KARYA,1,DPR446,"DRA. TRI HANURITA, MA, MM",P,Islam,Jakarta,1966-12-08,Kawin,Dessano Indrasakti,1,,,,,,,,
DPR,2009,18,Lampung,1801-00-0000,Lampung I,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR447,SUDIN,L,Budha,Tanjungkarang,1964-11-15,Kawin,Jo Lin Sumbardi,3,,,,,,,,
DPR,2009,18,Lampung,1801-00-0000,Lampung I,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR448,IR. ISMA YATUN,P,Islam,Palembang,1965-10-12,Kawin,Ir. Eman Salman Arief,2,,,,,,,,
DPR,2009,18,Lampung,1801-00-0000,Lampung I,3,PARTAI KEADILAN SEJAHTERA,1,DPR449,DRS. AL MUZZAMMIL YUSUF,L,Islam,Tanjung Karang,1965-06-06,Kawin,Nurul Hidayati K.Ubaya,6,,,,,,,,
DPR,2009,18,Lampung,1801-00-0000,Lampung I,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR450,H. AHMAD MUZANI,L,Islam,Tegal,1968-07-15,Kawin,Himmatul Aliyah,4,,,,,,,,
DPR,2009,18,Lampung,1801-00-0000,Lampung I,10,PARTAI HATI NURANI RAKYAT,1,DPR451,H. A. FERDINAND SAMPURNA JAYA,L,Islam,Bandar Lampung,1961-02-11,Kawin,Ir. Yusronida Suralaga,1,,,,,,,,
DPR,2009,18,Lampung,1802-00-0000,Lampung II,7,PARTAI DEMOKRAT,1,DPR452,"IR. ATTE SUGANDI, MM",L,Islam,Bandung,1949-11-04,Kawin,Ide Ali,1,,,,,,,,
DPR,2009,18,Lampung,1802-00-0000,Lampung II,7,PARTAI DEMOKRAT,2,DPR453,USMAWARNIE PETER,P,Islam,Palembang,1961-10-16,Kawin,Herdy Mas Peter,2,,,,,,,,
DPR,2009,18,Lampung,1802-00-0000,Lampung II,5,PARTAI GOLONGAN KARYA,1,DPR454,DR. AZIS SYAMSUDDIN,L,Islam,Jakarta,1970-07-31,Kawin,Nurlita Zubaedah,2,,,,,,,,
DPR,2009,18,Lampung,1802-00-0000,Lampung II,5,PARTAI GOLONGAN KARYA,2,DPR455,DRS. H. RISWAN TONY DK.,L,Islam,Tanjung Karang,1958-11-17,Kawin,Dra. Hj. Faida Niswani Sri Mendayu,4,,,,,,,,
DPR,2009,18,Lampung,1802-00-0000,Lampung II,3,PARTAI KEADILAN SEJAHTERA,1,DPR456,"H. IR. ABDUL HAKIM, MM.",L,Islam,Pandeglang,1963-04-09,Kawin,Dra. Nana Nasilah,4,,,,,,,,
DPR,2009,18,Lampung,1802-00-0000,Lampung II,8,PARTAI AMANAT NASIONAL,1,DPR457,IR. ALIMIN ABDULLAH,L,Islam,Lampung,1949-09-19,Kawin,Drg. Munyati Usman,4,,,,,,,,
DPR,2009,18,Lampung,1802-00-0000,Lampung II,2,PARTAI KEBANGKITAN BANGSA,2,DPR458,CHUSNUNIA,P,Islam,Karang Anom,1982-07-12,Belum Kawin,,,,,,,,,,
DPR,2009,18,Lampung,1802-00-0000,Lampung II,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR459,"GUNADI IBRAHIM, SE",L,Islam,Bandar Lampung,1962-03-19,Kawin,Ir. Dwita Ria,3,,,,,,,,
DPR,2009,11,Aceh,1101-00-0000,Aceh I,7,PARTAI DEMOKRAT,1,DPR460,H. TEUKU RIEFKY HARSA,L,Islam,Jakarta,1972-06-28,Kawin,"Adinda Yuanita, ST",3,,,,,,,,
DPR,2009,11,Aceh,1101-00-0000,Aceh I,7,PARTAI DEMOKRAT,2,DPR461,"IR. NOVA IRIANSYAH, MT",L,Islam,Banda Aceh,1963-11-22,Kawin,Dyah Erti Idawati,2,,,,,,,,
DPR,2009,11,Aceh,1101-00-0000,Aceh I,7,PARTAI DEMOKRAT,4,DPR462,H. M. ALI YACOB,L,Islam,Banda Aceh,1953-12-01,Kawin,Hj. Dra.Merry Kasihani,5,,,,,,,,
DPR,2009,11,Aceh,1101-00-0000,Aceh I,5,PARTAI GOLONGAN KARYA,1,DPR463,"H. SAYED FUAD ZAKARIA, SE",L,Islam,Banda Aceh,1960-10-31,Kawin,Arjuwita,3,,,,,,,,
DPR,2009,11,Aceh,1101-00-0000,Aceh I,3,PARTAI KEADILAN SEJAHTERA,1,DPR464,"H. MUHAMMAD NASIR DJAMIL, S.AG",L,Islam,Medan,1970-01-22,Kawin,Khasanah,5,,,,,,,,
DPR,2009,11,Aceh,1101-00-0000,Aceh I,8,PARTAI AMANAT NASIONAL,1,DPR465,"IR. H. AZWAR ABUBAKAR, MM",L,Islam,Banda Aceh,1952-06-21,Kawin,Ir. Hj. Mutia Safrila,4,,,,,,,,
DPR,2009,11,Aceh,1101-00-0000,Aceh I,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR466,TGK. H. MOHD. FAISAL AMIN,L,Islam,Kuta Baro,1961-10-05,Kawin,Hj. Majrani,3,,,,,,,,
DPR,2009,11,Aceh,1102-00-0000,Aceh II,7,PARTAI DEMOKRAT,1,DPR467,MIRWAN AMIR,L,Islam,Medan,1961-05-07,Kawin,Agnes Widyasari Rahmani,5,,,,,,,,
DPR,2009,11,Aceh,1102-00-0000,Aceh II,7,PARTAI DEMOKRAT,2,DPR468,"IR. H. MUHAMMAD AZHARI, SH, MH",L,Islam,Medan,1964-05-11,Kawin,Dewi Damayanti,3,,,,,,,,
DPR,2009,11,Aceh,1102-00-0000,Aceh II,7,PARTAI DEMOKRAT,4,DPR469,TEUKU IRWAN,L,Islam,Medan,1957-10-20,Kawin,Juni Rosdianti,1,,,,,,,,
